,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, FOUR runs ",1st innings,0.1,four,4,4,4/0,"Punja to Anshuman Rath, FOUR runs",,,0
1,1,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, 1 wide ",1st innings,0.1,wide,5,1,5/0,"Punja to Anshuman Rath, 1 wide",,,0
2,2,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, no run ",1st innings,0.2,no run,5,0,5/0,"Punja to Anshuman Rath, no run",,,0
3,3,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, no run ",1st innings,0.3,no run,5,0,5/0,"Punja to Anshuman Rath, no run",,,0
4,3,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, 1 wide ",1st innings,0.3,wide,6,1,6/0,"Punja to Anshuman Rath, 1 wide",,,0
5,4,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, no run ",1st innings,0.4,no run,6,0,6/0,"Punja to Anshuman Rath, no run",,,0
6,5,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, FOUR runs ",1st innings,0.5,four,10,4,10/0,"Punja to Anshuman Rath, FOUR runs",,,0
7,6,Anshy Rath,452472,Yodhin Punja,796331,"Punja to Anshuman Rath, no run ",1st innings,1.0,no run,10,0,10/0,"Punja to Anshuman Rath, no run",,,0
8,7,Kinchit Shah,401537,Umair Ali,888455,"Umair Ali to Shah, no run ",1st innings,1.1,no run,10,0,10/0,"Umair Ali to Shah, no run",,,0
9,8,Kinchit Shah,401537,Umair Ali,888455,"Umair Ali to Shah, no run ",1st innings,1.2,no run,10,0,10/0,"Umair Ali to Shah, no run",,,0
10,9,Kinchit Shah,401537,Umair Ali,888455,"Umair Ali to Shah, no run ",1st innings,1.3,no run,10,0,10/0,"Umair Ali to Shah, no run",,,0
11,10,Kinchit Shah,401537,Umair Ali,888455,"Umair Ali to Shah, no run ",1st innings,1.4,no run,10,0,10/0,"Umair Ali to Shah, no run",,,0
12,11,Kinchit Shah,401537,Umair Ali,888455,"Umair Ali to Shah, 1 run ",1st innings,1.5,run,11,1,11/0,"Umair Ali to Shah, 1 run",,,0
13,12,Anshy Rath,452472,Umair Ali,888455,"Umair Ali to Anshuman Rath, 2 runs ",1st innings,2.0,run,13,2,13/0,"Umair Ali to Anshuman Rath, 2 runs",,,0
