,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Ahmed Shehzad,259410,Shannon Gabriel,446101,"Gabriel to Ahmed Shehzad, no run nice start, on off stump, hint of seam movement, Shehzad defends a little awkwardly to the off side",1st innings,Kamran Akmal,41028,,,0.1,no run,0,0,0/0,"Gabriel to Ahmed Shehzad, no run",,"nice start, on off stump, hint of seam movement, Shehzad defends a little awkwardly to the off side",0
1,2,Ahmed Shehzad,259410,Shannon Gabriel,446101,"Gabriel to Ahmed Shehzad, no run on middle and off, back of a length, he's jumping around the crease a little, defends towards the bowler",1st innings,Kamran Akmal,41028,,,0.2,no run,0,0,0/0,"Gabriel to Ahmed Shehzad, no run",,"on middle and off, back of a length, he's jumping around the crease a little, defends towards the bowler",0
2,3,Ahmed Shehzad,259410,Shannon Gabriel,446101,"Gabriel to Ahmed Shehzad, no run short of a length, at off stump, he defends off his toes this time",1st innings,Kamran Akmal,41028,,,0.3,no run,0,0,0/0,"Gabriel to Ahmed Shehzad, no run",,"short of a length, at off stump, he defends off his toes this time",0
3,4,Ahmed Shehzad,259410,Shannon Gabriel,446101,"Gabriel to Ahmed Shehzad, 2 runs angled into the pads, flicked into the leg side and Walton can't stop it cleanly coming across from midwicket so allows a second",1st innings,Kamran Akmal,41028,,,0.4,run,2,2,2/0,"Gabriel to Ahmed Shehzad, 2 runs",,"angled into the pads, flicked into the leg side and Walton can't stop it cleanly coming across from midwicket so allows a second",0
4,5,Ahmed Shehzad,259410,Shannon Gabriel,446101,"Gabriel to Ahmed Shehzad, 1 run short of a length outside off, back cut wide of the slips down to third man",1st innings,Kamran Akmal,41028,,,0.5,run,3,1,3/0,"Gabriel to Ahmed Shehzad, 1 run",,"short of a length outside off, back cut wide of the slips down to third man",0
5,6,Kamran Akmal,41028,Shannon Gabriel,446101,"Gabriel to Kamran Akmal, 1 run fuller this time, wide outside off, he drives and it skews behind point towards third man",1st innings,Ahmed Shehzad,259410,,,0.6,run,4,1,4/0,"Gabriel to Kamran Akmal, 1 run",,"fuller this time, wide outside off, he drives and it skews behind point towards third man",0
6,6,Kamran Akmal,41028,Jason Holder,391485,"Holder to Kamran Akmal, 1 wide starts with a wide, sprayed outside off stump",1st innings,Ahmed Shehzad,259410,Shannon Gabriel,446101,1.0,wide,5,1,5/0,"Holder to Kamran Akmal, 1 wide",,"starts with a wide, sprayed outside off stump",0
7,7,Kamran Akmal,41028,Jason Holder,391485,"Holder to Kamran Akmal, no run fiddling a little outside off, not much footwork, away from his body but guides the ball safely to point",1st innings,Ahmed Shehzad,259410,Shannon Gabriel,446101,1.1,no run,5,0,5/0,"Holder to Kamran Akmal, no run",,"fiddling a little outside off, not much footwork, away from his body but guides the ball safely to point",0
8,8,Kamran Akmal,41028,Jason Holder,391485,"Holder to Kamran Akmal, no run good length at off stump, 127kph, defended to the covers",1st innings,Ahmed Shehzad,259410,Shannon Gabriel,446101,1.2,no run,5,0,5/0,"Holder to Kamran Akmal, no run",127kph,"good length at off stump, 127kph, defended to the covers",0
9,9,Kamran Akmal,41028,Jason Holder,391485,"Holder to Kamran Akmal, 1 run full and straight, clipped to the leg side just wide of mid-on but without much power or timing",1st innings,Ahmed Shehzad,259410,Shannon Gabriel,446101,1.3,run,6,1,6/0,"Holder to Kamran Akmal, 1 run",,"full and straight, clipped to the leg side just wide of mid-on but without much power or timing",0
