,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, FOUR runs full on middle, batsman drives it straight and past the bowler for a boundary",1st innings,,,,,0.1,four,4,4,4/0,"Thompson to Rohan Mustafa, FOUR runs",,"full on middle, batsman drives it straight and past the bowler for a boundary",0
1,1,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, 1 no ball outside off and lets it through but no-ball called for over stepping",1st innings,,,,,0.1,no ball,5,1,5/0,"Thompson to Rohan Mustafa, 1 no ball",,outside off and lets it through but no-ball called for over stepping,0
2,2,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, 4 leg byes good length on middle, batsman gives it a swing but gets it of his pads and past the keeper for a leg-bye boundary",1st innings,,,,,0.2,leg bye,9,4,9/0,"Thompson to Rohan Mustafa, 4 leg byes",,"good length on middle, batsman gives it a swing but gets it of his pads and past the keeper for a leg-bye boundary",0
3,3,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, no run outside off and lets it through to the keeper",1st innings,,,,,0.3,no run,9,0,9/0,"Thompson to Rohan Mustafa, no run",,outside off and lets it through to the keeper,0
4,3,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, 1 wide outside off and goes for a drive but gets beaten but wide given",1st innings,,,,,0.3,wide,10,1,10/0,"Thompson to Rohan Mustafa, 1 wide",,outside off and goes for a drive but gets beaten but wide given,0
5,4,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, no run outside off, looks to drive it but gets beaten",1st innings,,,,,0.4,no run,10,0,10/0,"Thompson to Rohan Mustafa, no run",,"outside off, looks to drive it but gets beaten",0
6,5,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, no run full on off, tries to drive it through covers but got beaten",1st innings,,,,,0.5,no run,10,0,10/0,"Thompson to Rohan Mustafa, no run",,"full on off, tries to drive it through covers but got beaten",0
7,6,Rohan Mustafa,307808,Stuart Thompson,414821,"Thompson to Rohan Mustafa, no run good length outside off, onto the backfoot to push it but gets beaten once again",1st innings,Mohammad Naveed,533862,,,1.0,no run,10,0,10/0,"Thompson to Rohan Mustafa, no run",,"good length outside off, onto the backfoot to push it but gets beaten once again",0
8,7,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, no run onto the frontfoot and pushes it to point",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.1,no run,10,0,10/0,"Young to Mohammad Naveed, no run",,onto the frontfoot and pushes it to point,0
9,7,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, 1 no ball full toss, batsman pushes it back to the bowler, no-ball for over the waist given",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.1,no ball,11,1,11/0,"Young to Mohammad Naveed, 1 no ball",,"full toss, batsman pushes it back to the bowler, no-ball for over the waist given",0
10,8,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, no run free hit, outside off batsman gives it a swing but misses out on it",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.2,no run,11,0,11/0,"Young to Mohammad Naveed, no run",,"free hit, outside off batsman gives it a swing but misses out on it",0
11,9,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, no run full on off, onto the frontfoot to drive but gets beaten",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.3,no run,11,0,11/0,"Young to Mohammad Naveed, no run",,"full on off, onto the frontfoot to drive but gets beaten",0
12,10,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, no run outside off, play it to short thirdman ",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.4,no run,11,0,11/0,"Young to Mohammad Naveed, no run",,"outside off, play it to short thirdman ",0
13,11,Mohammad Naveed,533862,Craig Young,364343,"Young to Mohammad Naveed, FOUR runs full on off, batsman drives it past point for a boundary",1st innings,Rohan Mustafa,307808,Stuart Thompson,414821,1.5,four,15,4,15/0,"Young to Mohammad Naveed, FOUR runs",,"full on off, batsman drives it past point for a boundary",0
