,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run 127kph, good length, fourth stump line, he pushes on the front foot working it to mid on",1st innings,0.1,no run,0,0,0/0,"Mohammad Abbas to Khawaja, no run",127kph,"127kph, good length, fourth stump line, he pushes on the front foot working it to mid on",0
1,2,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run 129kph, good length, angled across the left-hander and he lets it go",1st innings,0.2,no run,0,0,0/0,"Mohammad Abbas to Khawaja, no run",129kph,"129kph, good length, angled across the left-hander and he lets it go",0
2,3,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run fuller length, hint of shape away, he drives on the up to mid on",1st innings,0.3,no run,0,0,0/0,"Mohammad Abbas to Khawaja, no run",,"fuller length, hint of shape away, he drives on the up to mid on",0
3,4,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run 126kph, fuller length, he drives elegantly but straight to cover who is reasonably close",1st innings,0.4,no run,0,0,0/0,"Mohammad Abbas to Khawaja, no run",126kph,"126kph, fuller length, he drives elegantly but straight to cover who is reasonably close",0
4,5,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, 2 runs 131kph, good length, he walks down the track towards the length and drives stylishly through cover-point, timing it nicely for two",1st innings,0.5,run,2,2,2/0,"Mohammad Abbas to Khawaja, 2 runs",131kph,"131kph, good length, he walks down the track towards the length and drives stylishly through cover-point, timing it nicely for two",0
5,6,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, FOUR runs full on leg stump and Khawaja cashes in clipping this beautifully behind square with superb timing and it races away",1st innings,0.6,four,6,4,6/0,"Mohammad Abbas to Khawaja, FOUR runs",,full on leg stump and Khawaja cashes in clipping this beautifully behind square with superb timing and it races away,0
6,7,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, 2 runs 129kph, full outside off, he drives neatly to cover and a misfield allows for two. That was a bad miss from Umar Akmal",1st innings,1.1,run,8,2,8/0,"Junaid Khan to Finch, 2 runs",129kph,"129kph, full outside off, he drives neatly to cover and a misfield allows for two. That was a bad miss from Umar Akmal",0
7,8,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run back of a length outside off, he defends off the back foot",1st innings,1.2,no run,8,0,8/0,"Junaid Khan to Finch, no run",,"back of a length outside off, he defends off the back foot",0
8,9,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run fuller outside off, he drives on the up firmly to mid off",1st innings,1.3,no run,8,0,8/0,"Junaid Khan to Finch, no run",,"fuller outside off, he drives on the up firmly to mid off",0
9,10,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, 2 runs 135kph, back of a length, he tries to whip off the hip, gets a thick inside edge onto thigh pad and it runs fine of third man, they run well to get two",1st innings,1.4,run,10,2,10/0,"Junaid Khan to Finch, 2 runs",135kph,"135kph, back of a length, he tries to whip off the hip, gets a thick inside edge onto thigh pad and it runs fine of third man, they run well to get two",0
10,11,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run back of a length outside off, he hangs back and punches this to mid off",1st innings,1.5,no run,10,0,10/0,"Junaid Khan to Finch, no run",,"back of a length outside off, he hangs back and punches this to mid off",0
11,12,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run 131kph, good length top of off, he stands tall in the crease and punches firmly back to the bowler",1st innings,1.6,no run,10,0,10/0,"Junaid Khan to Finch, no run",131kph,"131kph, good length top of off, he stands tall in the crease and punches firmly back to the bowler",0
12,13,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run 128kph, good length, fourth stump line, he checks his drive pushing this to cover-point",1st innings,2.1,no run,10,0,10/0,"Mohammad Abbas to Khawaja, no run",128kph,"128kph, good length, fourth stump line, he checks his drive pushing this to cover-point",0
13,14,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run 127kph, wider of off, he reaches out and drives but mistimes it to mid off",1st innings,2.2,no run,10,0,10/0,"Mohammad Abbas to Khawaja, no run",127kph,"127kph, wider of off, he reaches out and drives but mistimes it to mid off",0
14,15,Usman Khawaja,215155,Mohammad Abbas,389666,"Mohammad Abbas to Khawaja, no run good length, off stump, he clips this neatly but straight to mid on",1st innings,2.3,no run,10,0,10/0,"Mohammad Abbas to Khawaja, no run",,"good length, off stump, he clips this neatly but straight to mid on",0
