,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, FOUR runs <b>caressed through midwicket!</b> Gosh, de Kock is in some serious form. He just leans over and nonchalantly flicks the first ball of the innings neatly through the leg side",1st innings,Reeza Hendricks,269280,,,0.1,four,4,4,4/0,"Malinga to de Kock, FOUR runs",,"<b>caressed through midwicket!</b> Gosh, de Kock is in some serious form. He just leans over and nonchalantly flicks the first ball of the innings neatly through the leg side",0
1,2,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run Malinga's follow-up is an attempted yorker that ends up as a low full toss outside off and is tapped to cover",1st innings,Reeza Hendricks,269280,,,0.2,no run,4,0,4/0,"Malinga to de Kock, no run",,Malinga's follow-up is an attempted yorker that ends up as a low full toss outside off and is tapped to cover,0
2,3,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, FOUR runs <b>carved through backward point</b>, de Kock coming forward and opening the face of his drive to beat point. It wasn't quite out of the middle, and kept the chasing fielder interested all the way",1st innings,Reeza Hendricks,269280,,,0.3,four,8,4,8/0,"Malinga to de Kock, FOUR runs",,"<b>carved through backward point</b>, de Kock coming forward and opening the face of his drive to beat point. It wasn't quite out of the middle, and kept the chasing fielder interested all the way",0
3,4,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, 1 run Malinga switches to round the wicket, and de Kock turns the strike over with a little push to cover",1st innings,Reeza Hendricks,269280,,,0.4,run,9,1,9/0,"Malinga to de Kock, 1 run",,"Malinga switches to round the wicket, and de Kock turns the strike over with a little push to cover",0
4,5,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Malinga finds some shape away from the bat outside off, and Reeza raises his hands to leave it alone",1st innings,Quinton de Kock,379143,,,0.5,no run,9,0,9/0,"Malinga to Hendricks, no run",,"Malinga finds some shape away from the bat outside off, and Reeza raises his hands to leave it alone",0
5,6,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Reeza steps forward to meet another outswinger with solid defence",1st innings,Quinton de Kock,379143,,,0.6,no run,9,0,9/0,"Malinga to Hendricks, no run",,Reeza steps forward to meet another outswinger with solid defence,0
6,7,Quinton de Kock,379143,Isuru Udana,328026,"Udana to de Kock, 1 run de Kock is taken a little by surprise as Udana finds a little extra bounce outside off, but it's controlled down to third man",1st innings,Reeza Hendricks,269280,Lasith Malinga,49758,1.1,run,10,1,10/0,"Udana to de Kock, 1 run",,"de Kock is taken a little by surprise as Udana finds a little extra bounce outside off, but it's controlled down to third man",0
7,8,Reeza Hendricks,269280,Isuru Udana,328026,"Udana to Hendricks, no run angled right across Reeza, who shoulders arms once more",1st innings,Quinton de Kock,379143,Lasith Malinga,49758,1.2,no run,10,0,10/0,"Udana to Hendricks, no run",,"angled right across Reeza, who shoulders arms once more",0
8,9,Reeza Hendricks,269280,Isuru Udana,328026,"Udana to Hendricks, 1 run Reeza walks into an angled push outside off, guiding the ball to third man",1st innings,Quinton de Kock,379143,Lasith Malinga,49758,1.3,run,11,1,11/0,"Udana to Hendricks, 1 run",,"Reeza walks into an angled push outside off, guiding the ball to third man",0
9,10,Quinton de Kock,379143,Isuru Udana,328026,"Udana to de Kock, no run Udara finds some bounce and carry outside off, de Kock raising his hands to leave it alone",1st innings,Reeza Hendricks,269280,Lasith Malinga,49758,1.4,no run,11,0,11/0,"Udana to de Kock, no run",,"Udara finds some bounce and carry outside off, de Kock raising his hands to leave it alone",0
10,11,Quinton de Kock,379143,Isuru Udana,328026,"Udana to de Kock, no run good nip again outside off, and there's some width too, but de Kock chooses to let it go",1st innings,Reeza Hendricks,269280,Lasith Malinga,49758,1.5,no run,11,0,11/0,"Udana to de Kock, no run",,"good nip again outside off, and there's some width too, but de Kock chooses to let it go",0
11,12,Quinton de Kock,379143,Isuru Udana,328026,"Udana to de Kock, 1 run de Kock hops to ride the bounce and collects one more down to third man",1st innings,Reeza Hendricks,269280,Lasith Malinga,49758,1.6,run,12,1,12/0,"Udana to de Kock, 1 run",,de Kock hops to ride the bounce and collects one more down to third man,0
12,13,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, 1 run de Kock is forward again, slicing the ball down to third man to turn the strike over",1st innings,Reeza Hendricks,269280,Isuru Udana,328026,2.1,run,13,1,13/0,"Malinga to de Kock, 1 run",,"de Kock is forward again, slicing the ball down to third man to turn the strike over",0
13,14,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, 1 run pushed to cover, and the call for a quick single is immediate. Good run",1st innings,Quinton de Kock,379143,Isuru Udana,328026,2.2,run,14,1,14/0,"Malinga to Hendricks, 1 run",,"pushed to cover, and the call for a quick single is immediate. Good run",0
14,15,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run <b>beaten outside off!</b> De Kock flashed at a bit of width, but swiped under the ball",1st innings,Reeza Hendricks,269280,Isuru Udana,328026,2.3,no run,14,0,14/0,"Malinga to de Kock, no run",,"<b>beaten outside off!</b> De Kock flashed at a bit of width, but swiped under the ball",0
15,16,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run Malinga comes around the wicket, aiming at off stump, and de Kock presses firmly to cover",1st innings,Reeza Hendricks,269280,Isuru Udana,328026,2.4,no run,14,0,14/0,"Malinga to de Kock, no run",,"Malinga comes around the wicket, aiming at off stump, and de Kock presses firmly to cover",0
16,17,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run Malinga keeps things tight on off stump, and de Kock defends once more",1st innings,Reeza Hendricks,269280,Isuru Udana,328026,2.5,no run,14,0,14/0,"Malinga to de Kock, no run",,"Malinga keeps things tight on off stump, and de Kock defends once more",0
17,18,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run de Kock looks to work a straight one into the leg side, but he finds mid on",1st innings,Reeza Hendricks,269280,Isuru Udana,328026,2.6,no run,14,0,14/0,"Malinga to de Kock, no run",,"de Kock looks to work a straight one into the leg side, but he finds mid on",0
18,19,Reeza Hendricks,269280,Isuru Udana,328026,"Udana to Hendricks, no run Udana continues his good work, keeping things nice and straight to draw another defensive stroke from Hendricks",1st innings,Quinton de Kock,379143,Lasith Malinga,49758,3.1,no run,14,0,14/0,"Udana to Hendricks, no run",,"Udana continues his good work, keeping things nice and straight to draw another defensive stroke from Hendricks",0
