,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run good start, some away movement, sneaks past the edge",1st innings,0.1,no run,0,0,0/0,"Langeveldt to Taylor, no run",,"good start, some away movement, sneaks past the edge",0
1,2,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run Taylor more secure here, getting up on his toes to defend",1st innings,0.2,no run,0,0,0/0,"Langeveldt to Taylor, no run",,"Taylor more secure here, getting up on his toes to defend",0
2,3,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, 1 run touch too short from Langeveldt and Taylor eases a pull down to deep square to get his innings moving",1st innings,0.3,run,1,1,1/0,"Langeveldt to Taylor, 1 run",,touch too short from Langeveldt and Taylor eases a pull down to deep square to get his innings moving,0
3,4,Chamu Chibhabha,55354,Charl Langeveldt,45963,"Langeveldt to Chibhabha, no run starts confidently, getting forward nicely and full-facing a defence to point",1st innings,0.4,no run,1,0,1/0,"Langeveldt to Chibhabha, no run",,"starts confidently, getting forward nicely and full-facing a defence to point",0
4,5,Chamu Chibhabha,55354,Charl Langeveldt,45963,"Langeveldt to Chibhabha, no run ooh, nervy poke outside off. Feet went nowhere but the hands followed the ball aimlessly",1st innings,0.5,no run,1,0,1/0,"Langeveldt to Chibhabha, no run",,"ooh, nervy poke outside off. Feet went nowhere but the hands followed the ball aimlessly",0
5,6,Chamu Chibhabha,55354,Charl Langeveldt,45963,"Langeveldt to Chibhabha, no run good over ends with a length ball bouncing nicely and forcing Chibhabha to hop to defend",1st innings,0.6,no run,1,0,1/0,"Langeveldt to Chibhabha, no run",,good over ends with a length ball bouncing nicely and forcing Chibhabha to hop to defend,0
6,6,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, 1 wide Tsotsobe begins his ODI series in thoroughly unglamorous fashion, shoving a short ball down for a leg-side wide",1st innings,1.0,wide,2,1,2/0,"Tsotsobe to Taylor, 1 wide",,"Tsotsobe begins his ODI series in thoroughly unglamorous fashion, shoving a short ball down for a leg-side wide",0
7,7,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, no run much better this time, bending in a little, hint of extra bounce, beats Taylor's attempted leg-side nurdle",1st innings,1.1,no run,2,0,2/0,"Tsotsobe to Taylor, no run",,"much better this time, bending in a little, hint of extra bounce, beats Taylor's attempted leg-side nurdle",0
8,8,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, no run back of a length once more, but this time outside off stump and Taylor looks very strong in that region, defending crisply",1st innings,1.2,no run,2,0,2/0,"Tsotsobe to Taylor, no run",,"back of a length once more, but this time outside off stump and Taylor looks very strong in that region, defending crisply",0
9,9,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, no run this was a good delivery, dragging Taylor forward and finding an outside edge",1st innings,1.3,no run,2,0,2/0,"Tsotsobe to Taylor, no run",,"this was a good delivery, dragging Taylor forward and finding an outside edge",0
10,10,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, no run Taylor attempts a pull shot but it looks a touch ungainly as he misses and it crashes into his belly",1st innings,1.4,no run,2,0,2/0,"Tsotsobe to Taylor, no run",,Taylor attempts a pull shot but it looks a touch ungainly as he misses and it crashes into his belly,0
11,11,Brendan Taylor,55814,Lonwabo Tsotsobe,47666,"Tsotsobe to Taylor, 1 run nicely timed off the front foot towards point where Duminy misfields and allows a single",1st innings,1.5,run,3,1,3/0,"Tsotsobe to Taylor, 1 run",,nicely timed off the front foot towards point where Duminy misfields and allows a single,0
12,12,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run calmly left alone outside off stump",1st innings,1.6,no run,3,0,3/0,"Tsotsobe to Chibhabha, no run",,calmly left alone outside off stump,0
13,13,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run a touch too short given the swing out there, Taylor defends easily",1st innings,2.1,no run,3,0,3/0,"Langeveldt to Taylor, no run",,"a touch too short given the swing out there, Taylor defends easily",0
14,14,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run what's been good about Langeveldt  so far has been the lack of width on offer, nothing for Taylor to free his arms at",1st innings,2.2,no run,3,0,3/0,"Langeveldt to Taylor, no run",,"what's been good about Langeveldt  so far has been the lack of width on offer, nothing for Taylor to free his arms at",0
15,15,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run once again the line is nothing but very straight and Taylor defends watchfully",1st innings,2.3,no run,3,0,3/0,"Langeveldt to Taylor, no run",,once again the line is nothing but very straight and Taylor defends watchfully,0
16,16,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, FOUR runs he looks a classy operator with shots like this, Taylor gets a fraction, nothing more than half a foot, of width and crisply punches a back-foot drive through extra cover for four",1st innings,2.4,four,7,4,7/0,"Langeveldt to Taylor, FOUR runs",,"he looks a classy operator with shots like this, Taylor gets a fraction, nothing more than half a foot, of width and crisply punches a back-foot drive through extra cover for four",0
17,17,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run Langeveldt corrects his line immediately, honing into the off-stump channel. Defended",1st innings,2.5,no run,7,0,7/0,"Langeveldt to Taylor, no run",,"Langeveldt corrects his line immediately, honing into the off-stump channel. Defended",0
18,18,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run flash and a miss outside off, the batsman will feel he's missed out, the bowler will feel unlucky",1st innings,2.6,no run,7,0,7/0,"Langeveldt to Taylor, no run",,"flash and a miss outside off, the batsman will feel he's missed out, the bowler will feel unlucky",0
19,19,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run good start to a new Tsotsobe over, swinging in on a full length and forcing a careful defence",1st innings,3.1,no run,7,0,7/0,"Tsotsobe to Chibhabha, no run",,"good start to a new Tsotsobe over, swinging in on a full length and forcing a careful defence",0
20,20,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run glorious, quite expansive leave by Chibhabha outside off, real flourish as he lifted his bat far out of trouble",1st innings,3.2,no run,7,0,7/0,"Tsotsobe to Chibhabha, no run",,"glorious, quite expansive leave by Chibhabha outside off, real flourish as he lifted his bat far out of trouble",0
21,21,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run still Chibhabha is on the dreaded zero, but his defence is calm",1st innings,3.3,no run,7,0,7/0,"Tsotsobe to Chibhabha, no run",,"still Chibhabha is on the dreaded zero, but his defence is calm",0
22,22,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run slower ball, with the fingers rolled over the top, Chibhabha defends",1st innings,3.4,no run,7,0,7/0,"Tsotsobe to Chibhabha, no run",,"slower ball, with the fingers rolled over the top, Chibhabha defends",0
23,22,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, 1 wide banged in very short, Chibhabha nods by way of ducking",1st innings,3.4,wide,8,1,8/0,"Tsotsobe to Chibhabha, 1 wide",,"banged in very short, Chibhabha nods by way of ducking",0
24,23,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run good delivery here, classic left-armer delivery, pushed across the flat-footed right-hander, who pokes at it rather tamely",1st innings,3.5,no run,8,0,8/0,"Tsotsobe to Chibhabha, no run",,"good delivery here, classic left-armer delivery, pushed across the flat-footed right-hander, who pokes at it rather tamely",0
25,24,Chamu Chibhabha,55354,Lonwabo Tsotsobe,47666,"Tsotsobe to Chibhabha, no run good over ends well, Tsotsobe finding in inside edge as Chibhabha tries to force through the off side",1st innings,3.6,no run,8,0,8/0,"Tsotsobe to Chibhabha, no run",,"good over ends well, Tsotsobe finding in inside edge as Chibhabha tries to force through the off side",0
26,25,Brendan Taylor,55814,Charl Langeveldt,45963,"Langeveldt to Taylor, no run another leave, Taylor is too compact  to leave with the expanse Chibhabha does but the effect is much the same",1st innings,4.1,no run,8,0,8/0,"Langeveldt to Taylor, no run",,"another leave, Taylor is too compact  to leave with the expanse Chibhabha does but the effect is much the same",0
