,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, no run good length in the channel outside off, left alone",1st innings,Ahmed Shehzad,259410,,,0.1,no run,0,0,0/0,"Shapoor Zadran to Sharjeel Khan, no run",,"good length in the channel outside off, left alone",0
1,2,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, no run ducks in off a good length this time and Sharjeel stays in line and blocks",1st innings,Ahmed Shehzad,259410,,,0.2,no run,0,0,0/0,"Shapoor Zadran to Sharjeel Khan, no run",,ducks in off a good length this time and Sharjeel stays in line and blocks,0
2,3,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, no run the slips have not noticed the inside edge and ask the question for a leg before. It was full and angled in. Sharjeel's feet don't move much as he defends, but he survives",1st innings,Ahmed Shehzad,259410,,,0.3,no run,0,0,0/0,"Shapoor Zadran to Sharjeel Khan, no run",,"the slips have not noticed the inside edge and ask the question for a leg before. It was full and angled in. Sharjeel's feet don't move much as he defends, but he survives",0
3,4,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, no run 132 kph, fullish and just outside off, this time he gets a long stride forward and defends",1st innings,Ahmed Shehzad,259410,,,0.4,no run,0,0,0/0,"Shapoor Zadran to Sharjeel Khan, no run",,"132 kph, fullish and just outside off, this time he gets a long stride forward and defends",0
4,5,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, no run presses forward, but makes sure he accounts for the inward movement he's getting and drives the full length ball to mid-on",1st innings,Ahmed Shehzad,259410,,,0.5,no run,0,0,0/0,"Shapoor Zadran to Sharjeel Khan, no run",,"presses forward, but makes sure he accounts for the inward movement he's getting and drives the full length ball to mid-on",0
5,6,Sharjeel Khan,227762,Shapoor Zadran,319746,"Shapoor Zadran to Sharjeel Khan, 1 run a bit too short on that occasion as he pulls from off stump to long leg",1st innings,Ahmed Shehzad,259410,,,0.6,run,1,1,1/0,"Shapoor Zadran to Sharjeel Khan, 1 run",,a bit too short on that occasion as he pulls from off stump to long leg,0
6,7,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, no run fullish and on the stumps, Sharjeel punches it down the ground",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.1,no run,1,0,1/0,"Dawlat Zadran to Sharjeel Khan, no run",,"fullish and on the stumps, Sharjeel punches it down the ground",0
7,8,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, no run back of a length on middle and off, solidly defended to short cover",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.2,no run,1,0,1/0,"Dawlat Zadran to Sharjeel Khan, no run",,"back of a length on middle and off, solidly defended to short cover",0
8,9,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, no run not quite short enough to pull and he learns that the hard way as he is beaten by a good length delivery angled across him. Very close to playing on there",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.3,no run,1,0,1/0,"Dawlat Zadran to Sharjeel Khan, no run",,not quite short enough to pull and he learns that the hard way as he is beaten by a good length delivery angled across him. Very close to playing on there,0
9,10,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, no run straight bat answers this shortish delivery on off stump. His feet though were going leg side",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.4,no run,1,0,1/0,"Dawlat Zadran to Sharjeel Khan, no run",,straight bat answers this shortish delivery on off stump. His feet though were going leg side,0
10,11,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, no run looks to whip it away through the leg side, but can't connect with this full delivery on leg stump. Hint of inswing foils his shot",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.5,no run,1,0,1/0,"Dawlat Zadran to Sharjeel Khan, no run",,"looks to whip it away through the leg side, but can't connect with this full delivery on leg stump. Hint of inswing foils his shot",0
11,12,Sharjeel Khan,227762,Dawlat Zadran,516561,"Dawlat Zadran to Sharjeel Khan, FOUR runs lovely strike! Hit on the up and this bursts through the cover field. Wasn't too bad a delivery as he probes just outside his off stump, but Sharjeel is forward and just caresses it",1st innings,Ahmed Shehzad,259410,Shapoor Zadran,319746,1.6,four,5,4,5/0,"Dawlat Zadran to Sharjeel Khan, FOUR runs",,"lovely strike! Hit on the up and this bursts through the cover field. Wasn't too bad a delivery as he probes just outside his off stump, but Sharjeel is forward and just caresses it",0
12,13,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run timed it well, as he usually does but he cannot find the gap, another usual occurrence. This was overpitched outside off and he leans into a cover drive. Can't beat the man in the circle",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.1,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"timed it well, as he usually does but he cannot find the gap, another usual occurrence. This was overpitched outside off and he leans into a cover drive. Can't beat the man in the circle",0
13,14,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run fuller and angled across him, Shehzad is forward and drills it straight to cover. Lovely punch for no run",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.2,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"fuller and angled across him, Shehzad is forward and drills it straight to cover. Lovely punch for no run",0
14,15,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run 137 kph, good length ball on the stumps, shuffles across and blocks down the pitch",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.3,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"137 kph, good length ball on the stumps, shuffles across and blocks down the pitch",0
15,16,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run 137 kph, targets off stump and Shehzad is forward with a dead bat",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.4,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"137 kph, targets off stump and Shehzad is forward with a dead bat",0
16,17,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run not too much feet there to negotiate this back of a length delivery on off stump, defended into the covers",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.5,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"not too much feet there to negotiate this back of a length delivery on off stump, defended into the covers",0
17,18,Ahmed Shehzad,259410,Shapoor Zadran,319746,"Shapoor Zadran to Ahmed Shehzad, no run 132 kph, shortish and angled across him, Shehzad is looks quite comfortable as he punches to mid-off",1st innings,Sharjeel Khan,227762,Dawlat Zadran,516561,2.6,no run,5,0,5/0,"Shapoor Zadran to Ahmed Shehzad, no run",,"132 kph, shortish and angled across him, Shehzad is looks quite comfortable as he punches to mid-off",0
