,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Chris Gayle,51880,Safyaan Sharif,414970,"Sharif to Gayle, OUT What a cracking ball first up from Sharif! This is full and bending away outside off. Gayle has a loose waft at it and sends a thin edge to the keeper. Sharif sends Gayle back for a first-ball duck. Dream start for him and Scotland",1st innings,0.1,out,0,0,0/1,"Sharif to Gayle, OUT",,What a cracking ball first up from Sharif! This is full and bending away outside off. Gayle has a loose waft at it and sends a thin edge to the keeper. Sharif sends Gayle back for a first-ball duck. Dream start for him and Scotland,1
1,2,Shai Hope,581379,Safyaan Sharif,414970,"Sharif to Hope, no run nice, tight delivery outside the off stump, he lets it go",1st innings,0.2,no run,0,0,0/1,"Sharif to Hope, no run",,"nice, tight delivery outside the off stump, he lets it go",1
2,3,Shai Hope,581379,Safyaan Sharif,414970,"Sharif to Hope, no run shapes it away a little bit from outside off, looked like he wanted to defend but lets it go again",1st innings,0.3,no run,0,0,0/1,"Sharif to Hope, no run",,"shapes it away a little bit from outside off, looked like he wanted to defend but lets it go again",1
3,4,Shai Hope,581379,Safyaan Sharif,414970,"Sharif to Hope, no run shapes it away again from Hope, nice seam position of the ball to swing it away after pitching it on good length. Left alone again",1st innings,0.4,no run,0,0,0/1,"Sharif to Hope, no run",,"shapes it away again from Hope, nice seam position of the ball to swing it away after pitching it on good length. Left alone again",1
4,5,Shai Hope,581379,Safyaan Sharif,414970,"Sharif to Hope, no run much closer and fuller on the off stump, Hope defends it back with the full face of the bat",1st innings,0.5,no run,0,0,0/1,"Sharif to Hope, no run",,"much closer and fuller on the off stump, Hope defends it back with the full face of the bat",1
5,6,Shai Hope,581379,Safyaan Sharif,414970,"Sharif to Hope, no run pulls the length back just a tad and Hope pushes it back towards mid-off with hard hands",1st innings,0.6,no run,0,0,0/1,"Sharif to Hope, no run",,pulls the length back just a tad and Hope pushes it back towards mid-off with hard hands,1
6,7,Evin Lewis,431901,Brad Wheal,807535,"Wheal to Lewis, no run fuller and Wheal explores the channel, Lewis doesn't",1st innings,1.1,no run,0,0,0/1,"Wheal to Lewis, no run",,"fuller and Wheal explores the channel, Lewis doesn't",1
7,8,Evin Lewis,431901,Brad Wheal,807535,"Wheal to Lewis, no run back of a length and angling across off, no shot again",1st innings,1.2,no run,0,0,0/1,"Wheal to Lewis, no run",,"back of a length and angling across off, no shot again",1
8,9,Evin Lewis,431901,Brad Wheal,807535,"Wheal to Lewis, no run full and just a shade outside off, defensively pushed into the covers of the front foot",1st innings,1.3,no run,0,0,0/1,"Wheal to Lewis, no run",,"full and just a shade outside off, defensively pushed into the covers of the front foot",1
9,10,Evin Lewis,431901,Brad Wheal,807535,"Wheal to Lewis, 2 runs really full on middle and leg, Lewis stretches out and drives between midwicket and mid-on",1st innings,1.4,run,2,2,2/1,"Wheal to Lewis, 2 runs",,"really full on middle and leg, Lewis stretches out and drives between midwicket and mid-on",1
10,11,Evin Lewis,431901,Brad Wheal,807535,"Wheal to Lewis, no run back of a length and angling away outside off, Lewis gets right behind the line in defence",1st innings,1.5,no run,2,0,2/1,"Wheal to Lewis, no run",,"back of a length and angling away outside off, Lewis gets right behind the line in defence",1
