,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, FOUR runs fuller on the stumps, Dickwella flicks it uppishly through midwicket for a boundary, what a start",1st innings,0.1,four,4,4,4/0,"Rabada to Dickwella, FOUR runs",,"fuller on the stumps, Dickwella flicks it uppishly through midwicket for a boundary, what a start",0
1,2,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, FOUR runs length around off, the batsman leans into the drive and sends it between the cover fielder for back-to-back fours",1st innings,0.2,four,8,4,8/0,"Rabada to Dickwella, FOUR runs",,"length around off, the batsman leans into the drive and sends it between the cover fielder for back-to-back fours",0
2,3,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run some signs of normalcy as Rabada bowls a length ball outside off, left alone",1st innings,0.3,no run,8,0,8/0,"Rabada to Dickwella, no run",,"some signs of normalcy as Rabada bowls a length ball outside off, left alone",0
3,4,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run short of length outside off, Dickwella keeps his bat inside the line deliberately and lets it go through to the keeper",1st innings,0.4,no run,8,0,8/0,"Rabada to Dickwella, no run",,"short of length outside off, Dickwella keeps his bat inside the line deliberately and lets it go through to the keeper",0
4,5,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run length, angling across the batsman, defends with an angled bat",1st innings,0.5,no run,8,0,8/0,"Rabada to Dickwella, no run",,"length, angling across the batsman, defends with an angled bat",0
5,6,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run a touch fuller once again, Dickwella stays back and defends it towards cover-point",1st innings,0.6,no run,8,0,8/0,"Rabada to Dickwella, no run",,"a touch fuller once again, Dickwella stays back and defends it towards cover-point",0
6,7,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, FOUR runs length outside off, goes for on-the-up drive and sends it between cover and extra cover, was in the air but in the gap as well, he too is off the mark with a four",1st innings,1.1,four,12,4,12/0,"Ngidi to Tharanga, FOUR runs",,"length outside off, goes for on-the-up drive and sends it between cover and extra cover, was in the air but in the gap as well, he too is off the mark with a four",0
7,8,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run length, angling across the batsman, left alone",1st innings,1.2,no run,12,0,12/0,"Ngidi to Tharanga, no run",,"length, angling across the batsman, left alone",0
8,9,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, 1 run a touch fuller and wider, Tharanga goes for the cut, just carries to the left of the backward point fielder who swoops down but can't latch on to. Miller the fielder there",1st innings,1.3,run,13,1,13/0,"Ngidi to Tharanga, 1 run",,"a touch fuller and wider, Tharanga goes for the cut, just carries to the left of the backward point fielder who swoops down but can't latch on to. Miller the fielder there",0
9,10,Niroshan Dickwella,429754,Lungi Ngidi,542023,"Ngidi to Dickwella, OUT caught and bowled! Short of length on the stumps, pushes a little too early as the ball comes slower off the wicket, a dolly to Ngidi who stops in his followthrough and grabs it near his left knee",1st innings,1.4,out,13,0,13/1,"Ngidi to Dickwella, OUT",,"caught and bowled! Short of length on the stumps, pushes a little too early as the ball comes slower off the wicket, a dolly to Ngidi who stops in his followthrough and grabs it near his left knee",1
10,11,Kusal Perera,300631,Lungi Ngidi,542023,"Ngidi to MDKJ Perera, no run length around off, comes forward and defends it towards covers",1st innings,1.5,no run,13,0,13/1,"Ngidi to MDKJ Perera, no run",,"length around off, comes forward and defends it towards covers",1
11,12,Kusal Perera,300631,Lungi Ngidi,542023,"Ngidi to MDKJ Perera, no run length around off, comes forward and blocks again",1st innings,1.6,no run,13,0,13/1,"Ngidi to MDKJ Perera, no run",,"length around off, comes forward and blocks again",1
12,13,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run back of length outside off, Tharanga shoulders arms",1st innings,2.1,no run,13,0,13/1,"Rabada to Tharanga, no run",,"back of length outside off, Tharanga shoulders arms",1
13,14,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run short of length near the rib cage, fends at it",1st innings,2.2,no run,13,0,13/1,"Rabada to Tharanga, no run",,"short of length near the rib cage, fends at it",1
14,15,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, FOUR runs edge and it has flown over the slips, length ball angling across, Tharanga flashes hard and it just evades du Plessis who jumps and stretches his right hand over his head",1st innings,2.3,four,17,4,17/1,"Rabada to Tharanga, FOUR runs",,"edge and it has flown over the slips, length ball angling across, Tharanga flashes hard and it just evades du Plessis who jumps and stretches his right hand over his head",1
15,16,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run length ball, in the corridor, left alone",1st innings,2.4,no run,17,0,17/1,"Rabada to Tharanga, no run",,"length ball, in the corridor, left alone",1
16,17,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run fuller around off, comes forward and drives it towards cover",1st innings,2.5,no run,17,0,17/1,"Rabada to Tharanga, no run",,"fuller around off, comes forward and drives it towards cover",1
17,18,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run length again, Tharanga plays away from the body, once again steered to the man at cover",1st innings,2.6,no run,17,0,17/1,"Rabada to Tharanga, no run",,"length again, Tharanga plays away from the body, once again steered to the man at cover",1
18,19,Kusal Perera,300631,Lungi Ngidi,542023,"Ngidi to MDKJ Perera, FOUR runs length outside off, some width on offer, Perera comes forward and smashes it through covers, he too is off the mark with a four",1st innings,3.1,four,21,4,21/1,"Ngidi to MDKJ Perera, FOUR runs",,"length outside off, some width on offer, Perera comes forward and smashes it through covers, he too is off the mark with a four",1
19,20,Kusal Perera,300631,Lungi Ngidi,542023,"Ngidi to MDKJ Perera, 1 run steals a quick single this time, fuller around off, pushes it towards the right of Tahir at mid-off",1st innings,3.2,run,22,1,22/1,"Ngidi to MDKJ Perera, 1 run",,"steals a quick single this time, fuller around off, pushes it towards the right of Tahir at mid-off",1
20,21,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run length around off, comes forward and drives it towards the left of Tahir this time who slides across and prevents the single",1st innings,3.3,no run,22,0,22/1,"Ngidi to Tharanga, no run",,"length around off, comes forward and drives it towards the left of Tahir this time who slides across and prevents the single",1
