,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, 1 wide sharp pace, but swinging down the leg side. England are off the mark as Roy attempts a flick but can't time it",1st innings,0.0,wide,1,1,1/0,"Mohammed Shami to Roy, 1 wide",,"sharp pace, but swinging down the leg side. England are off the mark as Roy attempts a flick but can't time it",0
1,1,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, no run 141kph, shaping into the right-hander, but on a leg-stump line once more, and Roy tucks a clip to short midwicket",1st innings,0.1,no run,1,0,1/0,"Mohammed Shami to Roy, no run",141kph,"141kph, shaping into the right-hander, but on a leg-stump line once more, and Roy tucks a clip to short midwicket",0
2,2,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, FOUR runs shorter, wider, <B>chopped fiercely past point!</B> That's how Roy likes to roll, emphatic forearms, powered through the ball, and the fielder has no chance!",1st innings,0.2,four,5,4,5/0,"Mohammed Shami to Roy, FOUR runs",,"shorter, wider, <B>chopped fiercely past point!</B> That's how Roy likes to roll, emphatic forearms, powered through the ball, and the fielder has no chance!",0
3,3,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, no run squared up a touch on a leg-stump line once more, angling in from middle-and-leg, and Roy topples forward in an emphatic block",1st innings,0.3,no run,5,0,5/0,"Mohammed Shami to Roy, no run",,"squared up a touch on a leg-stump line once more, angling in from middle-and-leg, and Roy topples forward in an emphatic block",0
4,4,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, no run <B>jeepers, that's a tight leave!</B> Bending inexorably towards the top of off, Roy holds his bat inside the line and it was length more than anything that was the deciding factor",1st innings,0.4,no run,5,0,5/0,"Mohammed Shami to Roy, no run",,"<B>jeepers, that's a tight leave!</B> Bending inexorably towards the top of off, Roy holds his bat inside the line and it was length more than anything that was the deciding factor",0
5,5,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, FOUR runs <B>solid and emphatic once more!</B> It's been a fine over, but it's cost nine already, as Roy leans on a fuller length, full face through the line, and whistling through the covers.",1st innings,0.5,four,9,4,9/0,"Mohammed Shami to Roy, FOUR runs",,"<B>solid and emphatic once more!</B> It's been a fine over, but it's cost nine already, as Roy leans on a fuller length, full face through the line, and whistling through the covers.",0
6,6,Jason Roy,298438,Mohammed Shami,481896,"Mohammed Shami to Roy, no run <B>so close!</B> Was Roy tempted by the gap at second slip? An open-faced steer, or an attempt at least ... but he <I>just</I> avoids snicking through to the keeper",1st innings,0.6,no run,9,0,9/0,"Mohammed Shami to Roy, no run",,"<B>so close!</B> Was Roy tempted by the gap at second slip? An open-faced steer, or an attempt at least ... but he <I>just</I> avoids snicking through to the keeper",0
7,7,Jonny Bairstow,297433,Jasprit Bumrah,625383,"Bumrah to Bairstow, no run shuffling to the crease, with that dramatic javelin jab of the arm, and swinging into a front-foot block",1st innings,1.1,no run,9,0,9/0,"Bumrah to Bairstow, no run",,"shuffling to the crease, with that dramatic javelin jab of the arm, and swinging into a front-foot block",0
8,8,Jonny Bairstow,297433,Jasprit Bumrah,625383,"Bumrah to Bairstow, no run half-forward once more, as Bairstow tucks his bat behind the line and defends to cover",1st innings,1.2,no run,9,0,9/0,"Bumrah to Bairstow, no run",,"half-forward once more, as Bairstow tucks his bat behind the line and defends to cover",0
9,9,Jonny Bairstow,297433,Jasprit Bumrah,625383,"Bumrah to Bairstow, no run <B>nibble, nibble!</B> Bairstow is lured forward by the wide approach on the crease, playing for the one angled in, but beaten by one that nips away!",1st innings,1.3,no run,9,0,9/0,"Bumrah to Bairstow, no run",,"<B>nibble, nibble!</B> Bairstow is lured forward by the wide approach on the crease, playing for the one angled in, but beaten by one that nips away!",0
