,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, 1 run round the stumps comes Malinga, angling the ball in sharply to threaten de Kock's off stump. The bat comes down in time, and he finds a single to gully",1st innings,0.1,run,1,1,1/0,"Malinga to de Kock, 1 run",,"round the stumps comes Malinga, angling the ball in sharply to threaten de Kock's off stump. The bat comes down in time, and he finds a single to gully",0
1,2,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Reeza's slightly squared up as he presses forward to defend a full one that swings away from him",1st innings,0.2,no run,1,0,1/0,"Malinga to Hendricks, no run",,Reeza's slightly squared up as he presses forward to defend a full one that swings away from him,0
2,3,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run well, so much for pace and bounce. Malinga hits a length outside off, and the ball scoots through low as Hendricks pushes to cover",1st innings,0.3,no run,1,0,1/0,"Malinga to Hendricks, no run",,"well, so much for pace and bounce. Malinga hits a length outside off, and the ball scoots through low as Hendricks pushes to cover",0
3,4,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Malinga pulls his length back just a touch, and Hendricks is back and across to defend",1st innings,0.4,no run,1,0,1/0,"Malinga to Hendricks, no run",,"Malinga pulls his length back just a touch, and Hendricks is back and across to defend",0
4,5,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Malinga finds some nice shape away from the right-hander, Hendricks hopping across and leaving it well alone",1st innings,0.5,no run,1,0,1/0,"Malinga to Hendricks, no run",,"Malinga finds some nice shape away from the right-hander, Hendricks hopping across and leaving it well alone",0
5,6,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run <b>beaten outside off</b>, pushing forward at an away-swinger",1st innings,0.6,no run,1,0,1/0,"Malinga to Hendricks, no run",,"<b>beaten outside off</b>, pushing forward at an away-swinger",0
6,7,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, no run Vishwa lands his first ball full outside off, de Kock coming forward to drive to cover",1st innings,1.1,no run,1,0,1/0,"MVT Fernando to de Kock, no run",,"Vishwa lands his first ball full outside off, de Kock coming forward to drive to cover",0
7,8,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, FOUR runs <b>past a diving Perera!</b> De Kocks is forward again, angling his square drive to beat point. He also times it well enough to beat a diving Perera, sprinting across from third man",1st innings,1.2,four,5,4,5/0,"MVT Fernando to de Kock, FOUR runs",,"<b>past a diving Perera!</b> De Kocks is forward again, angling his square drive to beat point. He also times it well enough to beat a diving Perera, sprinting across from third man",0
8,9,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, FOUR runs <b>cracked square!</b> De Kock steps forward into another square drive, hitting this one with a little more vim to thread the gap to the left of point. And with the shot, a slip goes out to add protection to the off side",1st innings,1.3,four,9,4,9/0,"MVT Fernando to de Kock, FOUR runs",,"<b>cracked square!</b> De Kock steps forward into another square drive, hitting this one with a little more vim to thread the gap to the left of point. And with the shot, a slip goes out to add protection to the off side",0
9,10,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, FOUR runs <b>but it makes no difference!</b> Vishwa keeps pitching the ball right up to de Kock, looking for swing, but he's also offering width, and this is driven firmly through extra cover",1st innings,1.4,four,13,4,13/0,"MVT Fernando to de Kock, FOUR runs",,"<b>but it makes no difference!</b> Vishwa keeps pitching the ball right up to de Kock, looking for swing, but he's also offering width, and this is driven firmly through extra cover",0
10,11,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, no run a little straighter, and slightly quicker at 139km/h, and de Kock drives to mid off",1st innings,1.5,no run,13,0,13/0,"MVT Fernando to de Kock, no run",,"a little straighter, and slightly quicker at 139km/h, and de Kock drives to mid off",0
11,12,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, FOUR runs <b>slammed through cover!</b> De Kock is peppering the off side boundary. Having hit one fine, and one square, de Kock now steps into a flowing cover drive that sends the ball bouncing out to the wide long off boundary",1st innings,1.6,four,17,4,17/0,"MVT Fernando to de Kock, FOUR runs",,"<b>slammed through cover!</b> De Kock is peppering the off side boundary. Having hit one fine, and one square, de Kock now steps into a flowing cover drive that sends the ball bouncing out to the wide long off boundary",0
12,13,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, 1 run nice line from Malinga, finding the outside half of Hendricks' bat with a full outswinger on off stump",1st innings,2.1,run,18,1,18/0,"Malinga to Hendricks, 1 run",,"nice line from Malinga, finding the outside half of Hendricks' bat with a full outswinger on off stump",0
13,14,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run sharp yorker! Malinga comes around the stumps to de Kock, sending down a slippery yorker that is honing in on off stump before de Kock digs it out",1st innings,2.2,no run,18,0,18/0,"Malinga to de Kock, no run",,"sharp yorker! Malinga comes around the stumps to de Kock, sending down a slippery yorker that is honing in on off stump before de Kock digs it out",0
14,15,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run slanting in towards off stump, but off a length this time, and de Kock presses forward in defence",1st innings,2.3,no run,18,0,18/0,"Malinga to de Kock, no run",,"slanting in towards off stump, but off a length this time, and de Kock presses forward in defence",0
15,16,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, no run slung down, round-arm from around the stumps, and de Kock jams this one out to cover",1st innings,2.4,no run,18,0,18/0,"Malinga to de Kock, no run",,"slung down, round-arm from around the stumps, and de Kock jams this one out to cover",0
16,17,Quinton de Kock,379143,Lasith Malinga,49758,"Malinga to de Kock, 1 run just a little too straight from Malinga, and he's worked out to that man at deep backward square",1st innings,2.5,run,19,1,19/0,"Malinga to de Kock, 1 run",,"just a little too straight from Malinga, and he's worked out to that man at deep backward square",0
17,18,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run defended into the off side to end the over",1st innings,2.6,no run,19,0,19/0,"Malinga to Hendricks, no run",,defended into the off side to end the over,0
18,19,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, no run de Silva comes around the stumps, spearing the ball in at middle to test de Kock's defence",1st innings,3.1,no run,19,0,19/0,"de Silva to de Kock, no run",,"de Silva comes around the stumps, spearing the ball in at middle to test de Kock's defence",0
19,20,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, no run floated down on off stump, de Kock is forward to defend",1st innings,3.2,no run,19,0,19/0,"de Silva to de Kock, no run",,"floated down on off stump, de Kock is forward to defend",0
20,21,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, no run de Kock strides into a drive, but pings the cover field",1st innings,3.3,no run,19,0,19/0,"de Silva to de Kock, no run",,"de Kock strides into a drive, but pings the cover field",0
21,22,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, FOUR runs <b>chipped, inside-out over cover</b> by de Kock, who jumped down the track and wasn't quite to the pitch, but nevertheless went through with the lofted drive",1st innings,3.4,four,23,4,23/0,"de Silva to de Kock, FOUR runs",,"<b>chipped, inside-out over cover</b> by de Kock, who jumped down the track and wasn't quite to the pitch, but nevertheless went through with the lofted drive",0
22,23,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, no run a little less flight on this one at 97km/h, and it's defended back to the bowler",1st innings,3.5,no run,23,0,23/0,"de Silva to de Kock, no run",,"a little less flight on this one at 97km/h, and it's defended back to the bowler",0
23,24,Quinton de Kock,379143,Dhananjaya de Silva,465793,"de Silva to de Kock, FOUR runs <i>just</i> over a diving mid on! De Kock comes down the track again and looks to attack the leg side. He doesn't really get under his smear to leg, but Rajitha can't leap high enough at mid on to get to it",1st innings,3.6,four,27,4,27/0,"de Silva to de Kock, FOUR runs",,"<i>just</i> over a diving mid on! De Kock comes down the track again and looks to attack the leg side. He doesn't really get under his smear to leg, but Rajitha can't leap high enough at mid on to get to it",0
24,25,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run nice shape from Malinga, the ball starting on middle and leg and swinging to off as Hendricks defends",1st innings,4.1,no run,27,0,27/0,"Malinga to Hendricks, no run",,"nice shape from Malinga, the ball starting on middle and leg and swinging to off as Hendricks defends",0
25,26,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, FOUR runs flicked down to fine leg, and that will settle him a little. Malinga strays down leg, and Hendricks just needs to get bat on his glance",1st innings,4.2,four,31,4,31/0,"Malinga to Hendricks, FOUR runs",,"flicked down to fine leg, and that will settle him a little. Malinga strays down leg, and Hendricks just needs to get bat on his glance",0
26,27,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run Malinga adjusts his line, aiming closer to off stump, and Hendricks is forward to defend",1st innings,4.3,no run,31,0,31/0,"Malinga to Hendricks, no run",,"Malinga adjusts his line, aiming closer to off stump, and Hendricks is forward to defend",0
27,28,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, 2 runs too straight again, and he's worked off the pads for a brace",1st innings,4.4,run,33,2,33/0,"Malinga to Hendricks, 2 runs",,"too straight again, and he's worked off the pads for a brace",0
28,29,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, no run <b>yorker!</b> And it's a beaut. Malinga slings down a slow yorker that dips on Hendricks at the very last moment. He does well to keep it out",1st innings,4.5,no run,33,0,33/0,"Malinga to Hendricks, no run",,<b>yorker!</b> And it's a beaut. Malinga slings down a slow yorker that dips on Hendricks at the very last moment. He does well to keep it out,0
29,30,Reeza Hendricks,269280,Lasith Malinga,49758,"Malinga to Hendricks, FOUR runs <b>punched firmly off the back foot</b>, textbook stuff from Hendricks, who is usually very strong punching through cover. Silken touch",1st innings,4.6,four,37,4,37/0,"Malinga to Hendricks, FOUR runs",,"<b>punched firmly off the back foot</b>, textbook stuff from Hendricks, who is usually very strong punching through cover. Silken touch",0
30,31,Quinton de Kock,379143,Vishwa Fernando,465783,"MVT Fernando to de Kock, FOUR runs <b>the runs keep flowing!</b> Vishwa sends down a low full toss, and de Kock punts it back down the ground for his fifth boundary in the last six balls he's faced from the left-armer",1st innings,5.1,four,41,4,41/0,"MVT Fernando to de Kock, FOUR runs",,"<b>the runs keep flowing!</b> Vishwa sends down a low full toss, and de Kock punts it back down the ground for his fifth boundary in the last six balls he's faced from the left-armer",0
