,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, no run starts with a back of length ball outside off, left to the keeper",1st innings,Brad Haddin,5560,,,0.1,no run,0,0,0/0,"Rampaul to Watson, no run",,"starts with a back of length ball outside off, left to the keeper",0
1,2,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, no run similar length just outside off, defended off the backfoot towards the off side",1st innings,Brad Haddin,5560,,,0.2,no run,0,0,0/0,"Rampaul to Watson, no run",,"similar length just outside off, defended off the backfoot towards the off side",0
2,3,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, no run fuller this time, on middle and leg, pushed towards mid-on this time",1st innings,Brad Haddin,5560,,,0.3,no run,0,0,0/0,"Rampaul to Watson, no run",,"fuller this time, on middle and leg, pushed towards mid-on this time",0
3,4,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, no run length ball just outside off, Watson keeps bat and pad together as he defends solidly",1st innings,Brad Haddin,5560,,,0.4,no run,0,0,0/0,"Rampaul to Watson, no run",,"length ball just outside off, Watson keeps bat and pad together as he defends solidly",0
4,5,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, 1 run back of a length and outside off, slashed off the backfoot towards backward point",1st innings,Brad Haddin,5560,,,0.5,run,1,1,1/0,"Rampaul to Watson, 1 run",,"back of a length and outside off, slashed off the backfoot towards backward point",0
5,6,Brad Haddin,5560,Ravi Rampaul,52912,"Rampaul to Haddin, no run length ball angling into the pads, a confident punch to mid-on, straight towards the fielder",1st innings,Shane Watson,8180,,,0.6,no run,1,0,1/0,"Rampaul to Haddin, no run",,"length ball angling into the pads, a confident punch to mid-on, straight towards the fielder",0
6,7,Shane Watson,8180,Dwayne Smith,53118,"Smith to Watson, 1 run length ball on the pads, tickled down to fine leg",1st innings,Brad Haddin,5560,Ravi Rampaul,52912,1.1,run,2,1,2/0,"Smith to Watson, 1 run",,"length ball on the pads, tickled down to fine leg",0
7,8,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run back of a length ball just outside off, pushed towards cover",1st innings,Shane Watson,8180,Ravi Rampaul,52912,1.2,no run,2,0,2/0,"Smith to Haddin, no run",,"back of a length ball just outside off, pushed towards cover",0
8,9,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, 1 run fullish ball on offstump, pushed towards mid-off, a sharp single is taken",1st innings,Shane Watson,8180,Ravi Rampaul,52912,1.3,run,3,1,3/0,"Smith to Haddin, 1 run",,"fullish ball on offstump, pushed towards mid-off, a sharp single is taken",0
9,10,Shane Watson,8180,Dwayne Smith,53118,"Smith to Watson, no run that ball jumps up sharply, Watson was looking to defend from the crease, is struck on the wrists",1st innings,Brad Haddin,5560,Ravi Rampaul,52912,1.4,no run,3,0,3/0,"Smith to Watson, no run",,"that ball jumps up sharply, Watson was looking to defend from the crease, is struck on the wrists",0
10,11,Shane Watson,8180,Dwayne Smith,53118,"Smith to Watson, no run ",1st innings,Brad Haddin,5560,Ravi Rampaul,52912,1.5,no run,3,0,3/0,"Smith to Watson, no run",,,0
11,12,Shane Watson,8180,Dwayne Smith,53118,"Smith to Watson, FOUR runs short of length ball on the pads, a wonderfully timed clip off the pads send the ball racing to the square-leg boundary",1st innings,Brad Haddin,5560,Ravi Rampaul,52912,1.6,four,7,4,7/0,"Smith to Watson, FOUR runs",,"short of length ball on the pads, a wonderfully timed clip off the pads send the ball racing to the square-leg boundary",0
12,13,Brad Haddin,5560,Ravi Rampaul,52912,"Rampaul to Haddin, no run fullish ball, punched towards mid-on",1st innings,Shane Watson,8180,Dwayne Smith,53118,2.1,no run,7,0,7/0,"Rampaul to Haddin, no run",,"fullish ball, punched towards mid-on",0
13,14,Brad Haddin,5560,Ravi Rampaul,52912,"Rampaul to Haddin, no run shout for lbw, turned down, pitching just outside off, and angling in, umpire thinks it's sliding down leg, and it hit the top of the flap of the back leg as well, Hawk-eye shows it's just hitting the top of leg, tough to give those",1st innings,Shane Watson,8180,Dwayne Smith,53118,2.2,no run,7,0,7/0,"Rampaul to Haddin, no run",,"shout for lbw, turned down, pitching just outside off, and angling in, umpire thinks it's sliding down leg, and it hit the top of the flap of the back leg as well, Hawk-eye shows it's just hitting the top of leg, tough to give those",0
14,15,Brad Haddin,5560,Ravi Rampaul,52912,"Rampaul to Haddin, 1 run length delivery on the stumps, Haddin clips it towards mid off for a quick single",1st innings,Shane Watson,8180,Dwayne Smith,53118,2.3,run,8,1,8/0,"Rampaul to Haddin, 1 run",,"length delivery on the stumps, Haddin clips it towards mid off for a quick single",0
15,16,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, no run tried to flick a legstump delivery, doesn't get bat on a ball that should have been put away",1st innings,Brad Haddin,5560,Dwayne Smith,53118,2.4,no run,8,0,8/0,"Rampaul to Watson, no run",,"tried to flick a legstump delivery, doesn't get bat on a ball that should have been put away",0
16,17,Shane Watson,8180,Ravi Rampaul,52912,"Rampaul to Watson, 1 run another attempted flick, inside-edged onto the pads",1st innings,Brad Haddin,5560,Dwayne Smith,53118,2.5,run,9,1,9/0,"Rampaul to Watson, 1 run",,"another attempted flick, inside-edged onto the pads",0
17,18,Brad Haddin,5560,Ravi Rampaul,52912,"Rampaul to Haddin, 1 run eased towards mid-on for a single",1st innings,Shane Watson,8180,Dwayne Smith,53118,2.6,run,10,1,10/0,"Rampaul to Haddin, 1 run",,eased towards mid-on for a single,0
18,19,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run ",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.1,no run,10,0,10/0,"Smith to Haddin, no run",,,0
19,20,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, FOUR runs lovely hit from Haddin, comes down the track and lofts the ball for a one-bounce four to long-on",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.2,four,14,4,14/0,"Smith to Haddin, FOUR runs",,"lovely hit from Haddin, comes down the track and lofts the ball for a one-bounce four to long-on",0
20,21,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run <b>dropped</b> by Dowlin, simple chance to his left at second slip, Haddin looked to guide the ball towards third man, only gets it towards Dowlin, who really should have held on to that one",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.3,no run,14,0,14/0,"Smith to Haddin, no run",,"<b>dropped</b> by Dowlin, simple chance to his left at second slip, Haddin looked to guide the ball towards third man, only gets it towards Dowlin, who really should have held on to that one",0
21,22,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run ",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.4,no run,14,0,14/0,"Smith to Haddin, no run",,,0
22,23,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run <b>another drop</B>, this was a much tougher chance though, Haddin absolutely lashed the ball back towards the bowler, who tries to catch the ball which is coming neck high at him but can't hang on",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.5,no run,14,0,14/0,"Smith to Haddin, no run",,"<b>another drop</B>, this was a much tougher chance though, Haddin absolutely lashed the ball back towards the bowler, who tries to catch the ball which is coming neck high at him but can't hang on",0
23,24,Brad Haddin,5560,Dwayne Smith,53118,"Smith to Haddin, no run full ball just outside off, Haddin squeezes it into the ground and it reaches the keeper on the bouncer",1st innings,Shane Watson,8180,Ravi Rampaul,52912,3.6,no run,14,0,14/0,"Smith to Haddin, no run",,"full ball just outside off, Haddin squeezes it into the ground and it reaches the keeper on the bouncer",0
