,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Bhuvneshwar Kumar,326016,"Kumar to Dickwella, FOUR runs poor ball, false shot, misfielding on the boundary. Gee, this is a good start. This is short and wide, Dickwella flashes at it with no feet. Gets an outside edge past the two slips. Jadhav moving to his right, slips and the ball bypasses him",1st innings,0.1,four,4,4,4/0,"Kumar to Dickwella, FOUR runs",,"poor ball, false shot, misfielding on the boundary. Gee, this is a good start. This is short and wide, Dickwella flashes at it with no feet. Gets an outside edge past the two slips. Jadhav moving to his right, slips and the ball bypasses him",0
1,2,Niroshan Dickwella,429754,Bhuvneshwar Kumar,326016,"Kumar to Dickwella, 1 run fuller delivery outside off, secures the outside edge again as Dickwella pokes outside his off stump. Down to third man again",1st innings,0.2,run,5,1,5/0,"Kumar to Dickwella, 1 run",,"fuller delivery outside off, secures the outside edge again as Dickwella pokes outside his off stump. Down to third man again",0
2,2,Dinesh Chandimal,300628,Bhuvneshwar Kumar,326016,"Kumar to Chandimal, 1 wide drifts down leg as he pitches a good length ball on middle and finding new-ball swing.",1st innings,0.2,wide,6,1,6/0,"Kumar to Chandimal, 1 wide",,drifts down leg as he pitches a good length ball on middle and finding new-ball swing.,0
3,3,Dinesh Chandimal,300628,Bhuvneshwar Kumar,326016,"Kumar to Chandimal, no run <b>appreciable swing into the right-hander</b> as Chandimal gets an inside edge onto the top part of his pad",1st innings,0.3,no run,6,0,6/0,"Kumar to Chandimal, no run",,<b>appreciable swing into the right-hander</b> as Chandimal gets an inside edge onto the top part of his pad,0
4,4,Dinesh Chandimal,300628,Bhuvneshwar Kumar,326016,"Kumar to Chandimal, no run <b>outswinger</b> which squares Chandimal up as he defends to cover. Good control from Bhuvi, the kind that is expected of him",1st innings,0.4,no run,6,0,6/0,"Kumar to Chandimal, no run",,"<b>outswinger</b> which squares Chandimal up as he defends to cover. Good control from Bhuvi, the kind that is expected of him",0
5,5,Dinesh Chandimal,300628,Bhuvneshwar Kumar,326016,"Kumar to Chandimal, no run tries to clip a fuller delivery on leg stump to long leg, but he is a little tentative",1st innings,0.5,no run,6,0,6/0,"Kumar to Chandimal, no run",,"tries to clip a fuller delivery on leg stump to long leg, but he is a little tentative",0
6,6,Dinesh Chandimal,300628,Bhuvneshwar Kumar,326016,"Kumar to Chandimal, no run lets go a good length ball outside off",1st innings,0.6,no run,6,0,6/0,"Kumar to Chandimal, no run",,lets go a good length ball outside off,0
7,7,Niroshan Dickwella,429754,Jasprit Bumrah,625383,"Bumrah to Dickwella, 2 runs on the pads and Dickwella lifts it towards the square leg boundary. Outstanding shot, the kind he plays in his sleep, picking the ball up using his fast hands, but he should have run harder.",1st innings,1.1,run,8,2,8/0,"Bumrah to Dickwella, 2 runs",,"on the pads and Dickwella lifts it towards the square leg boundary. Outstanding shot, the kind he plays in his sleep, picking the ball up using his fast hands, but he should have run harder.",0
8,8,Niroshan Dickwella,429754,Jasprit Bumrah,625383,"Bumrah to Dickwella, no run full on off stump, blocks back to Bumrah",1st innings,1.2,no run,8,0,8/0,"Bumrah to Dickwella, no run",,"full on off stump, blocks back to Bumrah",0
9,9,Niroshan Dickwella,429754,Jasprit Bumrah,625383,"Bumrah to Dickwella, 1 run stands up tall and punches a shortish delivery outside off behind point",1st innings,1.3,run,9,1,9/0,"Bumrah to Dickwella, 1 run",,stands up tall and punches a shortish delivery outside off behind point,0
