,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run over the wicket, fullish and holding its line outside off, bounces low through to Foakes as Porterfield leaves",1st innings,,,,,0.1,no run,0,0,0/0,"Willey to Porterfield, no run",,"over the wicket, fullish and holding its line outside off, bounces low through to Foakes as Porterfield leaves",0
1,2,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run angled in straighter, thuds into the pad, Willey goes up... not given but England <b>review!</b> Looks like it hit front pad and then back thigh, so inside edge, what will Hawk-Eye say: <b>umpire's call!</b> Just clipping the bails, so Porterfield survives",1st innings,,,,,0.2,no run,0,0,0/0,"Willey to Porterfield, no run",,"angled in straighter, thuds into the pad, Willey goes up... not given but England <b>review!</b> Looks like it hit front pad and then back thigh, so inside edge, what will Hawk-Eye say: <b>umpire's call!</b> Just clipping the bails, so Porterfield survives",0
2,3,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run full and floaty, 80mph around off stump, pushed gently towards mid-off",1st innings,,,,,0.3,no run,0,0,0/0,"Willey to Porterfield, no run",,"full and floaty, 80mph around off stump, pushed gently towards mid-off",0
3,4,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run full and swinging a touch again, Porterfield gets across and again dabs to extra cover",1st innings,,,,,0.4,no run,0,0,0/0,"Willey to Porterfield, no run",,"full and swinging a touch again, Porterfield gets across and again dabs to extra cover",0
4,5,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run shorter, 80mph and Porterfield attempts to pull over the leg side, mistimes his swing and wears it on the body",1st innings,,,,,0.5,no run,0,0,0/0,"Willey to Porterfield, no run",,"shorter, 80mph and Porterfield attempts to pull over the leg side, mistimes his swing and wears it on the body",0
5,6,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run length in the channel, bit of a dobber but Porterfield is again happy watching it through - Willey starts with a maiden",1st innings,Paul Stirling,303427,,,1.0,no run,0,0,0/0,"Willey to Porterfield, no run",,"length in the channel, bit of a dobber but Porterfield is again happy watching it through - Willey starts with a maiden",0
6,7,Paul Stirling,303427,Jofra Archer,669855,"Archer to Stirling, FOUR runs spanked for four first ball! Welcome to international cricket! Maybe a touch full, 84mph around off stump but Paul Stirling steps out and nonchalantly creams it square to the rope",1st innings,William Porterfield,24611,David Willey,308251,1.1,four,4,4,4/0,"Archer to Stirling, FOUR runs",,"spanked for four first ball! Welcome to international cricket! Maybe a touch full, 84mph around off stump but Paul Stirling steps out and nonchalantly creams it square to the rope",0
7,8,Paul Stirling,303427,Jofra Archer,669855,"Archer to Stirling, no run straighter line, back of a length and this cops him a blow on the thigh",1st innings,William Porterfield,24611,David Willey,308251,1.2,no run,4,0,4/0,"Archer to Stirling, no run",,"straighter line, back of a length and this cops him a blow on the thigh",0
8,9,Paul Stirling,303427,Jofra Archer,669855,"Archer to Stirling, no run length ball on middle and off, 84mph and this time Stirling pushes it respectfully back",1st innings,William Porterfield,24611,David Willey,308251,1.3,no run,4,0,4/0,"Archer to Stirling, no run",,"length ball on middle and off, 84mph and this time Stirling pushes it respectfully back",0
9,10,Paul Stirling,303427,Jofra Archer,669855,"Archer to Stirling, 1 run shorter, touching 89mph and rising on leg stump, flipped around the corner for one",1st innings,William Porterfield,24611,David Willey,308251,1.4,run,5,1,5/0,"Archer to Stirling, 1 run",,"shorter, touching 89mph and rising on leg stump, flipped around the corner for one",0
10,11,William Porterfield,24611,Jofra Archer,669855,"Archer to Porterfield, 1 leg bye full on leg stump, 88mph and it beats Porterfield's flick across the line... pitched outside, though, and they take the leg bye",1st innings,Paul Stirling,303427,David Willey,308251,1.5,leg bye,6,1,6/0,"Archer to Porterfield, 1 leg bye",,"full on leg stump, 88mph and it beats Porterfield's flick across the line... pitched outside, though, and they take the leg bye",0
11,12,Paul Stirling,303427,Jofra Archer,669855,"Archer to Stirling, no run tighter to the stumps and this is pushed to mid-on",1st innings,William Porterfield,24611,David Willey,308251,2.0,no run,6,0,6/0,"Archer to Stirling, no run",,tighter to the stumps and this is pushed to mid-on,0
12,13,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run fullish on off and tapped back to mid-off",1st innings,Paul Stirling,303427,Jofra Archer,669855,2.1,no run,6,0,6/0,"Willey to Porterfield, no run",,fullish on off and tapped back to mid-off,0
13,14,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run nice bit of shape for Willey, length ball outside off and Porterfield can't lay bat on it",1st innings,Paul Stirling,303427,Jofra Archer,669855,2.2,no run,6,0,6/0,"Willey to Porterfield, no run",,"nice bit of shape for Willey, length ball outside off and Porterfield can't lay bat on it",0
14,15,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, 4 leg byes straying down the leg side, again Porterfield fails to get bat on it but is pads do the job for four leg byes",1st innings,Paul Stirling,303427,Jofra Archer,669855,2.3,leg bye,10,4,10/0,"Willey to Porterfield, 4 leg byes",,"straying down the leg side, again Porterfield fails to get bat on it but is pads do the job for four leg byes",0
15,16,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run defended back down the track coming forwards",1st innings,Paul Stirling,303427,Jofra Archer,669855,2.4,no run,10,0,10/0,"Willey to Porterfield, no run",,defended back down the track coming forwards,0
16,17,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, no run <b>nearly suckered!</b> Full and it lured him into a loose shot, driving away from his body and beaten as the ball nips a fraction",1st innings,Paul Stirling,303427,Jofra Archer,669855,2.5,no run,10,0,10/0,"Willey to Porterfield, no run",,"<b>nearly suckered!</b> Full and it lured him into a loose shot, driving away from his body and beaten as the ball nips a fraction",0
17,18,William Porterfield,24611,David Willey,308251,"Willey to Porterfield, FOUR runs full and wide and this time Porterfield collars him, smeared through point for his first runs",1st innings,Paul Stirling,303427,Jofra Archer,669855,3.0,four,14,4,14/0,"Willey to Porterfield, FOUR runs",,"full and wide and this time Porterfield collars him, smeared through point for his first runs",0
