,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, 4 leg byes turned very fine off the pads for a boundary to begin",1st innings,0.1,leg bye,4,4,4/0,"Mudassar Bukhari to Wilson, 4 leg byes",,turned very fine off the pads for a boundary to begin,0
1,2,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run left alone by the batsman",1st innings,0.2,no run,4,0,4/0,"Mudassar Bukhari to Wilson, no run",,left alone by the batsman,0
2,3,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run pushed back to the bowler",1st innings,0.3,no run,4,0,4/0,"Mudassar Bukhari to Wilson, no run",,pushed back to the bowler,0
3,4,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run left alone outside the off-stump",1st innings,0.4,no run,4,0,4/0,"Mudassar Bukhari to Wilson, no run",,left alone outside the off-stump,0
4,5,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run defended foward and pushed back to the bowler",1st innings,0.5,no run,4,0,4/0,"Mudassar Bukhari to Wilson, no run",,defended foward and pushed back to the bowler,0
5,6,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run played into the legside but straight to the man at midwicket",1st innings,1.0,no run,4,0,4/0,"Mudassar Bukhari to Wilson, no run",,played into the legside but straight to the man at midwicket,0
6,7,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run defended back to the bowler to start for Stirling",1st innings,1.1,no run,4,0,4/0,"Adeel Raja to Stirling, no run",,defended back to the bowler to start for Stirling,0
7,8,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, 1 run tapped round his legs and they scamper a quick single",1st innings,1.2,run,5,1,5/0,"Adeel Raja to Stirling, 1 run",,tapped round his legs and they scamper a quick single,0
8,9,Gary Wilson,24609,Adeel Raja,24978,"Adeel Raja to Wilson, no run hit hard but well fielded by the bowler",1st innings,1.3,no run,5,0,5/0,"Adeel Raja to Wilson, no run",,hit hard but well fielded by the bowler,0
9,10,Gary Wilson,24609,Adeel Raja,24978,"Adeel Raja to Wilson, 1 run very quick single taken to mid-off",1st innings,1.4,run,6,1,6/0,"Adeel Raja to Wilson, 1 run",,very quick single taken to mid-off,0
10,11,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run defended slighly late from the batsman there",1st innings,1.5,no run,6,0,6/0,"Adeel Raja to Stirling, no run",,defended slighly late from the batsman there,0
11,12,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run defensive shot off the back foot",1st innings,2.0,no run,6,0,6/0,"Adeel Raja to Stirling, no run",,defensive shot off the back foot,0
12,13,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run ",1st innings,2.1,no run,6,0,6/0,"Mudassar Bukhari to Wilson, no run",,,0
13,14,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, 2 runs played past the man at cover and they run a couple",1st innings,2.2,run,8,2,8/0,"Mudassar Bukhari to Wilson, 2 runs",,played past the man at cover and they run a couple,0
14,15,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run directly to the man at point",1st innings,2.3,no run,8,0,8/0,"Mudassar Bukhari to Wilson, no run",,directly to the man at point,0
15,16,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run just escapes the outside edge that time",1st innings,2.4,no run,8,0,8/0,"Mudassar Bukhari to Wilson, no run",,just escapes the outside edge that time,0
16,17,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run again almost finds the edge good bowling here from Bukhari",1st innings,2.5,no run,8,0,8/0,"Mudassar Bukhari to Wilson, no run",,again almost finds the edge good bowling here from Bukhari,0
17,18,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run fuller delivery and its well defended",1st innings,3.0,no run,8,0,8/0,"Mudassar Bukhari to Wilson, no run",,fuller delivery and its well defended,0
18,19,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run played into the offside",1st innings,3.1,no run,8,0,8/0,"Adeel Raja to Stirling, no run",,played into the offside,0
19,20,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, 1 run played straight down the ground",1st innings,3.2,run,9,1,9/0,"Adeel Raja to Stirling, 1 run",,played straight down the ground,0
20,21,Gary Wilson,24609,Adeel Raja,24978,"Adeel Raja to Wilson, 1 run again splits mid-off and mid-on",1st innings,3.3,run,10,1,10/0,"Adeel Raja to Wilson, 1 run",,again splits mid-off and mid-on,0
21,22,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run comes down the pitch but defends",1st innings,3.4,no run,10,0,10/0,"Adeel Raja to Stirling, no run",,comes down the pitch but defends,0
22,23,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run defended again this time into the offside",1st innings,3.5,no run,10,0,10/0,"Adeel Raja to Stirling, no run",,defended again this time into the offside,0
23,24,Paul Stirling,303427,Adeel Raja,24978,"Adeel Raja to Stirling, no run strolls dwon the wicket again and defends",1st innings,4.0,no run,10,0,10/0,"Adeel Raja to Stirling, no run",,strolls dwon the wicket again and defends,0
24,25,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, 1 run guided down to third man",1st innings,4.1,run,11,1,11/0,"Mudassar Bukhari to Wilson, 1 run",,guided down to third man,0
25,26,Paul Stirling,303427,Mudassar Bukhari,245166,"Mudassar Bukhari to Stirling, 1 run turned down to fine leg",1st innings,4.2,run,12,1,12/0,"Mudassar Bukhari to Stirling, 1 run",,turned down to fine leg,0
26,27,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run defended back to the bowler",1st innings,4.3,no run,12,0,12/0,"Mudassar Bukhari to Wilson, no run",,defended back to the bowler,0
27,28,Gary Wilson,24609,Mudassar Bukhari,245166,"Mudassar Bukhari to Wilson, no run tapped into the offside",1st innings,4.4,no run,12,0,12/0,"Mudassar Bukhari to Wilson, no run",,tapped into the offside,0
