,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run gentle medium pace, around 126 kmph, in the channel outside off and Karthik shoulders arms",1st innings,Murali Vijay,237095,,,0.1,no run,0,0,0/0,"Blignaut to Karthik, no run",,"gentle medium pace, around 126 kmph, in the channel outside off and Karthik shoulders arms",0
1,2,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run this one tilts in towards the middle and Karthik leans forward, bat and pad close together, to gently tap it to the on side of the pitch",1st innings,Murali Vijay,237095,,,0.2,no run,0,0,0/0,"Blignaut to Karthik, no run",,"this one tilts in towards the middle and Karthik leans forward, bat and pad close together, to gently tap it to the on side of the pitch",0
2,3,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, 1 run back of length outside off stump line, pushed out to extra cover",1st innings,Murali Vijay,237095,,,0.3,run,1,1,1/0,"Blignaut to Karthik, 1 run",,"back of length outside off stump line, pushed out to extra cover",0
3,4,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run around the off stump line, from a length, nudged to the on side",1st innings,Dinesh Karthik,30045,,,0.4,no run,1,0,1/0,"Blignaut to Vijay, no run",,"around the off stump line, from a length, nudged to the on side",0
4,5,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run straightens outside off, Vijay presses back to tap it to point",1st innings,Dinesh Karthik,30045,,,0.5,no run,1,0,1/0,"Blignaut to Vijay, no run",,"straightens outside off, Vijay presses back to tap it to point",0
5,6,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run curves away ever so gently from the off stump line, defended out to covers",1st innings,Dinesh Karthik,30045,,,0.6,no run,1,0,1/0,"Blignaut to Vijay, no run",,"curves away ever so gently from the off stump line, defended out to covers",0
6,6,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 wide drifts his first delivery down the leg side for a wide",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.0,wide,2,1,2/0,"Price to Karthik, 1 wide",,drifts his first delivery down the leg side for a wide,0
7,7,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run another one that drifts in but this time on the leg stump line and hits the pad",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.1,no run,2,0,2/0,"Price to Karthik, no run",,another one that drifts in but this time on the leg stump line and hits the pad,0
8,8,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run quicker, moving into leg and middle line, flicked to backward square-leg fielder",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.2,no run,2,0,2/0,"Price to Karthik, no run",,"quicker, moving into leg and middle line, flicked to backward square-leg fielder",0
9,9,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run goes down for the big sweep but doesn't connect properly .",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.3,no run,2,0,2/0,"Price to Karthik, no run",,goes down for the big sweep but doesn't connect properly .,0
10,10,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run moves back, waits for the ball to slid into the middle and leg line, and turns it to backward square-leg",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.4,no run,2,0,2/0,"Price to Karthik, no run",,"moves back, waits for the ball to slid into the middle and leg line, and turns it to backward square-leg",0
11,11,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, FOUR runs slips just outside leg and Karthik quickly goes down on his knee to sweep it over short fine-leg fielder.",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.5,four,6,4,6/0,"Price to Karthik, FOUR runs",,slips just outside leg and Karthik quickly goes down on his knee to sweep it over short fine-leg fielder.,0
12,12,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run finally, switches his line to just outside off and Karthik gets forward to defend",1st innings,Murali Vijay,237095,Andy Blignaut,55259,1.6,no run,6,0,6/0,"Price to Karthik, no run",,"finally, switches his line to just outside off and Karthik gets forward to defend",0
13,13,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run on the middle stump line, Vijay goes back to tap it towards short midwicket",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.1,no run,6,0,6/0,"Blignaut to Vijay, no run",,"on the middle stump line, Vijay goes back to tap it towards short midwicket",0
14,14,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run moves in towards the off stump line, full in length, Vijay defends to the off side.",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.2,no run,6,0,6/0,"Blignaut to Vijay, no run",,"moves in towards the off stump line, full in length, Vijay defends to the off side.",0
15,15,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run fuller, on the middle, Vijay is late in getting forward and manages to push the ball towards mid-on.",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.3,no run,6,0,6/0,"Blignaut to Vijay, no run",,"fuller, on the middle, Vijay is late in getting forward and manages to push the ball towards mid-on.",0
16,16,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run straightens on the off stump line, length delivery but Vijay prefers to go back to defend",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.4,no run,6,0,6/0,"Blignaut to Vijay, no run",,"straightens on the off stump line, length delivery but Vijay prefers to go back to defend",0
17,16,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, 1 wide slips this one down the leg side for a wide. Vijay has a chat with the square-leg umpire I think ..and he moves back to his crease ..",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.4,wide,7,1,7/0,"Blignaut to Vijay, 1 wide",,slips this one down the leg side for a wide. Vijay has a chat with the square-leg umpire I think ..and he moves back to his crease ..,0
18,17,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run straightens just outside off and Vijay waits on his back foot to push it to point",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.5,no run,7,0,7/0,"Blignaut to Vijay, no run",,straightens just outside off and Vijay waits on his back foot to push it to point,0
19,18,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run back of length, moves towards middle stump line and Vijay goes back to work it to the on side",1st innings,Dinesh Karthik,30045,Ray Price,55698,2.6,no run,7,0,7/0,"Blignaut to Vijay, no run",,"back of length, moves towards middle stump line and Vijay goes back to work it to the on side",0
20,19,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run on the leg and middle line, rolls away to the on side",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.1,no run,7,0,7/0,"Price to Karthik, no run",,"on the leg and middle line, rolls away to the on side",0
21,20,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run just moves down the leg side.. perhaps brushed the pad .. Karthik had allowed to let it go",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.2,no run,7,0,7/0,"Price to Karthik, no run",,just moves down the leg side.. perhaps brushed the pad .. Karthik had allowed to let it go,0
22,21,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run leans forward to defend to the off side",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.3,no run,7,0,7/0,"Price to Karthik, no run",,leans forward to defend to the off side,0
23,21,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 wide quicker but again moving down the leg side. Yet another wide. Dangerous line this  from Price.",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.3,wide,8,1,8/0,"Price to Karthik, 1 wide",,quicker but again moving down the leg side. Yet another wide. Dangerous line this  from Price.,0
24,22,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run on the off and middle this time, so much better, Karthik goes back to defend",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.4,no run,8,0,8/0,"Price to Karthik, no run",,"on the off and middle this time, so much better, Karthik goes back to defend",0
25,22,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 wide but  back to original programming - another one that moves down leg side.",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.4,wide,9,1,9/0,"Price to Karthik, 1 wide",,but  back to original programming - another one that moves down leg side.,0
26,23,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run goes back to chip the delivery just short of very short midwicket",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.5,no run,9,0,9/0,"Price to Karthik, no run",,goes back to chip the delivery just short of very short midwicket,0
27,24,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, no run another one that comes in with the arm, nagging delivery, on the middle and leg, DK just manages to stab it to the on side",1st innings,Murali Vijay,237095,Andy Blignaut,55259,3.6,no run,9,0,9/0,"Price to Karthik, no run",,"another one that comes in with the arm, nagging delivery, on the middle and leg, DK just manages to stab it to the on side",0
28,25,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run in the channel outside off, straightens, pushed out to point",1st innings,Dinesh Karthik,30045,Ray Price,55698,4.1,no run,9,0,9/0,"Blignaut to Vijay, no run",,"in the channel outside off, straightens, pushed out to point",0
29,26,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, 1 run goes  back and across to run down a short-of-length delivery to third man",1st innings,Dinesh Karthik,30045,Ray Price,55698,4.2,run,10,1,10/0,"Blignaut to Vijay, 1 run",,goes  back and across to run down a short-of-length delivery to third man,0
30,27,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, 1 run fullish, on the leg and mdidle, line, tries to flick and might have got a thin edge and the ball rolls to the leg side .. Taibu dives full stretch, makes a half-stop. He gets up, flings his gloves off his hand, and rushes after the ball",1st innings,Murali Vijay,237095,Ray Price,55698,4.3,run,11,1,11/0,"Blignaut to Karthik, 1 run",,"fullish, on the leg and mdidle, line, tries to flick and might have got a thin edge and the ball rolls to the leg side .. Taibu dives full stretch, makes a half-stop. He gets up, flings his gloves off his hand, and rushes after the ball",0
31,28,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run on the off stump line, pushed out to short cover",1st innings,Dinesh Karthik,30045,Ray Price,55698,4.4,no run,11,0,11/0,"Blignaut to Vijay, no run",,"on the off stump line, pushed out to short cover",0
32,29,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run length delivery on the middle stump line, Vijay, as ever, goes back to tap it towards mid-on",1st innings,Dinesh Karthik,30045,Ray Price,55698,4.5,no run,11,0,11/0,"Blignaut to Vijay, no run",,"length delivery on the middle stump line, Vijay, as ever, goes back to tap it towards mid-on",0
33,30,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, 2 runs on the legs and Vijay flicks it slightly wide of backward square-leg fielder who gets a hand on it and takes some pace off the ball",1st innings,Dinesh Karthik,30045,Ray Price,55698,4.6,run,13,2,13/0,"Blignaut to Vijay, 2 runs",,on the legs and Vijay flicks it slightly wide of backward square-leg fielder who gets a hand on it and takes some pace off the ball,0
34,31,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 run leans forward to ease the ball towards long-on",1st innings,Murali Vijay,237095,Andy Blignaut,55259,5.1,run,14,1,14/0,"Price to Karthik, 1 run",,leans forward to ease the ball towards long-on,0
35,32,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run stretches forward to squeeze the ball to the on side and Ray Price does his dramatic follow-through .. he picks the ball and takes a few steps towards Vijay.",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,5.2,no run,14,0,14/0,"Price to Vijay, no run",,stretches forward to squeeze the ball to the on side and Ray Price does his dramatic follow-through .. he picks the ball and takes a few steps towards Vijay.,0
36,33,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, 1 run goes back to punch this one to long-on",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,5.3,run,15,1,15/0,"Price to Vijay, 1 run",,goes back to punch this one to long-on,0
37,33,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 wide another one that sails down the leg side",1st innings,Murali Vijay,237095,Andy Blignaut,55259,5.3,wide,16,1,16/0,"Price to Karthik, 1 wide",,another one that sails down the leg side,0
38,34,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 run fuller, on the middle and off line, driven to long-on",1st innings,Murali Vijay,237095,Andy Blignaut,55259,5.4,run,17,1,17/0,"Price to Karthik, 1 run",,"fuller, on the middle and off line, driven to long-on",0
39,35,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run on the off and middle line, eased to short cover",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,5.5,no run,17,0,17/0,"Price to Vijay, no run",,"on the off and middle line, eased to short cover",0
40,36,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run goes back to punch the ball back to Price who flings it to Taibu",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,5.6,no run,17,0,17/0,"Price to Vijay, no run",,goes back to punch the ball back to Price who flings it to Taibu,0
41,37,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run in the zone outside off stump, left alone",1st innings,Murali Vijay,237095,Ray Price,55698,6.1,no run,17,0,17/0,"Blignaut to Karthik, no run",,"in the zone outside off stump, left alone",0
42,38,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run leans across to defend to point region",1st innings,Murali Vijay,237095,Ray Price,55698,6.2,no run,17,0,17/0,"Blignaut to Karthik, no run",,leans across to defend to point region,0
43,39,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run takes couple of steps down the track, Blignaut shortens the length and also gets it to shape it away from DK who has a poke at it and is beaten",1st innings,Murali Vijay,237095,Ray Price,55698,6.3,no run,17,0,17/0,"Blignaut to Karthik, no run",,"takes couple of steps down the track, Blignaut shortens the length and also gets it to shape it away from DK who has a poke at it and is beaten",0
44,40,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, 1 run short delivery outside off stump, run down to third man",1st innings,Murali Vijay,237095,Ray Price,55698,6.4,run,18,1,18/0,"Blignaut to Karthik, 1 run",,"short delivery outside off stump, run down to third man",0
45,41,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run length delivery around the off stump and Vijay pushes it to short cover",1st innings,Dinesh Karthik,30045,Ray Price,55698,6.5,no run,18,0,18/0,"Blignaut to Vijay, no run",,length delivery around the off stump and Vijay pushes it to short cover,0
46,42,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run leans forward to defend to the off side",1st innings,Dinesh Karthik,30045,Ray Price,55698,6.6,no run,18,0,18/0,"Blignaut to Vijay, no run",,leans forward to defend to the off side,0
47,43,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 run ",1st innings,Murali Vijay,237095,Andy Blignaut,55259,7.1,run,19,1,19/0,"Price to Karthik, 1 run",,,0
48,44,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run the nagging line and length on the off and middle, defended on the front foot",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,7.2,no run,19,0,19/0,"Price to Vijay, no run",,"the nagging line and length on the off and middle, defended on the front foot",0
49,45,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run gets forward to push it to the off side",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,7.3,no run,19,0,19/0,"Price to Vijay, no run",,gets forward to push it to the off side,0
50,46,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, no run full on a length around off, pushed out to short cover",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,7.4,no run,19,0,19/0,"Price to Vijay, no run",,"full on a length around off, pushed out to short cover",0
51,47,Murali Vijay,237095,Ray Price,55698,"Price to Vijay, 1 run shorter in length and Vijay goes back to clip it wide of midwicket",1st innings,Dinesh Karthik,30045,Andy Blignaut,55259,7.5,run,20,1,20/0,"Price to Vijay, 1 run",,shorter in length and Vijay goes back to clip it wide of midwicket,0
52,48,Dinesh Karthik,30045,Ray Price,55698,"Price to Karthik, 1 run arm ball on the middle stump line, from back of length, Karthik goes back to work it past square-leg",1st innings,Murali Vijay,237095,Andy Blignaut,55259,7.6,run,21,1,21/0,"Price to Karthik, 1 run",,"arm ball on the middle stump line, from back of length, Karthik goes back to work it past square-leg",0
53,49,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, no run in the zone outside off stump, left alone",1st innings,Murali Vijay,237095,Ray Price,55698,8.1,no run,21,0,21/0,"Blignaut to Karthik, no run",,"in the zone outside off stump, left alone",0
54,50,Dinesh Karthik,30045,Andy Blignaut,55259,"Blignaut to Karthik, 1 run leans forward to drive to left of mid-off for a single",1st innings,Murali Vijay,237095,Ray Price,55698,8.2,run,22,1,22/0,"Blignaut to Karthik, 1 run",,leans forward to drive to left of mid-off for a single,0
55,51,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run goes back, waits for the length delivery to arrive and steers it to point",1st innings,Dinesh Karthik,30045,Ray Price,55698,8.3,no run,22,0,22/0,"Blignaut to Vijay, no run",,"goes back, waits for the length delivery to arrive and steers it to point",0
56,52,Murali Vijay,237095,Andy Blignaut,55259,"Blignaut to Vijay, no run gentle outswinger and Vijay lets it pass through",1st innings,Dinesh Karthik,30045,Ray Price,55698,8.4,no run,22,0,22/0,"Blignaut to Vijay, no run",,gentle outswinger and Vijay lets it pass through,0
