,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, 1 wide he begins with one that starts from too far outside off, and it keeps going away. Called a wide.",1st innings,0.0,wide,1,1,1/0,"Shafiul Islam to Taylor, 1 wide",,"he begins with one that starts from too far outside off, and it keeps going away. Called a wide.",0
1,1,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run that's the line. Shafiul angles it in briskly and gets it to swing away from outside off. Taylor doesn't fiddle with it.",1st innings,0.1,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,that's the line. Shafiul angles it in briskly and gets it to swing away from outside off. Taylor doesn't fiddle with it.,0
2,2,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run and he already has Taylor flashing away outside off. He's not been in good touch in this series, and the flat-footedness at the crease has been one of his problems. On display again, as he throws the hands at an away seamer without moving across.",1st innings,0.2,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,"and he already has Taylor flashing away outside off. He's not been in good touch in this series, and the flat-footedness at the crease has been one of his problems. On display again, as he throws the hands at an away seamer without moving across.",0
3,3,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run better from Taylor, watches the movement closely and shoulders arms.",1st innings,0.3,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,"better from Taylor, watches the movement closely and shoulders arms.",0
4,4,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run nice stuff from Shafiul, he's testing Taylor in the zone, drawing him into drives early. This one is squeezed off the outside half towards point.",1st innings,0.4,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,"nice stuff from Shafiul, he's testing Taylor in the zone, drawing him into drives early. This one is squeezed off the outside half towards point.",0
5,5,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run holds the length back a touch and gets it to straighten once again. Taylor leaves.",1st innings,0.5,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,holds the length back a touch and gets it to straighten once again. Taylor leaves.,0
6,6,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, no run good start from Shafiul barring the wide, keeps another one outside off and gets Taylor to defend cautiously.",1st innings,0.6,no run,1,0,1/0,"Shafiul Islam to Taylor, no run",,"good start from Shafiul barring the wide, keeps another one outside off and gets Taylor to defend cautiously.",0
7,7,Vusi Sibanda,55787,Rubel Hossain,300619,"Rubel Hossain to Sibanda, FOUR runs Vusi is away! Slams a short ball in front of square with an emphatic pull. Too short from Rubel, at his pace he can't afford that. Sibanda latches on without a fuss.",1st innings,1.1,four,5,4,5/0,"Rubel Hossain to Sibanda, FOUR runs",,"Vusi is away! Slams a short ball in front of square with an emphatic pull. Too short from Rubel, at his pace he can't afford that. Sibanda latches on without a fuss.",0
8,8,Vusi Sibanda,55787,Rubel Hossain,300619,"Rubel Hossain to Sibanda, no run much better line, gets Sibanda to angle nervously from the crease as he nips one away from a foot or so outside off.",1st innings,1.2,no run,5,0,5/0,"Rubel Hossain to Sibanda, no run",,"much better line, gets Sibanda to angle nervously from the crease as he nips one away from a foot or so outside off.",0
9,9,Vusi Sibanda,55787,Rubel Hossain,300619,"Rubel Hossain to Sibanda, no run Sibanda gets behind this one and punches it confidently to mid-off. He is in good form, and it shows.",1st innings,1.3,no run,5,0,5/0,"Rubel Hossain to Sibanda, no run",,"Sibanda gets behind this one and punches it confidently to mid-off. He is in good form, and it shows.",0
