,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Javed Ahmadi,308235,James Anderson,8608,"Anderson to Javed Ahmadi, 1 run short of a length, slight movement, Ahmadi opens the face, gets a single to third man",1st innings,Nawroz Mangal,318334,,,0.1,run,1,1,1/0,"Anderson to Javed Ahmadi, 1 run",,"short of a length, slight movement, Ahmadi opens the face, gets a single to third man",0
1,2,Nawroz Mangal,318334,James Anderson,8608,"Anderson to Nawroz Mangal, no run movement away again, but starts a touch short and a touch wide. Left alone",1st innings,Javed Ahmadi,308235,,,0.2,no run,1,0,1/0,"Anderson to Nawroz Mangal, no run",,"movement away again, but starts a touch short and a touch wide. Left alone",0
2,3,Nawroz Mangal,318334,James Anderson,8608,"Anderson to Nawroz Mangal, no run too short again, and left alone again",1st innings,Javed Ahmadi,308235,,,0.3,no run,1,0,1/0,"Anderson to Nawroz Mangal, no run",,"too short again, and left alone again",0
3,4,Nawroz Mangal,318334,James Anderson,8608,"Anderson to Nawroz Mangal, 4 leg byes and he goes for the big hooping inswinger that has Mangal surprised. It kisses the pad on the way and flies for four leg-byes",1st innings,Javed Ahmadi,308235,,,0.4,leg bye,5,4,5/0,"Anderson to Nawroz Mangal, 4 leg byes",,and he goes for the big hooping inswinger that has Mangal surprised. It kisses the pad on the way and flies for four leg-byes,0
4,5,Nawroz Mangal,318334,James Anderson,8608,"Anderson to Nawroz Mangal, no run fuller outswinger finally. A touch too wide, and left alone",1st innings,Javed Ahmadi,308235,,,0.5,no run,5,0,5/0,"Anderson to Nawroz Mangal, no run",,"fuller outswinger finally. A touch too wide, and left alone",0
5,6,Nawroz Mangal,318334,James Anderson,8608,"Anderson to Nawroz Mangal, 1 run outswinger from wide on the crease, he opens the face on it as it is too short again. Gets a single to third man",1st innings,Javed Ahmadi,308235,,,0.6,run,6,1,6/0,"Anderson to Nawroz Mangal, 1 run",,"outswinger from wide on the crease, he opens the face on it as it is too short again. Gets a single to third man",0
6,6,Nawroz Mangal,318334,Stuart Broad,10617,"Broad to Nawroz Mangal, 1 wide he pitches up and draws a false shot right away. It is too wide, though, and Mangal can't reach it",1st innings,Javed Ahmadi,308235,James Anderson,8608,1.0,wide,7,1,7/0,"Broad to Nawroz Mangal, 1 wide",,"he pitches up and draws a false shot right away. It is too wide, though, and Mangal can't reach it",0
7,7,Nawroz Mangal,318334,Stuart Broad,10617,"Broad to Nawroz Mangal, no run <b>edged but doesn't carry</b>. Cross seam already, short of a length, holds its line, hits the shoulder of the defensive bat, but doesn't carry to first slip",1st innings,Javed Ahmadi,308235,James Anderson,8608,1.1,no run,7,0,7/0,"Broad to Nawroz Mangal, no run",,"<b>edged but doesn't carry</b>. Cross seam already, short of a length, holds its line, hits the shoulder of the defensive bat, but doesn't carry to first slip",0
8,8,Nawroz Mangal,318334,Stuart Broad,10617,"Broad to Nawroz Mangal, no run moves across to cover the line outside off, and then leaves it alone",1st innings,Javed Ahmadi,308235,James Anderson,8608,1.2,no run,7,0,7/0,"Broad to Nawroz Mangal, no run",,"moves across to cover the line outside off, and then leaves it alone",0
9,9,Nawroz Mangal,318334,Stuart Broad,10617,"Broad to Nawroz Mangal, 1 run half-volley, off-driven, straight of mid-off, gets a single off the fumble",1st innings,Javed Ahmadi,308235,James Anderson,8608,1.3,run,8,1,8/0,"Broad to Nawroz Mangal, 1 run",,"half-volley, off-driven, straight of mid-off, gets a single off the fumble",0
