,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, no run appeal first ball! But the umpire is unmoved, or rather he does move but walks away from his position which means he is not interested. Inswinger to start off and it cuts Tamim in half. Jerks back off a good length and thuds into his back thigh, Too high and might have drifted down leg",1st innings,0.1,no run,0,0,0/0,"Chatara to Tamim Iqbal, no run",,"appeal first ball! But the umpire is unmoved, or rather he does move but walks away from his position which means he is not interested. Inswinger to start off and it cuts Tamim in half. Jerks back off a good length and thuds into his back thigh, Too high and might have drifted down leg",0
1,2,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, no run good length ball on middle and leg, keeps it down",1st innings,0.2,no run,0,0,0/0,"Chatara to Tamim Iqbal, no run",,"good length ball on middle and leg, keeps it down",0
2,3,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, no run shortish on middle and leg, Tamim works it away towards fine leg",1st innings,0.3,no run,0,0,0/0,"Chatara to Tamim Iqbal, no run",,"shortish on middle and leg, Tamim works it away towards fine leg",0
3,4,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, no run pushed back at the bowler as Chatara continues bowling full and moving the ball back in at the left-hander",1st innings,0.4,no run,0,0,0/0,"Chatara to Tamim Iqbal, no run",,pushed back at the bowler as Chatara continues bowling full and moving the ball back in at the left-hander,0
4,5,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, FOUR runs full and wide, Tamim leans into a lovely checked drive through the covers. Hit the gap and away it went past the right of mid-off.",1st innings,0.5,four,4,4,4/0,"Chatara to Tamim Iqbal, FOUR runs",,"full and wide, Tamim leans into a lovely checked drive through the covers. Hit the gap and away it went past the right of mid-off.",0
5,6,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, 1 run taps it towards mid-off and sets off immediately. Good hustle from Tamim",1st innings,0.6,run,5,1,5/0,"Chatara to Tamim Iqbal, 1 run",,taps it towards mid-off and sets off immediately. Good hustle from Tamim,0
6,7,Tamim Iqbal,56194,Neville Madziva,453289,"Madziva to Tamim Iqbal, no run back of a length on off stump, defended",1st innings,1.1,no run,5,0,5/0,"Madziva to Tamim Iqbal, no run",,"back of a length on off stump, defended",0
7,8,Tamim Iqbal,56194,Neville Madziva,453289,"Madziva to Tamim Iqbal, no run beaten outside off! This is the one that goes away from Tamim, and it does so quite sharply after hitting a good length. The batsman was worried about the ball jagging back in and played down the wrong line",1st innings,1.2,no run,5,0,5/0,"Madziva to Tamim Iqbal, no run",,"beaten outside off! This is the one that goes away from Tamim, and it does so quite sharply after hitting a good length. The batsman was worried about the ball jagging back in and played down the wrong line",0
8,9,Tamim Iqbal,56194,Neville Madziva,453289,"Madziva to Tamim Iqbal, no run good length ball outside off, safely allowed through to the keeper",1st innings,1.3,no run,5,0,5/0,"Madziva to Tamim Iqbal, no run",,"good length ball outside off, safely allowed through to the keeper",0
9,10,Tamim Iqbal,56194,Neville Madziva,453289,"Madziva to Tamim Iqbal, 3 runs straying on the pads and Tamim's timing takes care of the rest. Gets forward and outside the line of the fuller ball and clips it between midwicket and mid-on",1st innings,1.4,run,8,3,8/0,"Madziva to Tamim Iqbal, 3 runs",,straying on the pads and Tamim's timing takes care of the rest. Gets forward and outside the line of the fuller ball and clips it between midwicket and mid-on,0
