,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Chris Gayle,51880,Clint McKay,6903,"McKay to Gayle, no run short of length angling across the left-hander, Gayle moves his bat out of the way",1st innings,Kieran Powell,252932,,,0.1,no run,0,0,0/0,"McKay to Gayle, no run",,"short of length angling across the left-hander, Gayle moves his bat out of the way",0
1,1,Chris Gayle,51880,Clint McKay,6903,"McKay to Gayle, 1 wide short of length, but he loses direction and it  goes wide outside off",1st innings,Kieran Powell,252932,,,0.1,wide,1,1,1/0,"McKay to Gayle, 1 wide",,"short of length, but he loses direction and it  goes wide outside off",0
2,2,Chris Gayle,51880,Clint McKay,6903,"McKay to Gayle, 1 leg bye back of length, swings into Gayle from around leg stump, he gets hit on the thigh pad as he tries to glance, batsmen exchange ends as the ball rolls towards leg gully",1st innings,Kieran Powell,252932,,,0.2,leg bye,2,1,2/0,"McKay to Gayle, 1 leg bye",,"back of length, swings into Gayle from around leg stump, he gets hit on the thigh pad as he tries to glance, batsmen exchange ends as the ball rolls towards leg gully",0
3,3,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run full and swinging in to Powell, he goes for a flick but misses the ball completely, gets hit on the pads. The ball pitched middle and leg but swung a long way and that saves Powell",1st innings,Chris Gayle,51880,,,0.3,no run,2,0,2/0,"McKay to Powell, no run",,"full and swinging in to Powell, he goes for a flick but misses the ball completely, gets hit on the pads. The ball pitched middle and leg but swung a long way and that saves Powell",0
4,4,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run length ball across the left-hander, left alone",1st innings,Chris Gayle,51880,,,0.4,no run,2,0,2/0,"McKay to Powell, no run",,"length ball across the left-hander, left alone",0
5,4,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, 1 wide this one swings away from the batsman, but this goes wide outside off and the umpire stretches his arms again",1st innings,Chris Gayle,51880,,,0.4,wide,3,1,3/0,"McKay to Powell, 1 wide",,"this one swings away from the batsman, but this goes wide outside off and the umpire stretches his arms again",0
6,5,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run this one is closer to the line of off and it beats Powell's forward prod",1st innings,Chris Gayle,51880,,,0.5,no run,3,0,3/0,"McKay to Powell, no run",,this one is closer to the line of off and it beats Powell's forward prod,0
7,6,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run and another one past the edge as Powell goes fishing for one outside off, his feet not anywhere near the pitch of the delivery",1st innings,Chris Gayle,51880,,,0.6,no run,3,0,3/0,"McKay to Powell, no run",,"and another one past the edge as Powell goes fishing for one outside off, his feet not anywhere near the pitch of the delivery",0
8,7,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run starts of with a perfect outswinger, Gayle stays in the crease and plays inside the line",1st innings,Kieran Powell,252932,Clint McKay,6903,1.1,no run,3,0,3/0,"Starc to Gayle, no run",,"starts of with a perfect outswinger, Gayle stays in the crease and plays inside the line",0
9,8,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run 136 ks, and another outswinger. Starts outside off and swings further away. Gayle keeps his bat away from the line of the ball",1st innings,Kieran Powell,252932,Clint McKay,6903,1.2,no run,3,0,3/0,"Starc to Gayle, no run",,"136 ks, and another outswinger. Starts outside off and swings further away. Gayle keeps his bat away from the line of the ball",0
10,9,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run this one is a touch wider outside off, swings away, no problems in letting that one go",1st innings,Kieran Powell,252932,Clint McKay,6903,1.3,no run,3,0,3/0,"Starc to Gayle, no run",,"this one is a touch wider outside off, swings away, no problems in letting that one go",0
11,10,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run and brings this closer to off and takes it away from there. Gayle stays within the crease and plays down the wrong line. He is not getting beaten by those one, it is just that he hangs his bat",1st innings,Kieran Powell,252932,Clint McKay,6903,1.4,no run,3,0,3/0,"Starc to Gayle, no run",,"and brings this closer to off and takes it away from there. Gayle stays within the crease and plays down the wrong line. He is not getting beaten by those one, it is just that he hangs his bat",0
12,11,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run fuller length, wide outside off, swings away and this time Gayle keeps his bat tucked in",1st innings,Kieran Powell,252932,Clint McKay,6903,1.5,no run,3,0,3/0,"Starc to Gayle, no run",,"fuller length, wide outside off, swings away and this time Gayle keeps his bat tucked in",0
13,12,Chris Gayle,51880,Mitchell Starc,311592,"Starc to Gayle, no run fuller length outside off, bounces a lot after pitching and Wade takes it over his head",1st innings,Kieran Powell,252932,Clint McKay,6903,1.6,no run,3,0,3/0,"Starc to Gayle, no run",,"fuller length outside off, bounces a lot after pitching and Wade takes it over his head",0
14,13,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run back of length on off stump, Powell stays on the back foot and defends it back  to the bowler",1st innings,Chris Gayle,51880,Mitchell Starc,311592,2.1,no run,3,0,3/0,"McKay to Powell, no run",,"back of length on off stump, Powell stays on the back foot and defends it back  to the bowler",0
15,14,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run on a length, round about middle stump line and takes off from there, the batsman gets hit on the back leg, around thigh-pad",1st innings,Chris Gayle,51880,Mitchell Starc,311592,2.2,no run,3,0,3/0,"McKay to Powell, no run",,"on a length, round about middle stump line and takes off from there, the batsman gets hit on the back leg, around thigh-pad",0
16,15,Kieran Powell,252932,Clint McKay,6903,"McKay to Powell, no run fuller length outside off, Powell stays in the crease and crunches it to the off side, but straight to mid-off",1st innings,Chris Gayle,51880,Mitchell Starc,311592,2.3,no run,3,0,3/0,"McKay to Powell, no run",,"fuller length outside off, Powell stays in the crease and crunches it to the off side, but straight to mid-off",0
