,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, FOUR runs begins in electrifying fashion as he gets the Indian factions going with a divine square drive to this wide, full delivery outside off. Brilliant start for Rohit and India are on the go",1st innings,0.1,four,4,4,4/0,"Mashrafe Mortaza to RG Sharma, FOUR runs",,"begins in electrifying fashion as he gets the Indian factions going with a divine square drive to this wide, full delivery outside off. Brilliant start for Rohit and India are on the go",0
1,2,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, no run bowls a length delivery, just outside off, which is defended away",1st innings,0.2,no run,4,0,4/0,"Mashrafe Mortaza to RG Sharma, no run",,"bowls a length delivery, just outside off, which is defended away",0
2,3,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, no run length outside off which is just a shade away from the bat as it nipped away on its line to the keeper",1st innings,0.3,no run,4,0,4/0,"Mashrafe Mortaza to RG Sharma, no run",,length outside off which is just a shade away from the bat as it nipped away on its line to the keeper,0
3,4,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, no run fullish length slanting in from outside off. Rohit presents a dead, straight bat in response",1st innings,0.4,no run,4,0,4/0,"Mashrafe Mortaza to RG Sharma, no run",,"fullish length slanting in from outside off. Rohit presents a dead, straight bat in response",0
4,5,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, 4 leg byes straying down the pads as Rohit tickles this away through fine leg to get this to the rope. Looks like it was leg byes though upon second viewing",1st innings,0.5,leg bye,8,4,8/0,"Mashrafe Mortaza to RG Sharma, 4 leg byes",,straying down the pads as Rohit tickles this away through fine leg to get this to the rope. Looks like it was leg byes though upon second viewing,0
5,6,Rohit Sharma,34102,Mashrafe Mortaza,56007,"Mashrafe Mortaza to RG Sharma, no run once again too straight on middle and leg as this is just nudged away to the leg side",1st innings,0.6,no run,8,0,8/0,"Mashrafe Mortaza to RG Sharma, no run",,once again too straight on middle and leg as this is just nudged away to the leg side,0
6,7,Shikhar Dhawan,28235,Taskin Ahmed,538506,"Taskin Ahmed to Dhawan, no run starts with a nervy bouncer on middle which is allowed to fly through to the keeper. Looks as if he had dragged it a touch. Its a big occasion for the young lad",1st innings,1.1,no run,8,0,8/0,"Taskin Ahmed to Dhawan, no run",,starts with a nervy bouncer on middle which is allowed to fly through to the keeper. Looks as if he had dragged it a touch. Its a big occasion for the young lad,0
7,8,Shikhar Dhawan,28235,Taskin Ahmed,538506,"Taskin Ahmed to Dhawan, no run another bouncer, along a good line which cramps Dhawan for any space",1st innings,1.2,no run,8,0,8/0,"Taskin Ahmed to Dhawan, no run",,"another bouncer, along a good line which cramps Dhawan for any space",0
8,9,Shikhar Dhawan,28235,Taskin Ahmed,538506,"Taskin Ahmed to Dhawan, no run found a wonderful line going across Dhawan on middle and off. This one bowled just back of a length as Shikhar had no space to work with",1st innings,1.3,no run,8,0,8/0,"Taskin Ahmed to Dhawan, no run",,found a wonderful line going across Dhawan on middle and off. This one bowled just back of a length as Shikhar had no space to work with,0
9,10,Shikhar Dhawan,28235,Taskin Ahmed,538506,"Taskin Ahmed to Dhawan, no run reaches out to this back of a length going across, steering this away to the fielder at point",1st innings,1.4,no run,8,0,8/0,"Taskin Ahmed to Dhawan, no run",,"reaches out to this back of a length going across, steering this away to the fielder at point",0
