,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run back of a length on off to start, hardly any swing. Won't get much movement with that length anyway. Chari gets on top of the bounce to keep it down",1st innings,Chamu Chibhabha,55354,,,0.1,no run,0,0,0/0,"Gabriel to Chari, no run",,"back of a length on off to start, hardly any swing. Won't get much movement with that length anyway. Chari gets on top of the bounce to keep it down",0
1,2,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run nice carry. Hits a back of a length outside off, gets it to rise but it is wide enough for Chari to leave",1st innings,Chamu Chibhabha,55354,,,0.2,no run,0,0,0/0,"Gabriel to Chari, no run",,"nice carry. Hits a back of a length outside off, gets it to rise but it is wide enough for Chari to leave",0
2,3,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run back of a length again, 140 kph. Gets this to seam back in enough. Left again. Maybe setting him up with one that is full and swinging",1st innings,Chamu Chibhabha,55354,,,0.3,no run,0,0,0/0,"Gabriel to Chari, no run",,"back of a length again, 140 kph. Gets this to seam back in enough. Left again. Maybe setting him up with one that is full and swinging",0
3,4,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, 1 run still on a back of a length, on off. Chari gets a thick inside edge towards square leg for a run",1st innings,Chamu Chibhabha,55354,,,0.4,run,1,1,1/0,"Gabriel to Chari, 1 run",,"still on a back of a length, on off. Chari gets a thick inside edge towards square leg for a run",0
4,5,Chamu Chibhabha,55354,Shannon Gabriel,446101,"Gabriel to Chibhabha, no run beauty. The first ball that is full and it beats the bat. Full delivery outside off, the ball holds its line. Chamu gets his foot to the ball rather late.",1st innings,Brian Chari,427178,,,0.5,no run,1,0,1/0,"Gabriel to Chibhabha, no run",,"beauty. The first ball that is full and it beats the bat. Full delivery outside off, the ball holds its line. Chamu gets his foot to the ball rather late.",0
5,6,Chamu Chibhabha,55354,Shannon Gabriel,446101,"Gabriel to Chibhabha, no run back of a length outside off, short and wide actually. Chamu misses his cut.",1st innings,Brian Chari,427178,,,0.6,no run,1,0,1/0,"Gabriel to Chibhabha, no run",,"back of a length outside off, short and wide actually. Chamu misses his cut.",0
6,7,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run full and gets some away shape. 133 kph. Chari strides forward and steers his drive to backward point",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.1,no run,1,0,1/0,"Holder to Chari, no run",,full and gets some away shape. 133 kph. Chari strides forward and steers his drive to backward point,0
7,8,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run full again outside off, a bit of movement. Nothing prodigious. Blocked to cover",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.2,no run,1,0,1/0,"Holder to Chari, no run",,"full again outside off, a bit of movement. Nothing prodigious. Blocked to cover",0
8,9,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run wow, that is exuberant. Good length on a fourth-stump channel. Chari shimmies down and hits only air in his cross-batted swat through midwicket",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.3,no run,1,0,1/0,"Holder to Chari, no run",,"wow, that is exuberant. Good length on a fourth-stump channel. Chari shimmies down and hits only air in his cross-batted swat through midwicket",0
9,10,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run nice and full again, driven to cover with an angled bat. Excellent length for this time of day",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.4,no run,1,0,1/0,"Holder to Chari, no run",,"nice and full again, driven to cover with an angled bat. Excellent length for this time of day",0
10,11,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run covers the length, moves across and guides the ball to point. A bit of a forward movement",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.5,no run,1,0,1/0,"Holder to Chari, no run",,"covers the length, moves across and guides the ball to point. A bit of a forward movement",0
11,11,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, 1 wide well bowled. Sees Chari shuffling across, and tries to hit that exposed leg stump. Misses and is called wide. But that's fine.",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.5,wide,2,1,2/0,"Holder to Chari, 1 wide",,"well bowled. Sees Chari shuffling across, and tries to hit that exposed leg stump. Misses and is called wide. But that's fine.",0
12,12,Brian Chari,427178,Jason Holder,391485,"Holder to Chari, no run 134 kph, full on off, a bit of movement. Solidly blocked to cover",1st innings,Chamu Chibhabha,55354,Shannon Gabriel,446101,1.6,no run,2,0,2/0,"Holder to Chari, no run",,"134 kph, full on off, a bit of movement. Solidly blocked to cover",0
13,13,Chamu Chibhabha,55354,Shannon Gabriel,446101,"Gabriel to Chibhabha, 1 run strays down leg, nudged to fine leg",1st innings,Brian Chari,427178,Jason Holder,391485,2.1,run,3,1,3/0,"Gabriel to Chibhabha, 1 run",,"strays down leg, nudged to fine leg",0
14,14,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run 144 kph, rather full on off. Blocked to cover. Not much movement for Gabriel so far",1st innings,Chamu Chibhabha,55354,Jason Holder,391485,2.2,no run,3,0,3/0,"Gabriel to Chari, no run",,"144 kph, rather full on off. Blocked to cover. Not much movement for Gabriel so far",0
15,15,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run oh, what happened there? Back of a length outside off, the ball jags back in prodigiously and misses Chari's body. Whew, that moved.",1st innings,Chamu Chibhabha,55354,Jason Holder,391485,2.3,no run,3,0,3/0,"Gabriel to Chari, no run",,"oh, what happened there? Back of a length outside off, the ball jags back in prodigiously and misses Chari's body. Whew, that moved.",0
16,16,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, 1 run sticks with a back of a length outside off, punched on the up towards cover. The fielder misfields sloppily and allows one",1st innings,Chamu Chibhabha,55354,Jason Holder,391485,2.4,run,4,1,4/0,"Gabriel to Chari, 1 run",,"sticks with a back of a length outside off, punched on the up towards cover. The fielder misfields sloppily and allows one",0
17,17,Chamu Chibhabha,55354,Shannon Gabriel,446101,"Gabriel to Chibhabha, 3 runs nicely played. Short from Gabriel on off, Chamu pulls over square leg, and doesn't keep it down. Good stroke. Stops in the lush outfield as square leg scampers after it. Three",1st innings,Brian Chari,427178,Jason Holder,391485,2.5,run,7,3,7/0,"Gabriel to Chibhabha, 3 runs",,"nicely played. Short from Gabriel on off, Chamu pulls over square leg, and doesn't keep it down. Good stroke. Stops in the lush outfield as square leg scampers after it. Three",0
18,18,Brian Chari,427178,Shannon Gabriel,446101,"Gabriel to Chari, no run a lovely yorker to end. Speared in on off. Chari jams his bat down in time",1st innings,Chamu Chibhabha,55354,Jason Holder,391485,2.6,no run,7,0,7/0,"Gabriel to Chari, no run",,a lovely yorker to end. Speared in on off. Chari jams his bat down in time,0
19,19,Chamu Chibhabha,55354,Jason Holder,391485,"Holder to Chibhabha, no run nicely bowled. Full way outside off, but a drive-able length. Chamu plays an excellent leave",1st innings,Brian Chari,427178,Shannon Gabriel,446101,3.1,no run,7,0,7/0,"Holder to Chibhabha, no run",,"nicely bowled. Full way outside off, but a drive-able length. Chamu plays an excellent leave",0
20,20,Chamu Chibhabha,55354,Jason Holder,391485,"Holder to Chibhabha, no run lovely bowling. A fuller than good length just outside. Moving away. Another superb leave. Excellent cricket",1st innings,Brian Chari,427178,Shannon Gabriel,446101,3.2,no run,7,0,7/0,"Holder to Chibhabha, no run",,lovely bowling. A fuller than good length just outside. Moving away. Another superb leave. Excellent cricket,0
21,21,Chamu Chibhabha,55354,Jason Holder,391485,"Holder to Chibhabha, no run back of a length outside off, Chamu goes back and punches to mid-off",1st innings,Brian Chari,427178,Shannon Gabriel,446101,3.3,no run,7,0,7/0,"Holder to Chibhabha, no run",,"back of a length outside off, Chamu goes back and punches to mid-off",0
22,22,Chamu Chibhabha,55354,Jason Holder,391485,"Holder to Chibhabha, FOUR runs goes straighter this time, on middle and leg. Chamu flicks past short fine leg, to his left. Well played. Not a bad delivery at all either",1st innings,Brian Chari,427178,Shannon Gabriel,446101,3.4,four,11,4,11/0,"Holder to Chibhabha, FOUR runs",,"goes straighter this time, on middle and leg. Chamu flicks past short fine leg, to his left. Well played. Not a bad delivery at all either",0
23,23,Chamu Chibhabha,55354,Jason Holder,391485,"Holder to Chibhabha, no run good length on off, 131 kph. A bit of extra bounce and the ball bunts away towards cover. Plonky of the bat",1st innings,Brian Chari,427178,Shannon Gabriel,446101,3.5,no run,11,0,11/0,"Holder to Chibhabha, no run",,"good length on off, 131 kph. A bit of extra bounce and the ball bunts away towards cover. Plonky of the bat",0
