,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run good length ball, defends it of the handle of the bat",1st innings,0.1,no run,0,0,0/0,"Junaid Siddique to Marshall, no run",,"good length ball, defends it of the handle of the bat",0
1,2,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, 1 run drifting on the pads, nudges it away to fine leg for a run",1st innings,0.2,run,1,1,1/0,"Junaid Siddique to Marshall, 1 run",,"drifting on the pads, nudges it away to fine leg for a run",0
2,3,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length outside off, pushed of the backfoot to point",1st innings,0.3,no run,1,0,1/0,"Junaid Siddique to MD Patel, no run",,"good length outside off, pushed of the backfoot to point",0
3,4,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run full length outside off, left alone and through to the keeper",1st innings,0.4,no run,1,0,1/0,"Junaid Siddique to MD Patel, no run",,"full length outside off, left alone and through to the keeper",0
4,5,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length ball, leaves him after pitching, no shot offered wisely and through it goes to the keeper",1st innings,0.5,no run,1,0,1/0,"Junaid Siddique to MD Patel, no run",,"good length ball, leaves him after pitching, no shot offered wisely and through it goes to the keeper",0
5,6,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run back of length, onto the backfoot and blocked",1st innings,1.0,no run,1,0,1/0,"Junaid Siddique to MD Patel, no run",,"back of length, onto the backfoot and blocked",0
6,7,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run good length ball, indecisive and gets beaten to it",1st innings,1.1,no run,1,0,1/0,"Zahoor Khan to Marshall, no run",,"good length ball, indecisive and gets beaten to it",0
7,8,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, 1 run onto the backfoot and pulls it along the ground to deep fine leg for a run",1st innings,1.2,run,2,1,2/0,"Zahoor Khan to Marshall, 1 run",,onto the backfoot and pulls it along the ground to deep fine leg for a run,0
8,9,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run fuller outside off, left alone by Patel",1st innings,1.3,no run,2,0,2/0,"Zahoor Khan to MD Patel, no run",,"fuller outside off, left alone by Patel",0
9,10,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run full on middle, pushed on the frontfoot to cover point but no run there",1st innings,1.4,no run,2,0,2/0,"Zahoor Khan to MD Patel, no run",,"full on middle, pushed on the frontfoot to cover point but no run there",0
10,11,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run back of length outside off, pushes it wide of cover point but no run there as the fielder comes across quickly",1st innings,1.5,no run,2,0,2/0,"Zahoor Khan to MD Patel, no run",,"back of length outside off, pushes it wide of cover point but no run there as the fielder comes across quickly",0
11,12,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run back of lenght and blocked on the backfoot ",1st innings,2.0,no run,2,0,2/0,"Zahoor Khan to MD Patel, no run",,back of lenght and blocked on the backfoot ,0
12,13,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, 1 run on the pads and nudged away to fine leg with ease, not troubling the batsmen with that line",1st innings,2.1,run,3,1,3/0,"Junaid Siddique to Marshall, 1 run",,"on the pads and nudged away to fine leg with ease, not troubling the batsmen with that line",0
13,14,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length on middle and defends it firmly back to the bowler",1st innings,2.2,no run,3,0,3/0,"Junaid Siddique to MD Patel, no run",,good length on middle and defends it firmly back to the bowler,0
14,15,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run back of length, dragged to mid-on but no run there",1st innings,2.3,no run,3,0,3/0,"Junaid Siddique to MD Patel, no run",,"back of length, dragged to mid-on but no run there",0
15,16,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length outside off, driven on the rise but not firmly and to the fielder it goes",1st innings,2.4,no run,3,0,3/0,"Junaid Siddique to MD Patel, no run",,"good length outside off, driven on the rise but not firmly and to the fielder it goes",0
16,17,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length and defended of the backfoot",1st innings,2.5,no run,3,0,3/0,"Junaid Siddique to MD Patel, no run",,good length and defended of the backfoot,0
17,18,Monank Patel,1159641,Junaid Siddique,1203754,"Junaid Siddique to MD Patel, no run good length on middle and blocked nicely of the backfoot",1st innings,3.0,no run,3,0,3/0,"Junaid Siddique to MD Patel, no run",,good length on middle and blocked nicely of the backfoot,0
18,19,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run good length outside off, defends it but not convincingly ",1st innings,3.1,no run,3,0,3/0,"Zahoor Khan to Marshall, no run",,"good length outside off, defends it but not convincingly ",0
19,20,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run good length, just outside off, batsman has to play it as it just beats the outside edge to the keeper",1st innings,3.2,no run,3,0,3/0,"Zahoor Khan to Marshall, no run",,"good length, just outside off, batsman has to play it as it just beats the outside edge to the keeper",0
20,21,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run good length on off again, pushes into t a defensive shot but beaten again",1st innings,3.3,no run,3,0,3/0,"Zahoor Khan to Marshall, no run",,"good length on off again, pushes into t a defensive shot but beaten again",0
21,22,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run fuller on off, blocked fimrly back to the bowler",1st innings,3.4,no run,3,0,3/0,"Zahoor Khan to Marshall, no run",,"fuller on off, blocked fimrly back to the bowler",0
22,23,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, no run outside off, lets it through to the keeper",1st innings,3.5,no run,3,0,3/0,"Zahoor Khan to Marshall, no run",,"outside off, lets it through to the keeper",0
23,24,Xavier Marshall,52626,Zahoor Khan,384525,"Zahoor Khan to Marshall, 1 run full on the pads, pushes it away to on-side for a quick run",1st innings,4.0,run,4,1,4/0,"Zahoor Khan to Marshall, 1 run",,"full on the pads, pushes it away to on-side for a quick run",0
24,25,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run back of length, pushes it straight back to the bowler on backfoot",1st innings,4.1,no run,4,0,4/0,"Junaid Siddique to Marshall, no run",,"back of length, pushes it straight back to the bowler on backfoot",0
25,26,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run fuller outside off, lets it through to the keeper",1st innings,4.2,no run,4,0,4/0,"Junaid Siddique to Marshall, no run",,"fuller outside off, lets it through to the keeper",0
26,27,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run good length outside off, lets it through to the keeper once again",1st innings,4.3,no run,4,0,4/0,"Junaid Siddique to Marshall, no run",,"good length outside off, lets it through to the keeper once again",0
27,28,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, FOUR runs fuller deilvery, waits for it and drives it on the rise straight back past the bowler for a boundary",1st innings,4.4,four,8,4,8/0,"Junaid Siddique to Marshall, FOUR runs",,"fuller deilvery, waits for it and drives it on the rise straight back past the bowler for a boundary",0
28,29,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run full outside off, pushes it gently wide of point but fielder across quick and to deny any run",1st innings,4.5,no run,8,0,8/0,"Junaid Siddique to Marshall, no run",,"full outside off, pushes it gently wide of point but fielder across quick and to deny any run",0
29,30,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run full on middle, moves back and pushes it away to short mid-wicket",1st innings,5.0,no run,8,0,8/0,"Junaid Siddique to Marshall, no run",,"full on middle, moves back and pushes it away to short mid-wicket",0
30,31,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, FOUR runs full outside off, enough to free his arms and he does it superbly, driven on the rise past the cover point fielder for a boundary",1st innings,5.1,four,12,4,12/0,"Zahoor Khan to MD Patel, FOUR runs",,"full outside off, enough to free his arms and he does it superbly, driven on the rise past the cover point fielder for a boundary",0
31,32,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run full on the pads, flick it but not fine at at all and fielded by short mid-wicket",1st innings,5.2,no run,12,0,12/0,"Zahoor Khan to MD Patel, no run",,"full on the pads, flick it but not fine at at all and fielded by short mid-wicket",0
32,33,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, no run full on middle-leg, onto the backfoot to nudge it and gets it mid-off with a lucky leading edge",1st innings,5.3,no run,12,0,12/0,"Zahoor Khan to MD Patel, no run",,"full on middle-leg, onto the backfoot to nudge it and gets it mid-off with a lucky leading edge",0
33,34,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, FOUR runs full toss, gets the treatment as he lofts it wide of mid-on for a boundary",1st innings,5.4,four,16,4,16/0,"Zahoor Khan to MD Patel, FOUR runs",,"full toss, gets the treatment as he lofts it wide of mid-on for a boundary",0
34,35,Monank Patel,1159641,Zahoor Khan,384525,"Zahoor Khan to MD Patel, OUT good length on middle, looks to defend but gets beaten all ends up and it knocks the top of middle stump",1st innings,5.5,out,16,0,16/1,"Zahoor Khan to MD Patel, OUT",,"good length on middle, looks to defend but gets beaten all ends up and it knocks the top of middle stump",1
35,36,Steven Taylor,348133,Zahoor Khan,384525,"Zahoor Khan to Taylor, FOUR runs full outside off, not the ball for a new man in, waits for it and drives it along the ground into the covers for a boundary",1st innings,6.0,four,20,4,20/1,"Zahoor Khan to Taylor, FOUR runs",,"full outside off, not the ball for a new man in, waits for it and drives it along the ground into the covers for a boundary",1
36,37,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, no run good length outside off, just beats the outside edge as he looks to defend it",1st innings,6.1,no run,20,0,20/1,"Junaid Siddique to Marshall, no run",,"good length outside off, just beats the outside edge as he looks to defend it",1
37,38,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, FOUR runs fuller on leg and slapped away to mid-wicket for a boundary",1st innings,6.2,four,24,4,24/1,"Junaid Siddique to Marshall, FOUR runs",,fuller on leg and slapped away to mid-wicket for a boundary,1
38,39,Xavier Marshall,52626,Junaid Siddique,1203754,"Junaid Siddique to Marshall, 1 run good length ball, pushes it away to on-side for a run",1st innings,6.3,run,25,1,25/1,"Junaid Siddique to Marshall, 1 run",,"good length ball, pushes it away to on-side for a run",1
39,40,Steven Taylor,348133,Junaid Siddique,1203754,"Junaid Siddique to Taylor, no run length ball on leg, pushes it of his pads to the square leg fielder",1st innings,6.4,no run,25,0,25/1,"Junaid Siddique to Taylor, no run",,"length ball on leg, pushes it of his pads to the square leg fielder",1
40,41,Steven Taylor,348133,Junaid Siddique,1203754,"Junaid Siddique to Taylor, no run good length outside off, looks to defend but beaten ",1st innings,6.5,no run,25,0,25/1,"Junaid Siddique to Taylor, no run",,"good length outside off, looks to defend but beaten ",1
