,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, no run tight line, solid defence, pushed back down the pitch",1st innings,Alex Hales,249866,,,0.1,no run,0,0,0/0,"Holder to Roy, no run",,"tight line, solid defence, pushed back down the pitch",0
1,2,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, no run tighter line, tapped to mid-on",1st innings,Alex Hales,249866,,,0.2,no run,0,0,0/0,"Holder to Roy, no run",,"tighter line, tapped to mid-on",0
2,3,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, no run that's a good line, tight to off stump and carrying through to the keeper with some extra bounce. No stroke",1st innings,Alex Hales,249866,,,0.3,no run,0,0,0/0,"Holder to Roy, no run",,"that's a good line, tight to off stump and carrying through to the keeper with some extra bounce. No stroke",0
3,4,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, no run outside off, bashed firmly to backward point, a loose wafty cut, but timed pretty well",1st innings,Alex Hales,249866,,,0.4,no run,0,0,0/0,"Holder to Roy, no run",,"outside off, bashed firmly to backward point, a loose wafty cut, but timed pretty well",0
4,5,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, FOUR runs thumped high, hard and straight through long-off. Beautiful pointy elbows, so sharp you could cut yourself on them",1st innings,Alex Hales,249866,,,0.5,four,4,4,4/0,"Holder to Roy, FOUR runs",,"thumped high, hard and straight through long-off. Beautiful pointy elbows, so sharp you could cut yourself on them",0
5,6,Jason Roy,298438,Jason Holder,391485,"Holder to Roy, 2 runs pushed firmly through wide mid-on, a very deliberate directional shot. Roy starting to dictate terms towards the end of that over",1st innings,Alex Hales,249866,,,0.6,run,6,2,6/0,"Holder to Roy, 2 runs",,"pushed firmly through wide mid-on, a very deliberate directional shot. Roy starting to dictate terms towards the end of that over",0
6,7,Alex Hales,249866,Alzarri Joseph,670031,"Joseph to Hales, no run a hint of outswing from a good full length. No stroke offered",1st innings,Jason Roy,298438,Jason Holder,391485,1.1,no run,6,0,6/0,"Joseph to Hales, no run",,a hint of outswing from a good full length. No stroke offered,0
7,8,Alex Hales,249866,Alzarri Joseph,670031,"Joseph to Hales, 1 run banged in short, and pulled slightly awkwardly through backward square leg. Got enough bat on it to keep control of the stroke though. Good pace, evidently!",1st innings,Jason Roy,298438,Jason Holder,391485,1.2,run,7,1,7/0,"Joseph to Hales, 1 run",,"banged in short, and pulled slightly awkwardly through backward square leg. Got enough bat on it to keep control of the stroke though. Good pace, evidently!",0
8,9,Jason Roy,298438,Alzarri Joseph,670031,"Joseph to Roy, 1 run onto the front foot, and drilled firmly into the covers",1st innings,Alex Hales,249866,Jason Holder,391485,1.3,run,8,1,8/0,"Joseph to Roy, 1 run",,"onto the front foot, and drilled firmly into the covers",0
9,10,Alex Hales,249866,Alzarri Joseph,670031,"Joseph to Hales, no run clipped off the front foot, out to midwicket",1st innings,Jason Roy,298438,Jason Holder,391485,1.4,no run,8,0,8/0,"Joseph to Hales, no run",,"clipped off the front foot, out to midwicket",0
