,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, 1 wide down the leg side and England are off the mark with a wide",1st innings,0.0,wide,1,1,1/0,"Morkel to Cook, 1 wide",,down the leg side and England are off the mark with a wide,0
1,1,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run back of a length on leg stump, tucked out to midwicket...this game now has a legal delivery",1st innings,0.1,no run,1,0,1/0,"Morkel to Cook, no run",,"back of a length on leg stump, tucked out to midwicket...this game now has a legal delivery",0
2,2,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run outside off stump, angled across Cook who leaves it alone",1st innings,0.2,no run,1,0,1/0,"Morkel to Cook, no run",,"outside off stump, angled across Cook who leaves it alone",0
3,3,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run short of a length outside off, Cook happy to let another one go past off stump...no great pace in the surface",1st innings,0.3,no run,1,0,1/0,"Morkel to Cook, no run",,"short of a length outside off, Cook happy to let another one go past off stump...no great pace in the surface",0
4,4,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run beaten this time, closer to off stump but it's this ball that Cook shapes to cut and is cramped for room",1st innings,0.4,no run,1,0,1/0,"Morkel to Cook, no run",,"beaten this time, closer to off stump but it's this ball that Cook shapes to cut and is cramped for room",0
5,5,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run fuller on off stump, pushed firmly into the off side",1st innings,0.5,no run,1,0,1/0,"Morkel to Cook, no run",,"fuller on off stump, pushed firmly into the off side",0
6,6,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, no run full outside off, Cook leaves alone again",1st innings,0.6,no run,1,0,1/0,"Morkel to Cook, no run",,"full outside off, Cook leaves alone again",0
7,7,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, no run on off stump, Bell stays back and defends towards mid-off",1st innings,1.1,no run,1,0,1/0,"Tsotsobe to Bell, no run",,"on off stump, Bell stays back and defends towards mid-off",0
8,8,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, no run pulls the length back shorter, Bell advances towards the bowler and opens the face to play to backward point",1st innings,1.2,no run,1,0,1/0,"Tsotsobe to Bell, no run",,"pulls the length back shorter, Bell advances towards the bowler and opens the face to play to backward point",0
9,9,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, no run fuller and wider outside off, Bell chases but doesn't make contact and thinks it should be a wide...just okay",1st innings,1.3,no run,1,0,1/0,"Tsotsobe to Bell, no run",,"fuller and wider outside off, Bell chases but doesn't make contact and thinks it should be a wide...just okay",0
10,10,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, 1 run first run off the back, short of a length on off stump, Bell opens the face down to third man",1st innings,1.4,run,2,1,2/0,"Tsotsobe to Bell, 1 run",,"first run off the back, short of a length on off stump, Bell opens the face down to third man",0
11,11,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, no run adjusts well to the left hander, full on off stump, Cook comes forward and pushes to the off side",1st innings,1.5,no run,2,0,2/0,"Tsotsobe to Cook, no run",,"adjusts well to the left hander, full on off stump, Cook comes forward and pushes to the off side",0
12,12,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, no run beaten outside off, some late away movement from Cook who pushes away from his body without any footwork",1st innings,1.6,no run,2,0,2/0,"Tsotsobe to Cook, no run",,"beaten outside off, some late away movement from Cook who pushes away from his body without any footwork",0
13,13,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run back of a length on off stump, Bell defends square into the off side",1st innings,2.1,no run,2,0,2/0,"Morkel to Bell, no run",,"back of a length on off stump, Bell defends square into the off side",0
14,14,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run tries something more aggressive, just gives himself a touch of room to drive but can only clump the delivery back to Morkel",1st innings,2.2,no run,2,0,2/0,"Morkel to Bell, no run",,"tries something more aggressive, just gives himself a touch of room to drive but can only clump the delivery back to Morkel",0
15,15,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, 1 run angled into Bell who works it into the leg side short of mid-on and scampers the run",1st innings,2.3,run,3,1,3/0,"Morkel to Bell, 1 run",,angled into Bell who works it into the leg side short of mid-on and scampers the run,0
16,16,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, 1 run run out chance! Full delivery pushed towards mid-off and Cook would have been miles short if Parnell had hit but he missed the stumps by a huge distance",1st innings,2.4,run,4,1,4/0,"Morkel to Cook, 1 run",,run out chance! Full delivery pushed towards mid-off and Cook would have been miles short if Parnell had hit but he missed the stumps by a huge distance,0
17,17,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run play and a miss...back of a length, Bell tries to go through the off side and moves slightly to leg and the ball ends up missing leg stump",1st innings,2.5,no run,4,0,4/0,"Morkel to Bell, no run",,"play and a miss...back of a length, Bell tries to go through the off side and moves slightly to leg and the ball ends up missing leg stump",0
18,18,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run an ugly heave into the leg side but he can only pick out mid-on",1st innings,2.6,no run,4,0,4/0,"Morkel to Bell, no run",,an ugly heave into the leg side but he can only pick out mid-on,0
19,19,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, FOUR runs good shot, full outside off, Cook leans into a powerful cover drive and even across the slow outfield the ball beats the fielder",1st innings,3.1,four,8,4,8/0,"Tsotsobe to Cook, FOUR runs",,"good shot, full outside off, Cook leans into a powerful cover drive and even across the slow outfield the ball beats the fielder",0
20,20,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, no run short of a length outside off, Cook shapes to cut and is beaten on the top edge",1st innings,3.2,no run,8,0,8/0,"Tsotsobe to Cook, no run",,"short of a length outside off, Cook shapes to cut and is beaten on the top edge",0
21,21,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, 3 runs takes a stride down the pitch and lofts this over cover, not timed as well as earlier in the over and it pulls up short of the rope",1st innings,3.3,run,11,3,11/0,"Tsotsobe to Cook, 3 runs",,"takes a stride down the pitch and lofts this over cover, not timed as well as earlier in the over and it pulls up short of the rope",0
22,22,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, FOUR runs cracking shot, down the pitch to a fullish ball on off stump and handsomely driven up and over mid-off...one bounce over the boundary",1st innings,3.4,four,15,4,15/0,"Tsotsobe to Bell, FOUR runs",,"cracking shot, down the pitch to a fullish ball on off stump and handsomely driven up and over mid-off...one bounce over the boundary",0
23,23,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, 1 run coming at the bowler again, doesn't connect cleanly with this drive and it runs along the ground to mid-on who is on the edge of the circle",1st innings,3.5,run,16,1,16/0,"Tsotsobe to Bell, 1 run",,"coming at the bowler again, doesn't connect cleanly with this drive and it runs along the ground to mid-on who is on the edge of the circle",0
24,24,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, no run outside off, driven without much timing into the covers",1st innings,3.6,no run,16,0,16/0,"Tsotsobe to Cook, no run",,"outside off, driven without much timing into the covers",0
25,25,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, SIX runs huge blow! Clean strike from Bell. Uses his feet to Morkel - which is no mean feat - then picks up over the leg side and the ball comfortably clears the boundary",1st innings,4.1,six,22,6,22/0,"Morkel to Bell, SIX runs",,huge blow! Clean strike from Bell. Uses his feet to Morkel - which is no mean feat - then picks up over the leg side and the ball comfortably clears the boundary,0
26,26,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, 3 runs now he goes inside out through the off side, gave himself a touch of room and drove this from around middle and leg stump through the covers",1st innings,4.2,run,25,3,25/0,"Morkel to Bell, 3 runs",,"now he goes inside out through the off side, gave himself a touch of room and drove this from around middle and leg stump through the covers",0
27,27,Sir Alastair Cook,11728,Morne Morkel,46538,"Morkel to Cook, 1 run full on off stump, opens the face and sends it fine of backward point down to third man",1st innings,4.3,run,26,1,26/0,"Morkel to Cook, 1 run",,"full on off stump, opens the face and sends it fine of backward point down to third man",0
28,28,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, SIX runs shot! Bell's flying. Opens his stance to free up the off side then drives him with a straight bat high over mid-off...he isn't in the Twenty20 squad",1st innings,4.4,six,32,6,32/0,"Morkel to Bell, SIX runs",,shot! Bell's flying. Opens his stance to free up the off side then drives him with a straight bat high over mid-off...he isn't in the Twenty20 squad,0
29,29,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run tries to glide this through the off side and is beat by ball that is a touch shorter",1st innings,4.5,no run,32,0,32/0,"Morkel to Bell, no run",,tries to glide this through the off side and is beat by ball that is a touch shorter,0
30,30,Ian Bell,9062,Morne Morkel,46538,"Morkel to Bell, no run full on off stump, opens the face to try and place into a gap at cover but picks out a fielder",1st innings,4.6,no run,32,0,32/0,"Morkel to Bell, no run",,"full on off stump, opens the face to try and place into a gap at cover but picks out a fielder",0
31,31,Sir Alastair Cook,11728,Lonwabo Tsotsobe,47666,"Tsotsobe to Cook, 1 run dragged down short outside off stump and pulled to deep square-leg",1st innings,5.1,run,33,1,33/0,"Tsotsobe to Cook, 1 run",,dragged down short outside off stump and pulled to deep square-leg,0
32,32,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, FOUR runs lovely placement from Bell, he walks across the crease then flicks a back-of-a-length delivery over short fine-leg",1st innings,5.2,four,37,4,37/0,"Tsotsobe to Bell, FOUR runs",,"lovely placement from Bell, he walks across the crease then flicks a back-of-a-length delivery over short fine-leg",0
33,33,Ian Bell,9062,Lonwabo Tsotsobe,47666,"Tsotsobe to Bell, no run well-timed again, on off stump and driven but straight to the man at cover",1st innings,5.3,no run,37,0,37/0,"Tsotsobe to Bell, no run",,"well-timed again, on off stump and driven but straight to the man at cover",0
