,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, no run goodish length on off, comes forward to defend with a straight bat",1st innings,Alex Hales,249866,,,0.1,no run,0,0,0/0,"Mohammad Amir to Roy, no run",,"goodish length on off, comes forward to defend with a straight bat",0
1,2,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, no run pitched up, 84mph on off stump, Roy clamps his bat down on it",1st innings,Alex Hales,249866,,,0.2,no run,0,0,0/0,"Mohammad Amir to Roy, no run",,"pitched up, 84mph on off stump, Roy clamps his bat down on it",0
2,3,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, no run pushed across the right-hander, hits the seam and wobbles away, Roy shoulders arms",1st innings,Alex Hales,249866,,,0.3,no run,0,0,0/0,"Mohammad Amir to Roy, no run",,"pushed across the right-hander, hits the seam and wobbles away, Roy shoulders arms",0
3,4,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, no run solid straight bat from Roy, pushed an 86mph length ball towards mid-on",1st innings,Alex Hales,249866,,,0.4,no run,0,0,0/0,"Mohammad Amir to Roy, no run",,"solid straight bat from Roy, pushed an 86mph length ball towards mid-on",0
4,5,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, FOUR runs touch fuller, Roy plays straight but gets a thick inside edge to deep square leg... where Mohammad Nawaz does an impression of a beached seal in his attempt to flick the ball back and allows it to run past him for four",1st innings,Alex Hales,249866,,,0.5,four,4,4,4/0,"Mohammad Amir to Roy, FOUR runs",,"touch fuller, Roy plays straight but gets a thick inside edge to deep square leg... where Mohammad Nawaz does an impression of a beached seal in his attempt to flick the ball back and allows it to run past him for four",0
5,6,Jason Roy,298438,Mohammad Amir,290948,"Mohammad Amir to Roy, no run pitched up and driven, off the outer half of the bat, flies to cover",1st innings,Alex Hales,249866,,,0.6,no run,4,0,4/0,"Mohammad Amir to Roy, no run",,"pitched up and driven, off the outer half of the bat, flies to cover",0
6,7,Alex Hales,249866,Hasan Ali,681305,"Hasan Ali to Hales, 2 runs straight line, sliding on to the pads, flicked fine for a couple to get going",1st innings,Jason Roy,298438,Mohammad Amir,290948,1.1,run,6,2,6/0,"Hasan Ali to Hales, 2 runs",,"straight line, sliding on to the pads, flicked fine for a couple to get going",0
7,8,Alex Hales,249866,Hasan Ali,681305,"Hasan Ali to Hales, no run length ball outside off, Hales drops back and blocks",1st innings,Jason Roy,298438,Mohammad Amir,290948,1.2,no run,6,0,6/0,"Hasan Ali to Hales, no run",,"length ball outside off, Hales drops back and blocks",0
8,9,Alex Hales,249866,Hasan Ali,681305,"Hasan Ali to Hales, FOUR runs another back-foot punch, straight to cover... where Babar Azam sets his long barrier but still fails to stop the ball, zips through his legs and away for the second boundary of the afternoon",1st innings,Jason Roy,298438,Mohammad Amir,290948,1.3,four,10,4,10/0,"Hasan Ali to Hales, FOUR runs",,"another back-foot punch, straight to cover... where Babar Azam sets his long barrier but still fails to stop the ball, zips through his legs and away for the second boundary of the afternoon",0
9,10,Alex Hales,249866,Hasan Ali,681305,"Hasan Ali to Hales, 1 run touch short outside off, Hales runs a single to third man",1st innings,Jason Roy,298438,Mohammad Amir,290948,1.4,run,11,1,11/0,"Hasan Ali to Hales, 1 run",,"touch short outside off, Hales runs a single to third man",0
