,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Shane Watson,8180,Shafiul Islam,288305,"Shafiul Islam to Watson, 1 run length ball skidding outside off stump, Watson is away with a languid backfoot steer to third man",1st innings,0.1,run,1,1,1/0,"Shafiul Islam to Watson, 1 run",,"length ball skidding outside off stump, Watson is away with a languid backfoot steer to third man",0
1,2,Brad Haddin,5560,Shafiul Islam,288305,"Shafiul Islam to Haddin, no run back of a length dug in around the off stump, Haddin defends watchfully",1st innings,0.2,no run,1,0,1/0,"Shafiul Islam to Haddin, no run",,"back of a length dug in around the off stump, Haddin defends watchfully",0
2,3,Brad Haddin,5560,Shafiul Islam,288305,"Shafiul Islam to Haddin, FOUR runs the first boundary of the series, backed away outside leg stump, Shafiul gave him some width outside off, and Haddin made good contact with the swing, sending the ball between cover and point",1st innings,0.3,four,5,4,5/0,"Shafiul Islam to Haddin, FOUR runs",,"the first boundary of the series, backed away outside leg stump, Shafiul gave him some width outside off, and Haddin made good contact with the swing, sending the ball between cover and point",0
3,4,Brad Haddin,5560,Shafiul Islam,288305,"Shafiul Islam to Haddin, no run tests out the bounce in the pitch with the short one, doesn't get up much, goes around waist height, Haddin misses out on the pull, and the ball rolls near the crease, Haddin stops it with his bat",1st innings,0.4,no run,5,0,5/0,"Shafiul Islam to Haddin, no run",,"tests out the bounce in the pitch with the short one, doesn't get up much, goes around waist height, Haddin misses out on the pull, and the ball rolls near the crease, Haddin stops it with his bat",0
4,5,Brad Haddin,5560,Shafiul Islam,288305,"Shafiul Islam to Haddin, 1 run stands in the crease, gets more width, and slaps it away for a single to third man",1st innings,0.5,run,6,1,6/0,"Shafiul Islam to Haddin, 1 run",,"stands in the crease, gets more width, and slaps it away for a single to third man",0
5,6,Shane Watson,8180,Shafiul Islam,288305,"Shafiul Islam to Watson, no run Watson comes forward in his typical defensive push on the off side to a length ball",1st innings,0.6,no run,6,0,6/0,"Shafiul Islam to Watson, no run",,Watson comes forward in his typical defensive push on the off side to a length ball,0
6,7,Brad Haddin,5560,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Haddin, no run starts off with a length ball outside off that is carved away by Haddin, but that livewire Shuvo lurks at point, and dives to his right to cut off the boundary",1st innings,1.1,no run,6,0,6/0,"Mashrafe Mortaza to Haddin, no run",,"starts off with a length ball outside off that is carved away by Haddin, but that livewire Shuvo lurks at point, and dives to his right to cut off the boundary",0
7,8,Brad Haddin,5560,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Haddin, 1 run too much width outside off stump, he gets a thick edge down to third man as he looks to drive from the crease",1st innings,1.2,run,7,1,7/0,"Mashrafe Mortaza to Haddin, 1 run",,"too much width outside off stump, he gets a thick edge down to third man as he looks to drive from the crease",0
8,9,Shane Watson,8180,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Watson, no run 124.8 kph, better line, much closer to off stump, angled in to the batsman, Watson keeps bat and pads close together and defends",1st innings,1.3,no run,7,0,7/0,"Mashrafe Mortaza to Watson, no run",,"124.8 kph, better line, much closer to off stump, angled in to the batsman, Watson keeps bat and pads close together and defends",0
9,10,Shane Watson,8180,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Watson, no run more tight stuff from Mash outside off stump, Watson takes a step out and pushes it to covers",1st innings,1.4,no run,7,0,7/0,"Mashrafe Mortaza to Watson, no run",,"more tight stuff from Mash outside off stump, Watson takes a step out and pushes it to covers",0
