,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mahela Jayawardene,49289,Umar Gul,43524,"Umar Gul to Jayawardene, no run short of a length, holds its line, around off, MJ defends off the back foot. Slightly squared up",1st innings,Tillakaratne Dilshan,48472,,,0.1,no run,0,0,0/0,"Umar Gul to Jayawardene, no run",,"short of a length, holds its line, around off, MJ defends off the back foot. Slightly squared up",0
1,2,Mahela Jayawardene,49289,Umar Gul,43524,"Umar Gul to Jayawardene, no run holds its line outside off again. Defended to cover",1st innings,Tillakaratne Dilshan,48472,,,0.2,no run,0,0,0/0,"Umar Gul to Jayawardene, no run",,holds its line outside off again. Defended to cover,0
2,3,Mahela Jayawardene,49289,Umar Gul,43524,"Umar Gul to Jayawardene, no run persists with that line, just outside off, just short of a length, defended towards cover again",1st innings,Tillakaratne Dilshan,48472,,,0.3,no run,0,0,0/0,"Umar Gul to Jayawardene, no run",,"persists with that line, just outside off, just short of a length, defended towards cover again",0
3,4,Mahela Jayawardene,49289,Umar Gul,43524,"Umar Gul to Jayawardene, no run pretty tight again, Jayawardene looks to tip and run, but there is no single available here",1st innings,Tillakaratne Dilshan,48472,,,0.4,no run,0,0,0/0,"Umar Gul to Jayawardene, no run",,"pretty tight again, Jayawardene looks to tip and run, but there is no single available here",0
4,5,Mahela Jayawardene,49289,Umar Gul,43524,"Umar Gul to Jayawardene, 1 run Sri Lanka off the mark now. This time Jayawardene tries another tip and run, and Dilshan is alert to it. The ball has hardly reached the pitch next to it, and they steal what is eventually an easy single",1st innings,Tillakaratne Dilshan,48472,,,0.5,run,1,1,1/0,"Umar Gul to Jayawardene, 1 run",,"Sri Lanka off the mark now. This time Jayawardene tries another tip and run, and Dilshan is alert to it. The ball has hardly reached the pitch next to it, and they steal what is eventually an easy single",0
5,6,Tillakaratne Dilshan,48472,Umar Gul,43524,"Umar Gul to Dilshan, no run this one moves in, and moves in appreciably. Just short of a length, so the bounce is clearly carrying it over. Would have made for a good shout otherwise",1st innings,Mahela Jayawardene,49289,,,0.6,no run,1,0,1/0,"Umar Gul to Dilshan, no run",,"this one moves in, and moves in appreciably. Just short of a length, so the bounce is clearly carrying it over. Would have made for a good shout otherwise",0
6,7,Mahela Jayawardene,49289,Sohail Tanvir,43265,"Sohail Tanvir to Jayawardene, 1 run slight seam away for him, but he opens the face on it, and takes a single to third man",1st innings,Tillakaratne Dilshan,48472,Umar Gul,43524,1.1,run,2,1,2/0,"Sohail Tanvir to Jayawardene, 1 run",,"slight seam away for him, but he opens the face on it, and takes a single to third man",0
7,8,Tillakaratne Dilshan,48472,Sohail Tanvir,43265,"Sohail Tanvir to Dilshan, 1 run Dilshan throws the bat at it right away, and gets a thick edge to the ball seaming away. Gets a single to gully",1st innings,Mahela Jayawardene,49289,Umar Gul,43524,1.2,run,3,1,3/0,"Sohail Tanvir to Dilshan, 1 run",,"Dilshan throws the bat at it right away, and gets a thick edge to the ball seaming away. Gets a single to gully",0
8,9,Mahela Jayawardene,49289,Sohail Tanvir,43265,"Sohail Tanvir to Jayawardene, no run length ball, on off, defended off the front foot",1st innings,Tillakaratne Dilshan,48472,Umar Gul,43524,1.3,no run,3,0,3/0,"Sohail Tanvir to Jayawardene, no run",,"length ball, on off, defended off the front foot",0
9,10,Mahela Jayawardene,49289,Sohail Tanvir,43265,"Sohail Tanvir to Jayawardene, no run short of a length, just outside off, left alone",1st innings,Tillakaratne Dilshan,48472,Umar Gul,43524,1.4,no run,3,0,3/0,"Sohail Tanvir to Jayawardene, no run",,"short of a length, just outside off, left alone",0
