,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Lendl Simmons,53116,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Simmons, 1 run Simmons sets West Indies on their way with a tuck in front of square leg for a single",1st innings,0.1,run,1,1,1/0,"Mashrafe Mortaza to Simmons, 1 run",,Simmons sets West Indies on their way with a tuck in front of square leg for a single,0
1,2,Chris Gayle,51880,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gayle, no run Gayle pretends to play at that one, playing well inside the line of a delivery outside off",1st innings,0.2,no run,1,0,1/0,"Mashrafe Mortaza to Gayle, no run",,"Gayle pretends to play at that one, playing well inside the line of a delivery outside off",0
2,3,Chris Gayle,51880,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gayle, no run no sixes from Gayle yet, actually he hasn't put bat on ball yet, lets another one through to the keeper",1st innings,0.3,no run,1,0,1/0,"Mashrafe Mortaza to Gayle, no run",,"no sixes from Gayle yet, actually he hasn't put bat on ball yet, lets another one through to the keeper",0
3,4,Chris Gayle,51880,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gayle, 1 run on middle and leg, Gayle twirls that towards point, opens the face of the bat to guide it away for a single",1st innings,0.4,run,2,1,2/0,"Mashrafe Mortaza to Gayle, 1 run",,"on middle and leg, Gayle twirls that towards point, opens the face of the bat to guide it away for a single",0
4,5,Lendl Simmons,53116,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Simmons, no run short of length ball outside off and that is left alone by Simmons",1st innings,0.5,no run,2,0,2/0,"Mashrafe Mortaza to Simmons, no run",,short of length ball outside off and that is left alone by Simmons,0
5,6,Lendl Simmons,53116,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Simmons, no run a good first over from Mashrafe, not much movement on offer for him, but he was tidy, finishes it off with a back of length ball heading for off stump, solidly defended",1st innings,0.6,no run,2,0,2/0,"Mashrafe Mortaza to Simmons, no run",,"a good first over from Mashrafe, not much movement on offer for him, but he was tidy, finishes it off with a back of length ball heading for off stump, solidly defended",0
6,7,Chris Gayle,51880,Abul Hasan,373439,"Abul Hasan to Gayle, 1 run a low full toss on the leg stump to start, whipped towards square leg",1st innings,1.1,run,3,1,3/0,"Abul Hasan to Gayle, 1 run",,"a low full toss on the leg stump to start, whipped towards square leg",0
7,8,Lendl Simmons,53116,Abul Hasan,373439,"Abul Hasan to Simmons, no run shortish and outside off, poked towards point by Simmons",1st innings,1.2,no run,3,0,3/0,"Abul Hasan to Simmons, no run",,"shortish and outside off, poked towards point by Simmons",0
8,9,Lendl Simmons,53116,Abul Hasan,373439,"Abul Hasan to Simmons, no run well outside off and that is left alone",1st innings,1.3,no run,3,0,3/0,"Abul Hasan to Simmons, no run",,well outside off and that is left alone,0
9,10,Lendl Simmons,53116,Abul Hasan,373439,"Abul Hasan to Simmons, no run a hint of swing there, moving away a touch, Simmons looks to drive off the front foot through the off side, he's beaten",1st innings,1.4,no run,3,0,3/0,"Abul Hasan to Simmons, no run",,"a hint of swing there, moving away a touch, Simmons looks to drive off the front foot through the off side, he's beaten",0
