,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run swing straightaway. This one curls back in, it's fuller in length and hits Masakadza outside leg as he looks to flick. A stifled appeal, but that was just being overly optimistic",1st innings,0.1,no run,0,0,0/0,"Sran to Masakadza, no run",,"swing straightaway. This one curls back in, it's fuller in length and hits Masakadza outside leg as he looks to flick. A stifled appeal, but that was just being overly optimistic",0
1,2,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run back of length delivery on middle, pushed to short cover",1st innings,0.2,no run,0,0,0/0,"Sran to Masakadza, no run",,"back of length delivery on middle, pushed to short cover",0
2,3,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run lands it full and on middle, the ball swings back in a touch as Masakadza turns it to mid-on. Hands in the air for Sran on his followthrough",1st innings,0.3,no run,0,0,0/0,"Sran to Masakadza, no run",,"lands it full and on middle, the ball swings back in a touch as Masakadza turns it to mid-on. Hands in the air for Sran on his followthrough",0
3,4,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run once again looks to work it across the line, is hit high on the thigh pad. Sran is working up decent pace, that was in the mid-130s again",1st innings,0.4,no run,0,0,0/0,"Sran to Masakadza, no run",,"once again looks to work it across the line, is hit high on the thigh pad. Sran is working up decent pace, that was in the mid-130s again",0
4,5,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run banana swing back in again from middle, prodigious swing, I must say. Masakadza prods outside the line and is hit on the thigh pad",1st innings,0.5,no run,0,0,0/0,"Sran to Masakadza, no run",,"banana swing back in again from middle, prodigious swing, I must say. Masakadza prods outside the line and is hit on the thigh pad",0
5,6,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run floats it full on off stump, Masakadza gets half-forward to bunt the inswinging delivery back down the pitch. Excellent first over from Sran",1st innings,0.6,no run,0,0,0/0,"Sran to Masakadza, no run",,"floats it full on off stump, Masakadza gets half-forward to bunt the inswinging delivery back down the pitch. Excellent first over from Sran",0
6,7,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, no run some away movement from the back of length area outside off, he watches it through to Dhoni. Not much carry on that occasion",1st innings,1.1,no run,0,0,0/0,"Kulkarni to Chibhabha, no run",,"some away movement from the back of length area outside off, he watches it through to Dhoni. Not much carry on that occasion",0
7,8,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, no run stands tall and punches the short of length delivery on off stump to cover",1st innings,1.2,no run,0,0,0/0,"Kulkarni to Chibhabha, no run",,stands tall and punches the short of length delivery on off stump to cover,0
8,9,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, no run solidly behind the line of that away swinger, punched back to the bowler",1st innings,1.3,no run,0,0,0/0,"Kulkarni to Chibhabha, no run",,"solidly behind the line of that away swinger, punched back to the bowler",0
9,10,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, FOUR runs lovely flick of the wrists, balance and timing near-perfect as he gets off the mark with a boundary. The ball was shaping away, but it was starting around leg stump. That gave him the confidence to control that flick as he played it wide of a diving Chahal at mid-on",1st innings,1.4,four,4,4,4/0,"Kulkarni to Chibhabha, FOUR runs",,"lovely flick of the wrists, balance and timing near-perfect as he gets off the mark with a boundary. The ball was shaping away, but it was starting around leg stump. That gave him the confidence to control that flick as he played it wide of a diving Chahal at mid-on",0
10,11,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, no run back of length delivery outside off, left alone. On the second bounce to Dhoni. Mind you, this is a different surface to the one used on Saturday. Worth having the slip fielders two steps in, perhaps?",1st innings,1.5,no run,4,0,4/0,"Kulkarni to Chibhabha, no run",,"back of length delivery outside off, left alone. On the second bounce to Dhoni. Mind you, this is a different surface to the one used on Saturday. Worth having the slip fielders two steps in, perhaps?",0
11,12,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, no run play and a miss. Looks to force it off the backfoot, but is late on the shot",1st innings,1.6,no run,4,0,4/0,"Kulkarni to Chibhabha, no run",,"play and a miss. Looks to force it off the backfoot, but is late on the shot",0
12,13,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, 1 run hustles him for pace with that short ball on leg stump, Masakadza is clearly beaten for pace as he shapes to pull, gloves it down to fine leg. Not entirely convincing",1st innings,2.1,run,5,1,5/0,"Sran to Masakadza, 1 run",,"hustles him for pace with that short ball on leg stump, Masakadza is clearly beaten for pace as he shapes to pull, gloves it down to fine leg. Not entirely convincing",0
13,14,Chamu Chibhabha,55354,Barinder Sran,537126,"Sran to Chibhabha, 1 run turns it wide of midwicket and scampers through for a single",1st innings,2.2,run,6,1,6/0,"Sran to Chibhabha, 1 run",,turns it wide of midwicket and scampers through for a single,0
14,14,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, 1 wide slides this one down leg side, he fails to get a faint tickle past Dhoni",1st innings,2.2,wide,7,1,7/0,"Sran to Masakadza, 1 wide",,"slides this one down leg side, he fails to get a faint tickle past Dhoni",0
15,15,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run angles it full outside off in search of some swing, this one holds its line instead, left alone",1st innings,2.3,no run,7,0,7/0,"Sran to Masakadza, no run",,"angles it full outside off in search of some swing, this one holds its line instead, left alone",0
16,16,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run once again a full-length delivery on the sixth stump, this one nips back in a touch. It was just flirting with the wide line, legal delivery",1st innings,2.4,no run,7,0,7/0,"Sran to Masakadza, no run",,"once again a full-length delivery on the sixth stump, this one nips back in a touch. It was just flirting with the wide line, legal delivery",0
17,17,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, 2 runs drives, but gets a thick inside edge that bisects midwicket and mid-on, two it will be since it wasn't timed all that well. Tumbling stop from Rayudu",1st innings,2.5,run,9,2,9/0,"Sran to Masakadza, 2 runs",,"drives, but gets a thick inside edge that bisects midwicket and mid-on, two it will be since it wasn't timed all that well. Tumbling stop from Rayudu",0
18,18,Hamilton Masakadza,55608,Barinder Sran,537126,"Sran to Masakadza, no run stays inside the crease and covers the line to defend that incoming length ball",1st innings,2.6,no run,9,0,9/0,"Sran to Masakadza, no run",,stays inside the crease and covers the line to defend that incoming length ball,0
19,19,Chamu Chibhabha,55354,Dhawal Kulkarni,277955,"Kulkarni to Chibhabha, 3 runs flicks, but it got more elevation than distance.The ball was miles in the air, but just plonked outside the 30-yard circle at midwicket. It wasn't all that full for him to play the stroke. Lucky on that occasion",1st innings,3.1,run,12,3,12/0,"Kulkarni to Chibhabha, 3 runs",,"flicks, but it got more elevation than distance.The ball was miles in the air, but just plonked outside the 30-yard circle at midwicket. It wasn't all that full for him to play the stroke. Lucky on that occasion",0
20,20,Hamilton Masakadza,55608,Dhawal Kulkarni,277955,"Kulkarni to Masakadza, no run perhaps jags away after hitting a crack outside off, Dhoni dives to his right to collect that",1st innings,3.2,no run,12,0,12/0,"Kulkarni to Masakadza, no run",,"perhaps jags away after hitting a crack outside off, Dhoni dives to his right to collect that",0
21,21,Hamilton Masakadza,55608,Dhawal Kulkarni,277955,"Kulkarni to Masakadza, FOUR runs that's thumped off the frontfoot. He was totally committed when he made contact. It wasn't all that bad a delivery, but the authority in Masakadza's foot work was unmistakable as he presented the full face of the bat as he made contact",1st innings,3.3,four,16,4,16/0,"Kulkarni to Masakadza, FOUR runs",,"that's thumped off the frontfoot. He was totally committed when he made contact. It wasn't all that bad a delivery, but the authority in Masakadza's foot work was unmistakable as he presented the full face of the bat as he made contact",0
22,22,Hamilton Masakadza,55608,Dhawal Kulkarni,277955,"Kulkarni to Masakadza, no run lets the away-swinger through to the wicketkeeper",1st innings,3.4,no run,16,0,16/0,"Kulkarni to Masakadza, no run",,lets the away-swinger through to the wicketkeeper,0
23,23,Hamilton Masakadza,55608,Dhawal Kulkarni,277955,"Kulkarni to Masakadza, 2 runs looks to flick, but the ball curls away as Masakadza ends up slicing it between cover and point. He closed the bat face very early",1st innings,3.5,run,18,2,18/0,"Kulkarni to Masakadza, 2 runs",,"looks to flick, but the ball curls away as Masakadza ends up slicing it between cover and point. He closed the bat face very early",0
24,24,Hamilton Masakadza,55608,Dhawal Kulkarni,277955,"Kulkarni to Masakadza, no run nips away off the deck outside off, he wanted to play but watches it through to Dhoni in the end",1st innings,3.6,no run,18,0,18/0,"Kulkarni to Masakadza, no run",,"nips away off the deck outside off, he wanted to play but watches it through to Dhoni in the end",0
