,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, 1 run short of a length wide outside off, opens the face and runs it down to third man",1st innings,Mehidy Hasan,629063,,,0.1,run,1,1,1/0,"Kumar to Liton Das, 1 run",,"short of a length wide outside off, opens the face and runs it down to third man",0
1,2,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,"Kumar to Mehidy Hasan Miraz, 1 run length ball shaping away outside off, opens the face and jabs it wide of gully",1st innings,Liton Das,536936,,,0.2,run,2,1,2/0,"Kumar to Mehidy Hasan Miraz, 1 run",,"length ball shaping away outside off, opens the face and jabs it wide of gully",0
2,3,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, no run short of a length and some curve into the corridor. Defends to point off the back foot",1st innings,Mehidy Hasan,629063,,,0.3,no run,2,0,2/0,"Kumar to Liton Das, no run",,short of a length and some curve into the corridor. Defends to point off the back foot,0
3,4,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, 1 run <b>just past gully</b> who is diving full length to his right with one hand. Another poke away from the body from Liton against an outswinger. Zooms past Dinesh Karthik",1st innings,Mehidy Hasan,629063,,,0.4,run,3,1,3/0,"Kumar to Liton Das, 1 run",,<b>just past gully</b> who is diving full length to his right with one hand. Another poke away from the body from Liton against an outswinger. Zooms past Dinesh Karthik,0
4,5,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,"Kumar to Mehidy Hasan Miraz, no run length ball swinging away from the corridor, left alone",1st innings,Liton Das,536936,,,0.5,no run,3,0,3/0,"Kumar to Mehidy Hasan Miraz, no run",,"length ball swinging away from the corridor, left alone",0
5,6,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,"Kumar to Mehidy Hasan Miraz, no run length ball swinging away from the corridor, defended to point off the front foot",1st innings,Liton Das,536936,,,0.6,no run,3,0,3/0,"Kumar to Mehidy Hasan Miraz, no run",,"length ball swinging away from the corridor, defended to point off the front foot",0
6,7,Liton Das,536936,Jasprit Bumrah,625383,"Bumrah to Liton Das, 1 run short of a length and in at off stump. Allows it to come on and steers it past gully with soft hands",1st innings,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,1.1,run,4,1,4/0,"Bumrah to Liton Das, 1 run",,short of a length and in at off stump. Allows it to come on and steers it past gully with soft hands,0
7,8,Mehidy Hasan,629063,Jasprit Bumrah,625383,"Bumrah to Mehidy Hasan Miraz, no run length ball just outside off, blocked solidly on the front foot",1st innings,Liton Das,536936,Bhuvneshwar Kumar,326016,1.2,no run,4,0,4/0,"Bumrah to Mehidy Hasan Miraz, no run",,"length ball just outside off, blocked solidly on the front foot",0
8,9,Mehidy Hasan,629063,Jasprit Bumrah,625383,"Bumrah to Mehidy Hasan Miraz, no run short and wide outside off, swipes at it and can't get bat away from the body",1st innings,Liton Das,536936,Bhuvneshwar Kumar,326016,1.3,no run,4,0,4/0,"Bumrah to Mehidy Hasan Miraz, no run",,"short and wide outside off, swipes at it and can't get bat away from the body",0
9,10,Mehidy Hasan,629063,Jasprit Bumrah,625383,"Bumrah to Mehidy Hasan Miraz, FOUR runs <b>outside edge</b> past first slip comfortably. Would probably not have carried to second either. Bumrah gets a length ball to straighten and Mehidy jabs at it unsurely but with soft hands",1st innings,Liton Das,536936,Bhuvneshwar Kumar,326016,1.4,four,8,4,8/0,"Bumrah to Mehidy Hasan Miraz, FOUR runs",,<b>outside edge</b> past first slip comfortably. Would probably not have carried to second either. Bumrah gets a length ball to straighten and Mehidy jabs at it unsurely but with soft hands,0
10,11,Mehidy Hasan,629063,Jasprit Bumrah,625383,"Bumrah to Mehidy Hasan Miraz, no run length on off stump, defended with soft hands",1st innings,Liton Das,536936,Bhuvneshwar Kumar,326016,1.5,no run,8,0,8/0,"Bumrah to Mehidy Hasan Miraz, no run",,"length on off stump, defended with soft hands",0
11,12,Mehidy Hasan,629063,Jasprit Bumrah,625383,"Bumrah to Mehidy Hasan Miraz, no run short ball just outside off, opens the face but can't get this past gully",1st innings,Liton Das,536936,Bhuvneshwar Kumar,326016,1.6,no run,8,0,8/0,"Bumrah to Mehidy Hasan Miraz, no run",,"short ball just outside off, opens the face but can't get this past gully",0
12,13,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, no run length on the pads, clipped to midwicket on the up",1st innings,Mehidy Hasan,629063,Jasprit Bumrah,625383,2.1,no run,8,0,8/0,"Kumar to Liton Das, no run",,"length on the pads, clipped to midwicket on the up",0
13,14,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, 1 run length on the pads, allows it to come on and whips it to fine leg",1st innings,Mehidy Hasan,629063,Jasprit Bumrah,625383,2.2,run,9,1,9/0,"Kumar to Liton Das, 1 run",,"length on the pads, allows it to come on and whips it to fine leg",0
14,15,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,"Kumar to Mehidy Hasan Miraz, 1 leg bye length ball into the pads. He can't get the flick away and it deflects into the leg side off the pad",1st innings,Liton Das,536936,Jasprit Bumrah,625383,2.3,leg bye,10,1,10/0,"Kumar to Mehidy Hasan Miraz, 1 leg bye",,length ball into the pads. He can't get the flick away and it deflects into the leg side off the pad,0
15,16,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, no run short and very wide outside off. Goes after it with the cut but can't make connection",1st innings,Mehidy Hasan,629063,Jasprit Bumrah,625383,2.4,no run,10,0,10/0,"Kumar to Liton Das, no run",,short and very wide outside off. Goes after it with the cut but can't make connection,0
16,17,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, 2 runs nice looking shot. Allows it to swing into him, gets on top of the bounce of this short of a length ball and tucks it to fie leg's left",1st innings,Mehidy Hasan,629063,Jasprit Bumrah,625383,2.5,run,12,2,12/0,"Kumar to Liton Das, 2 runs",,"nice looking shot. Allows it to swing into him, gets on top of the bounce of this short of a length ball and tucks it to fie leg's left",0
17,18,Liton Das,536936,Bhuvneshwar Kumar,326016,"Kumar to Liton Das, 1 run length in the corridor, follows it with his hands and stabs to backward point's left. It's Jadeja there, but they seem to have made the run as his throw comes in and misses",1st innings,Mehidy Hasan,629063,Jasprit Bumrah,625383,2.6,run,13,1,13/0,"Kumar to Liton Das, 1 run",,"length in the corridor, follows it with his hands and stabs to backward point's left. It's Jadeja there, but they seem to have made the run as his throw comes in and misses",0
18,19,Liton Das,536936,Jasprit Bumrah,625383,"Bumrah to Liton Das, FOUR runs <b>shot.</b> It's Liton in all the glory he usually provides when he's making good connection. Length ball on middle stump, jumps down the track and uses his wrists to caress this through square leg",1st innings,Mehidy Hasan,629063,Bhuvneshwar Kumar,326016,3.1,four,17,4,17/0,"Bumrah to Liton Das, FOUR runs",,"<b>shot.</b> It's Liton in all the glory he usually provides when he's making good connection. Length ball on middle stump, jumps down the track and uses his wrists to caress this through square leg",0
