,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, no run short of good length, finds slight movement and Shahzad frees his arms to steer it to point",1st innings,,,,,0.1,no run,0,0,0/0,"Chase to Mohammad Shahzad, no run",,"short of good length, finds slight movement and Shahzad frees his arms to steer it to point",0
1,1,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, 1 wide sprayed well down the leg side and misses the attempted glance of the batsman",1st innings,,,,,0.1,wide,1,1,1/0,"Chase to Mohammad Shahzad, 1 wide",,sprayed well down the leg side and misses the attempted glance of the batsman,0
2,1,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, 1 wide and this time he overcompensates with the line and fires it too wide outside off. Shahzad stays in the crease and slashes hard without feet and gets beaten",1st innings,,,,,0.1,wide,2,1,2/0,"Chase to Mohammad Shahzad, 1 wide",,and this time he overcompensates with the line and fires it too wide outside off. Shahzad stays in the crease and slashes hard without feet and gets beaten,0
3,1,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, 1 wide a hat-trick of wides in the first over. Tries to get some inswing and the ball narrowly misses brushing the thigh guard as Shahzad is looking to tuck it away and goes to the keeper",1st innings,,,,,0.1,wide,3,1,3/0,"Chase to Mohammad Shahzad, 1 wide",,a hat-trick of wides in the first over. Tries to get some inswing and the ball narrowly misses brushing the thigh guard as Shahzad is looking to tuck it away and goes to the keeper,0
4,2,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, no run that's a much better line. Just outside off and on a fullish length, Shahzad shuffles across and lifts his bat to let it go",1st innings,,,,,0.2,no run,3,0,3/0,"Chase to Mohammad Shahzad, no run",,"that's a much better line. Just outside off and on a fullish length, Shahzad shuffles across and lifts his bat to let it go",0
5,3,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, no run swings wildly without using his feet and promptly gets beaten outside off",1st innings,,,,,0.3,no run,3,0,3/0,"Chase to Mohammad Shahzad, no run",,swings wildly without using his feet and promptly gets beaten outside off,0
6,3,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, 1 wide and he loses control of his line again. Sprays it well down the leg side",1st innings,,,,,0.3,wide,4,1,4/0,"Chase to Mohammad Shahzad, 1 wide",,and he loses control of his line again. Sprays it well down the leg side,0
7,4,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, no run back of a length on the stumps. Shahzad jumps up and tries to tuck it away but that perhaps just stopped on him a little. Gets a leading edge. He played very softly so it does not carry to the bowler",1st innings,,,,,0.4,no run,4,0,4/0,"Chase to Mohammad Shahzad, no run",,back of a length on the stumps. Shahzad jumps up and tries to tuck it away but that perhaps just stopped on him a little. Gets a leading edge. He played very softly so it does not carry to the bowler,0
8,5,Mohammad Shahzad,419873,Peter Chase,524845,"Chase to Mohammad Shahzad, 1 run short of a length, jumps up and pushes it in front of covers before taking off for a single",1st innings,,,,,0.5,run,5,1,5/0,"Chase to Mohammad Shahzad, 1 run",,"short of a length, jumps up and pushes it in front of covers before taking off for a single",0
9,6,Noor Ali Zadran,318340,Peter Chase,524845,"Chase to Noor Ali Zadran, no run full and on the pads, clipped away to midwicket off the pads",1st innings,Mohammad Shahzad,419873,,,1.0,no run,5,0,5/0,"Chase to Noor Ali Zadran, no run",,"full and on the pads, clipped away to midwicket off the pads",0
10,7,Mohammad Shahzad,419873,Tim Murtagh,17134,"Murtagh to Mohammad Shahzad, no run back of a length, straightens after it is angled in on off and middle and it is bunted back down the pitch as Shahzad gets up to ride the bounce",1st innings,Noor Ali Zadran,318340,Peter Chase,524845,1.1,no run,5,0,5/0,"Murtagh to Mohammad Shahzad, no run",,"back of a length, straightens after it is angled in on off and middle and it is bunted back down the pitch as Shahzad gets up to ride the bounce",0
11,8,Mohammad Shahzad,419873,Tim Murtagh,17134,"Murtagh to Mohammad Shahzad, FOUR runs width on offer outside off, opens up the arms and slaps this one hard through the point region where the fielder dives but cannot put his hands to it",1st innings,Noor Ali Zadran,318340,Peter Chase,524845,1.2,four,9,4,9/0,"Murtagh to Mohammad Shahzad, FOUR runs",,"width on offer outside off, opens up the arms and slaps this one hard through the point region where the fielder dives but cannot put his hands to it",0
12,9,Mohammad Shahzad,419873,Tim Murtagh,17134,"Murtagh to Mohammad Shahzad, no run short of good length ball, stays in the crease and pats it into the off side without any feet",1st innings,Noor Ali Zadran,318340,Peter Chase,524845,1.3,no run,9,0,9/0,"Murtagh to Mohammad Shahzad, no run",,"short of good length ball, stays in the crease and pats it into the off side without any feet",0
13,10,Mohammad Shahzad,419873,Tim Murtagh,17134,"Murtagh to Mohammad Shahzad, 1 run back of a length ball, swivels around and pulls it along the ground through square leg",1st innings,Noor Ali Zadran,318340,Peter Chase,524845,1.4,run,10,1,10/0,"Murtagh to Mohammad Shahzad, 1 run",,"back of a length ball, swivels around and pulls it along the ground through square leg",0
14,11,Noor Ali Zadran,318340,Tim Murtagh,17134,"Murtagh to Noor Ali Zadran, no run good line and length. Tempts him with a fuller ball that straightens outside off and the batsman shoulders arms",1st innings,Mohammad Shahzad,419873,Peter Chase,524845,1.5,no run,10,0,10/0,"Murtagh to Noor Ali Zadran, no run",,good line and length. Tempts him with a fuller ball that straightens outside off and the batsman shoulders arms,0
15,12,Noor Ali Zadran,318340,Tim Murtagh,17134,"Murtagh to Noor Ali Zadran, 1 run short of good length ball, outside off, hangs back and runs it down to third man with an open bat facr",1st innings,Mohammad Shahzad,419873,Peter Chase,524845,2.0,run,11,1,11/0,"Murtagh to Noor Ali Zadran, 1 run",,"short of good length ball, outside off, hangs back and runs it down to third man with an open bat facr",0
16,13,Noor Ali Zadran,318340,Peter Chase,524845,"Chase to Noor Ali Zadran, no run full and wide, holding its line outside off, slashes at it without any feet and gets beaten",1st innings,Mohammad Shahzad,419873,Tim Murtagh,17134,2.1,no run,11,0,11/0,"Chase to Noor Ali Zadran, no run",,"full and wide, holding its line outside off, slashes at it without any feet and gets beaten",0
17,14,Noor Ali Zadran,318340,Peter Chase,524845,"Chase to Noor Ali Zadran, no run fullish length ball, tucked straight to short midwicket",1st innings,Mohammad Shahzad,419873,Tim Murtagh,17134,2.2,no run,11,0,11/0,"Chase to Noor Ali Zadran, no run",,"fullish length ball, tucked straight to short midwicket",0
18,15,Noor Ali Zadran,318340,Peter Chase,524845,"Chase to Noor Ali Zadran, no run back of a length outside off, lazily tries to open the face of his bat but the ball goes not bounce as much as he expects it to and he misses it",1st innings,Mohammad Shahzad,419873,Tim Murtagh,17134,2.3,no run,11,0,11/0,"Chase to Noor Ali Zadran, no run",,"back of a length outside off, lazily tries to open the face of his bat but the ball goes not bounce as much as he expects it to and he misses it",0
19,16,Noor Ali Zadran,318340,Peter Chase,524845,"Chase to Noor Ali Zadran, OUT that's a sharp catch at covers. On a length and wide, holding its line outside off and Noor Ali Zadran punches hard away from the body. Does not get to the pitch of it and fails to keep it along the ground. George Dockrell dives forward with the ball dipping on him to snaffle it",1st innings,Mohammad Shahzad,419873,Tim Murtagh,17134,2.4,out,11,0,11/1,"Chase to Noor Ali Zadran, OUT",,"that's a sharp catch at covers. On a length and wide, holding its line outside off and Noor Ali Zadran punches hard away from the body. Does not get to the pitch of it and fails to keep it along the ground. George Dockrell dives forward with the ball dipping on him to snaffle it",1
