,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run swing straight away for Mills, angles in from slightly wide of the crease and then straightens. Defensively played into the off side",1st innings,0.1,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"swing straight away for Mills, angles in from slightly wide of the crease and then straightens. Defensively played into the off side",0
1,2,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run again, nice seam position, searching for away movement, but a little too full. Hafeez punches it back nicely, but Mills fields on his follow through",1st innings,0.2,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"again, nice seam position, searching for away movement, but a little too full. Hafeez punches it back nicely, but Mills fields on his follow through",0
2,3,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run back of a length outside off, Hafeez stays back and blocks towards point",1st innings,0.3,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"back of a length outside off, Hafeez stays back and blocks towards point",0
3,4,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run 135 kph, in the channel outside off, invites Hafeez to drive and he times it beautifully but straight to cover",1st innings,0.4,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"135 kph, in the channel outside off, invites Hafeez to drive and he times it beautifully but straight to cover",0
4,5,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run wider outside off, shapes away off the seam and Hafeez lets it go",1st innings,0.5,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"wider outside off, shapes away off the seam and Hafeez lets it go",0
5,6,Mohammad Hafeez,41434,Kyle Mills,37740,"Mills to Mohammad Hafeez, no run Mills begins with a maiden, another short of length ball outside off that Hafeez decides to leave",1st innings,0.6,no run,0,0,0/0,"Mills to Mohammad Hafeez, no run",,"Mills begins with a maiden, another short of length ball outside off that Hafeez decides to leave",0
6,7,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run <b>edged, but short of slip.</b> Lovely delivery from Bennett, nips away from back of a length, almost squares up Shehzad as he shapes into a loose drive outside off and it takes the outside edge. It landed just short of a tumbling Taylor at first slip",1st innings,1.1,no run,0,0,0/0,"Bennett to Ahmed Shehzad, no run",,"<b>edged, but short of slip.</b> Lovely delivery from Bennett, nips away from back of a length, almost squares up Shehzad as he shapes into a loose drive outside off and it takes the outside edge. It landed just short of a tumbling Taylor at first slip",0
7,8,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run back of a length outside off and this time it bends back in, Shehzad punches off the back foot towards cover point",1st innings,1.2,no run,0,0,0/0,"Bennett to Ahmed Shehzad, no run",,"back of a length outside off and this time it bends back in, Shehzad punches off the back foot towards cover point",0
8,9,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run takes it wider outside off this time, Shehzad lets it go",1st innings,1.3,no run,0,0,0/0,"Bennett to Ahmed Shehzad, no run",,"takes it wider outside off this time, Shehzad lets it go",0
9,10,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run a foot and a half outside off at 134 kph, not full enough for the drive and Shehzad sees it through once again",1st innings,1.4,no run,0,0,0/0,"Bennett to Ahmed Shehzad, no run",,"a foot and a half outside off at 134 kph, not full enough for the drive and Shehzad sees it through once again",0
10,11,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, 1 run another edge, again from that channel outside off. Shehzad needs to tighten up, this was not full enough for the drive and he is not really driving through the line. This time the edge flies away towards fine leg.",1st innings,1.5,run,1,1,1/0,"Bennett to Ahmed Shehzad, 1 run",,"another edge, again from that channel outside off. Shehzad needs to tighten up, this was not full enough for the drive and he is not really driving through the line. This time the edge flies away towards fine leg.",0
11,12,Mohammad Hafeez,41434,Hamish Bennett,226493,"Bennett to Mohammad Hafeez, FOUR runs Hafeez shows how it is done. Perfect positioning f the head, easy back lift, meets the ball on the rise and drives a length ball cleanly through the line. It whistles away to the right of mid off, for the first boundary.",1st innings,1.6,four,5,4,5/0,"Bennett to Mohammad Hafeez, FOUR runs",,"Hafeez shows how it is done. Perfect positioning f the head, easy back lift, meets the ball on the rise and drives a length ball cleanly through the line. It whistles away to the right of mid off, for the first boundary.",0
12,13,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run Mills dangles this on the pads and Shehzad looks for the tickle round the corner, but finds short fine leg",1st innings,2.1,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,"Mills dangles this on the pads and Shehzad looks for the tickle round the corner, but finds short fine leg",0
13,14,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run holds the length back and Shehzad punches with nice timing into the covers",1st innings,2.2,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,holds the length back and Shehzad punches with nice timing into the covers,0
14,15,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run 131 kph, darts away off the seam but from well wide of off. Easy leave for Shehzad",1st innings,2.3,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,"131 kph, darts away off the seam but from well wide of off. Easy leave for Shehzad",0
15,16,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run Shehzad will be very disappointed here. Another delivery on the pads, he times the glance perfectly but finds short fine leg again.",1st innings,2.4,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,"Shehzad will be very disappointed here. Another delivery on the pads, he times the glance perfectly but finds short fine leg again.",0
16,17,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run variety from Mills, an offcutter now, bends back into Shehzad from back of a length, but he lets it go",1st innings,2.5,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,"variety from Mills, an offcutter now, bends back into Shehzad from back of a length, but he lets it go",0
17,18,Ahmed Shehzad,259410,Kyle Mills,37740,"Mills to Ahmed Shehzad, no run two maidens on the trot for Mills, finishes with the away seamer outside off and Shehzad is happy to let it go. Quiet start, this",1st innings,2.6,no run,5,0,5/0,"Mills to Ahmed Shehzad, no run",,"two maidens on the trot for Mills, finishes with the away seamer outside off and Shehzad is happy to let it go. Quiet start, this",0
18,19,Mohammad Hafeez,41434,Hamish Bennett,226493,"Bennett to Mohammad Hafeez, no run over-pitched outside off, another fluent off drive from Hafeez, but straight to mid off this time",1st innings,3.1,no run,5,0,5/0,"Bennett to Mohammad Hafeez, no run",,"over-pitched outside off, another fluent off drive from Hafeez, but straight to mid off this time",0
19,20,Mohammad Hafeez,41434,Hamish Bennett,226493,"Bennett to Mohammad Hafeez, no run 136 kph, holds the length a little back and gets good carry through to B McCullum as Hafeez shoulders arms",1st innings,3.2,no run,5,0,5/0,"Bennett to Mohammad Hafeez, no run",,"136 kph, holds the length a little back and gets good carry through to B McCullum as Hafeez shoulders arms",0
20,21,Mohammad Hafeez,41434,Hamish Bennett,226493,"Bennett to Mohammad Hafeez, 1 run just short of a length, searching for an edge, but Hafeez negotiates it well, reaches across, opens the face and steers it to third man",1st innings,3.3,run,6,1,6/0,"Bennett to Mohammad Hafeez, 1 run",,"just short of a length, searching for an edge, but Hafeez negotiates it well, reaches across, opens the face and steers it to third man",0
21,22,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run short of good length, Shehzad hangs back and defends into the covers",1st innings,3.4,no run,6,0,6/0,"Bennett to Ahmed Shehzad, no run",,"short of good length, Shehzad hangs back and defends into the covers",0
22,23,Ahmed Shehzad,259410,Hamish Bennett,226493,"Bennett to Ahmed Shehzad, no run nice stroke, 136 kph, marginally full and Shehzad drives it on the up into the covers. His placement has not been the best so far",1st innings,3.5,no run,6,0,6/0,"Bennett to Ahmed Shehzad, no run",,"nice stroke, 136 kph, marginally full and Shehzad drives it on the up into the covers. His placement has not been the best so far",0
