,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Fakhar Zaman,512191,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Fakhar Zaman, no run full, on middle stump, and angling in. Fended to the leg side",1st innings,0.1,no run,0,0,0/0,"Mehidy Hasan Miraz to Fakhar Zaman, no run",,"full, on middle stump, and angling in. Fended to the leg side",0
1,2,Fakhar Zaman,512191,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Fakhar Zaman, no run length ball, on middle, and flicked off the back foot to midwicket",1st innings,0.2,no run,0,0,0/0,"Mehidy Hasan Miraz to Fakhar Zaman, no run",,"length ball, on middle, and flicked off the back foot to midwicket",0
2,3,Fakhar Zaman,512191,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Fakhar Zaman, no run full, on middle stump. Big stride forward and defended",1st innings,0.3,no run,0,0,0/0,"Mehidy Hasan Miraz to Fakhar Zaman, no run",,"full, on middle stump. Big stride forward and defended",0
3,4,Fakhar Zaman,512191,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Fakhar Zaman, no run full, on leg stump, and fended off the front foot again",1st innings,0.4,no run,0,0,0/0,"Mehidy Hasan Miraz to Fakhar Zaman, no run",,"full, on leg stump, and fended off the front foot again",0
4,5,Fakhar Zaman,512191,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Fakhar Zaman, 1 run full outside off, and he caresses a drive to the fielder at long off. Off the mark!",1st innings,0.5,run,1,1,1/0,"Mehidy Hasan Miraz to Fakhar Zaman, 1 run",,"full outside off, and he caresses a drive to the fielder at long off. Off the mark!",0
5,6,Imam-ul-Haq,568276,Mehidy Hasan,629063,"Mehidy Hasan Miraz to Imam-ul-Haq, no run full on leg stump, and nudged fine. Stopped by Mahmdullah at short fine leg",1st innings,0.6,no run,1,0,1/0,"Mehidy Hasan Miraz to Imam-ul-Haq, no run",,"full on leg stump, and nudged fine. Stopped by Mahmdullah at short fine leg",0
6,7,Fakhar Zaman,512191,Mohammad Saifuddin,629070,"Mohammad Saifuddin to Fakhar Zaman, no run juicy full toss on middle, and he mistimes a straight drive to mid-on",1st innings,1.1,no run,1,0,1/0,"Mohammad Saifuddin to Fakhar Zaman, no run",,"juicy full toss on middle, and he mistimes a straight drive to mid-on",0
7,8,Fakhar Zaman,512191,Mohammad Saifuddin,629070,"Mohammad Saifuddin to Fakhar Zaman, no run length ball on leg stump, and Fakhar misses the flick. Hits his front pad, and they appeal for lbw. Not given. Probably pitched outside leg stump, in retrospect",1st innings,1.2,no run,1,0,1/0,"Mohammad Saifuddin to Fakhar Zaman, no run",,"length ball on leg stump, and Fakhar misses the flick. Hits his front pad, and they appeal for lbw. Not given. Probably pitched outside leg stump, in retrospect",0
8,9,Fakhar Zaman,512191,Mohammad Saifuddin,629070,"Mohammad Saifuddin to Fakhar Zaman, no run length ball on middle, and he rides the bounce to fend towards the leg side",1st innings,1.3,no run,1,0,1/0,"Mohammad Saifuddin to Fakhar Zaman, no run",,"length ball on middle, and he rides the bounce to fend towards the leg side",0
9,10,Fakhar Zaman,512191,Mohammad Saifuddin,629070,"Mohammad Saifuddin to Fakhar Zaman, FOUR runs length ball, wide outside off, and <B>slapped</b> off the front foot past point",1st innings,1.4,four,5,4,5/0,"Mohammad Saifuddin to Fakhar Zaman, FOUR runs",,"length ball, wide outside off, and <B>slapped</b> off the front foot past point",0
