,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,William Porterfield,24611,Nehemiah Odhiambo,238612,"Odhiambo to Porterfield, no run tight to the body but moves back and defends well",1st innings,,,,,0.1,no run,0,0,0/0,"Odhiambo to Porterfield, no run",,tight to the body but moves back and defends well,0
1,2,William Porterfield,24611,Nehemiah Odhiambo,238612,"Odhiambo to Porterfield, no run good length and good line",1st innings,,,,,0.2,no run,0,0,0/0,"Odhiambo to Porterfield, no run",,good length and good line,0
2,3,William Porterfield,24611,Nehemiah Odhiambo,238612,"Odhiambo to Porterfield, 1 run ",1st innings,,,,,0.3,run,1,1,1/0,"Odhiambo to Porterfield, 1 run",,,0
3,4,Paul Stirling,303427,Nehemiah Odhiambo,238612,"Odhiambo to Stirling, no run driven on the bounce but well fielded by obuya",1st innings,William Porterfield,24611,,,0.4,no run,1,0,1/0,"Odhiambo to Stirling, no run",,driven on the bounce but well fielded by obuya,0
4,5,Paul Stirling,303427,Nehemiah Odhiambo,238612,"Odhiambo to Stirling, 1 run driven to long off",1st innings,William Porterfield,24611,,,0.5,run,2,1,2/0,"Odhiambo to Stirling, 1 run",,driven to long off,0
5,5,William Porterfield,24611,Nehemiah Odhiambo,238612,"Odhiambo to Porterfield, 1 wide ",1st innings,Paul Stirling,303427,,,0.5,wide,3,1,3/0,"Odhiambo to Porterfield, 1 wide",,,0
6,6,William Porterfield,24611,Nehemiah Odhiambo,238612,"Odhiambo to Porterfield, 1 run straight drive to mid on",1st innings,Paul Stirling,303427,,,1.0,run,4,1,4/0,"Odhiambo to Porterfield, 1 run",,straight drive to mid on,0
7,7,William Porterfield,24611,James Ngoche,308691,"JO Ngoche to Porterfield, 1 run good call fo a single",1st innings,Paul Stirling,303427,Nehemiah Odhiambo,238612,1.1,run,5,1,5/0,"JO Ngoche to Porterfield, 1 run",,good call fo a single,0
8,8,Paul Stirling,303427,James Ngoche,308691,"JO Ngoche to Stirling, 2 runs well cut to the gap",1st innings,William Porterfield,24611,Nehemiah Odhiambo,238612,1.2,run,7,2,7/0,"JO Ngoche to Stirling, 2 runs",,well cut to the gap,0
9,9,Paul Stirling,303427,James Ngoche,308691,"JO Ngoche to Stirling, no run ",1st innings,William Porterfield,24611,Nehemiah Odhiambo,238612,1.3,no run,7,0,7/0,"JO Ngoche to Stirling, no run",,,0
10,10,Paul Stirling,303427,James Ngoche,308691,"JO Ngoche to Stirling, no run ",1st innings,William Porterfield,24611,Nehemiah Odhiambo,238612,1.4,no run,7,0,7/0,"JO Ngoche to Stirling, no run",,,0
