,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run shortish and on off, Guptill is up on his tippy toes to blunt it",1st innings,0.1,no run,0,0,0/0,"Pradeep to Guptill, no run",,"shortish and on off, Guptill is up on his tippy toes to blunt it",0
1,2,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run nice and full and on off, Guptill bends forward and drops it defensively to cover",1st innings,0.2,no run,0,0,0/0,"Pradeep to Guptill, no run",,"nice and full and on off, Guptill bends forward and drops it defensively to cover",0
2,3,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, 1 run back of a length and ducks back in, Guptill sits back and works it behind square on the leg side",1st innings,0.3,run,1,1,1/0,"Pradeep to Guptill, 1 run",,"back of a length and ducks back in, Guptill sits back and works it behind square on the leg side",0
3,4,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run pitched and swings away outside off, Latham just watches it through to the keeper",1st innings,0.4,no run,1,0,1/0,"Pradeep to Latham, no run",,"pitched and swings away outside off, Latham just watches it through to the keeper",0
4,5,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run back of a length and slanting away in<em> the channel</em>, Latham leaves it be",1st innings,0.5,no run,1,0,1/0,"Pradeep to Latham, no run",,"back of a length and slanting away in<em> the channel</em>, Latham leaves it be",0
5,6,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run good length ball, disciplined line on middle, brings the left-hander forward. Patted in front of cover. Latham is eager to get off the mark... he has to wait, though",1st innings,1.0,no run,1,0,1/0,"Pradeep to Latham, no run",,"good length ball, disciplined line on middle, brings the left-hander forward. Patted in front of cover. Latham is eager to get off the mark... he has to wait, though",0
6,7,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length and holds its line on off, Guptill stands tall and punchily plays it back to the bowler",1st innings,1.1,no run,1,0,1/0,"Chameera to Guptill, no run",,"back of a length and holds its line on off, Guptill stands tall and punchily plays it back to the bowler",0
7,8,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run short and snakes back in off the seam, Guptill jabs at it and jams an inside edge onto the thigh, the unprotected part",1st innings,1.2,no run,1,0,1/0,"Chameera to Guptill, no run",,"short and snakes back in off the seam, Guptill jabs at it and jams an inside edge onto the thigh, the unprotected part",0
8,9,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run good length and on off, 144ks, pushed to mid-off with a straight bat",1st innings,1.3,no run,1,0,1/0,"Chameera to Guptill, no run",,"good length and on off, 144ks, pushed to mid-off with a straight bat",0
9,10,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length and on off, Guptill keeps back and defends it.... he is yet to tee off",1st innings,1.4,no run,1,0,1/0,"Chameera to Guptill, no run",,"back of a length and on off, Guptill keeps back and defends it.... he is yet to tee off",0
10,11,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 1 run hurled in at 143ks, picked away off the hips through midwicket",1st innings,1.5,run,2,1,2/0,"Chameera to Guptill, 1 run",,"hurled in at 143ks, picked away off the hips through midwicket",0
11,12,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run pitched up and on a fourth-stump line, dabbed towards backward point",1st innings,2.0,no run,2,0,2/0,"Chameera to Latham, no run",,"pitched up and on a fourth-stump line, dabbed towards backward point",0
12,13,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run short and on off, Guptill rises tall and punches to mid-on",1st innings,2.1,no run,2,0,2/0,"Pradeep to Guptill, no run",,"short and on off, Guptill rises tall and punches to mid-on",0
13,14,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run Pradeep explores the channel again, Guptill does not chase it. Left alone",1st innings,2.2,no run,2,0,2/0,"Pradeep to Guptill, no run",,"Pradeep explores the channel again, Guptill does not chase it. Left alone",0
14,15,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run back of a length and outside off, Guptill goes after this.. Jabbing punch into the covers",1st innings,2.3,no run,2,0,2/0,"Pradeep to Guptill, no run",,"back of a length and outside off, Guptill goes after this.. Jabbing punch into the covers",0
15,16,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, 1 run full and aimed at off, Guptill flicks to the right of mid-on for one",1st innings,2.4,run,3,1,3/0,"Pradeep to Guptill, 1 run",,"full and aimed at off, Guptill flicks to the right of mid-on for one",0
16,17,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run Latham gets forward and taps it towards point. He sends Guptill back",1st innings,2.5,no run,3,0,3/0,"Pradeep to Latham, no run",,Latham gets forward and taps it towards point. He sends Guptill back,0
17,18,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run full and attacking the stumps, but Latham's forward defence intervenes",1st innings,3.0,no run,3,0,3/0,"Pradeep to Latham, no run",,"full and attacking the stumps, but Latham's forward defence intervenes",0
18,19,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 2 runs full and on the pads at 141ks, Guptill picks it up over midwicket. Guptill was aiming to launch it over the off side, but Chameera did well to chase the batsman",1st innings,3.1,run,5,2,5/0,"Chameera to Guptill, 2 runs",,"full and on the pads at 141ks, Guptill picks it up over midwicket. Guptill was aiming to launch it over the off side, but Chameera did well to chase the batsman",0
19,20,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 1 run Chameera pulls his length back outside off, punched towards point",1st innings,3.2,run,6,1,6/0,"Chameera to Guptill, 1 run",,"Chameera pulls his length back outside off, punched towards point",0
20,21,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, 1 run length and outside off, helped down to third man",1st innings,3.3,run,7,1,7/0,"Chameera to Latham, 1 run",,"length and outside off, helped down to third man",0
21,22,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length and on off, clipped to leg",1st innings,3.4,no run,7,0,7/0,"Chameera to Guptill, no run",,"back of a length and on off, clipped to leg",0
22,23,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length and ducks back in to hit the thigh",1st innings,3.5,no run,7,0,7/0,"Chameera to Guptill, no run",,back of a length and ducks back in to hit the thigh,0
23,24,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, SIX runs Guptill sets to work! Dug in short and outside off, Guptill steps away, creates ample leverage and nails a pull over midwicket; first boundary of the match",1st innings,4.0,six,13,6,13/0,"Chameera to Guptill, SIX runs",,"Guptill sets to work! Dug in short and outside off, Guptill steps away, creates ample leverage and nails a pull over midwicket; first boundary of the match",0
24,25,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, 1 run pitched up and outside off, driven past mid-off for one",1st innings,4.1,run,14,1,14/0,"Pradeep to Latham, 1 run",,"pitched up and outside off, driven past mid-off for one",0
25,26,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, FOUR runs full and outside off, Guptill makes room and launches it over the covers. He holds his pose and admires the strike... #the boss",1st innings,4.2,four,18,4,18/0,"Pradeep to Guptill, FOUR runs",,"full and outside off, Guptill makes room and launches it over the covers. He holds his pose and admires the strike... #the boss",0
26,27,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, 1 run full and on middle and leg, tapped to mid-on",1st innings,4.3,run,19,1,19/0,"Pradeep to Guptill, 1 run",,"full and on middle and leg, tapped to mid-on",0
27,28,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, FOUR runs a tad overpitched on middle, Latham unfurls an impressive drive. He hits on the up, ram-rod straight drive, forces Guptill to take evasive action",1st innings,4.4,four,23,4,23/0,"Pradeep to Latham, FOUR runs",,"a tad overpitched on middle, Latham unfurls an impressive drive. He hits on the up, ram-rod straight drive, forces Guptill to take evasive action",0
28,29,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run back of a length, punched to mid-off",1st innings,4.5,no run,23,0,23/0,"Pradeep to Latham, no run",,"back of a length, punched to mid-off",0
29,30,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, 1 run glanced off the pads to long leg",1st innings,5.0,run,24,1,24/0,"Pradeep to Latham, 1 run",,glanced off the pads to long leg,0
30,31,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, FOUR runs pitched up and width outside off, Latham leans on the drive and caresses it past the covers. Away she whistles to the boundary",1st innings,5.1,four,28,4,28/0,"Chameera to Latham, FOUR runs",,"pitched up and width outside off, Latham leans on the drive and caresses it past the covers. Away she whistles to the boundary",0
31,32,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run banged in short on middle at 145ks, blocked back to the bowler",1st innings,5.2,no run,28,0,28/0,"Chameera to Latham, no run",,"banged in short on middle at 145ks, blocked back to the bowler",0
32,33,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run short and outside off, eased to point",1st innings,5.3,no run,28,0,28/0,"Chameera to Latham, no run",,"short and outside off, eased to point",0
33,33,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, 1 wide short and down leg at 143ks, Latham chases before pulling his bat away. Wide",1st innings,5.3,wide,29,1,29/0,"Chameera to Latham, 1 wide",,"short and down leg at 143ks, Latham chases before pulling his bat away. Wide",0
34,34,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run shortish and slides in with the angle, blocked solidly to cover",1st innings,5.4,no run,29,0,29/0,"Chameera to Latham, no run",,"shortish and slides in with the angle, blocked solidly to cover",0
35,35,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run short and outside off at 143ks, hustles Latham. He leans back to cut, and edges it behind. Dribbles past the stumps to the keeper",1st innings,5.5,no run,29,0,29/0,"Chameera to Latham, no run",,"short and outside off at 143ks, hustles Latham. He leans back to cut, and edges it behind. Dribbles past the stumps to the keeper",0
36,36,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run back of a length and outside off, played on the up but straight into the covers",1st innings,6.0,no run,29,0,29/0,"Chameera to Latham, no run",,"back of a length and outside off, played on the up but straight into the covers",0
37,37,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, FOUR runs tripe ball sliding down the leg side, Guptill goes low and sweeps in the gap, splitting the two men behind square. Just helped it on its way",1st innings,6.1,four,33,4,33/0,"Dilshan to Guptill, FOUR runs",,"tripe ball sliding down the leg side, Guptill goes low and sweeps in the gap, splitting the two men behind square. Just helped it on its way",0
38,38,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, no run slides on, pushed back to the bowler",1st innings,6.2,no run,33,0,33/0,"Dilshan to Guptill, no run",,"slides on, pushed back to the bowler",0
39,39,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, FOUR runs flatter and on the pads, Guptill unleashes another sweep, and hits it behind square",1st innings,6.3,four,37,4,37/0,"Dilshan to Guptill, FOUR runs",,"flatter and on the pads, Guptill unleashes another sweep, and hits it behind square",0
40,40,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, no run Dilshan strays on the pads again, tapped back to the bowler",1st innings,6.4,no run,37,0,37/0,"Dilshan to Guptill, no run",,"Dilshan strays on the pads again, tapped back to the bowler",0
41,41,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, no run quicker and shorter on middle and off, Guptill makes room, punches to mid-off",1st innings,6.5,no run,37,0,37/0,"Dilshan to Guptill, no run",,"quicker and shorter on middle and off, Guptill makes room, punches to mid-off",0
42,42,Martin Guptill,226492,Tillakaratne Dilshan,48472,"Dilshan to Guptill, 1 run darted on the pads, driven down to long-on",1st innings,7.0,run,38,1,38/0,"Dilshan to Guptill, 1 run",,"darted on the pads, driven down to long-on",0
