,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, 1 wide loosener. Bad ball. Starts with a wayward leg-side delivery. Extras",1st innings,0.0,wide,1,1,1/0,"Mashrafe Mortaza to Gunathilaka, 1 wide",,loosener. Bad ball. Starts with a wayward leg-side delivery. Extras,0
1,0,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, 1 wide and again. Drifts down leg for a wide. These are not marginal wides. Missed by a distance",1st innings,0.0,wide,2,1,2/0,"Mashrafe Mortaza to Gunathilaka, 1 wide",,and again. Drifts down leg for a wide. These are not marginal wides. Missed by a distance,0
2,1,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, 1 run gets it right this time. Full and straight, off the outside edge to third man. Some wobbly movement",1st innings,0.1,run,3,1,3/0,"Mashrafe Mortaza to Gunathilaka, 1 run",,"gets it right this time. Full and straight, off the outside edge to third man. Some wobbly movement",0
3,2,Upul Tharanga,50747,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Tharanga, 1 run too straight, Tharanga closes the bat face to get a run towards square leg. Wanted two did Tharanga",1st innings,0.2,run,4,1,4/0,"Mashrafe Mortaza to Tharanga, 1 run",,"too straight, Tharanga closes the bat face to get a run towards square leg. Wanted two did Tharanga",0
4,3,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, no run nice and full, the ideal length with the new ball. Straight. Driven to mid-on",1st innings,0.3,no run,4,0,4/0,"Mashrafe Mortaza to Gunathilaka, no run",,"nice and full, the ideal length with the new ball. Straight. Driven to mid-on",0
5,4,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, no run nice lines. Good length around off, defended up the pitch",1st innings,0.4,no run,4,0,4/0,"Mashrafe Mortaza to Gunathilaka, no run",,"nice lines. Good length around off, defended up the pitch",0
6,5,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, FOUR runs another terrible delivery. On the pads and Gunathilaka flicks the ball through square leg with nonchalant ease. Can't bowl there to no one",1st innings,0.5,four,8,4,8/0,"Mashrafe Mortaza to Gunathilaka, FOUR runs",,another terrible delivery. On the pads and Gunathilaka flicks the ball through square leg with nonchalant ease. Can't bowl there to no one,0
7,6,Danushka Gunathilaka,345821,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Gunathilaka, no run the offcutter on off, dabbed away into the off side. No run. Not a great over from Mortaza",1st innings,0.6,no run,8,0,8/0,"Mashrafe Mortaza to Gunathilaka, no run",,"the offcutter on off, dabbed away into the off side. No run. Not a great over from Mortaza",0
8,7,Upul Tharanga,50747,Mustafizur Rahman,330902,"Mustafizur Rahman to Tharanga, no run full and wide outside off, quite wide outside off. Left alone, too wide.",1st innings,1.1,no run,8,0,8/0,"Mustafizur Rahman to Tharanga, no run",,"full and wide outside off, quite wide outside off. Left alone, too wide.",0
9,8,Upul Tharanga,50747,Mustafizur Rahman,330902,"Mustafizur Rahman to Tharanga, FOUR runs oh yeah, pushed that full outside off. Tharanga just leant forward and caressed this gentle outswinger through point. Sublime timing",1st innings,1.2,four,12,4,12/0,"Mustafizur Rahman to Tharanga, FOUR runs",,"oh yeah, pushed that full outside off. Tharanga just leant forward and caressed this gentle outswinger through point. Sublime timing",0
10,9,Upul Tharanga,50747,Mustafizur Rahman,330902,"Mustafizur Rahman to Tharanga, no run again. Full outside off, looking for some swing. Not much there, but enough. Driven to cover from the crease",1st innings,1.3,no run,12,0,12/0,"Mustafizur Rahman to Tharanga, no run",,"again. Full outside off, looking for some swing. Not much there, but enough. Driven to cover from the crease",0
11,10,Upul Tharanga,50747,Mustafizur Rahman,330902,"Mustafizur Rahman to Tharanga, no run nice lines. Has brought this closer to off. Full on the fourth-stump line. Not much movement again. Defended to cover",1st innings,1.4,no run,12,0,12/0,"Mustafizur Rahman to Tharanga, no run",,nice lines. Has brought this closer to off. Full on the fourth-stump line. Not much movement again. Defended to cover,0
