,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,0.1,no run,0,0,0/0,"Vanua to Baard, no run",,,0
1,2,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,0.2,no run,0,0,0/0,"Vanua to Baard, no run",,,0
2,3,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,0.3,no run,0,0,0/0,"Vanua to Baard, no run",,,0
3,4,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,0.4,no run,0,0,0/0,"Vanua to Baard, no run",,,0
4,5,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,0.5,no run,0,0,0/0,"Vanua to Baard, no run",,,0
5,6,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, FOUR runs short and just a touch outside off, Baard carves this through the cover region to get Namibia off the mark!",1st innings,1.0,four,4,4,4/0,"Vanua to Baard, FOUR runs",,"short and just a touch outside off, Baard carves this through the cover region to get Namibia off the mark!",0
6,7,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, 2 runs ",1st innings,1.1,run,6,2,6/0,"Pokana to Kotze, 2 runs",,,0
7,8,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,1.2,no run,6,0,6/0,"Pokana to Kotze, no run",,,0
8,9,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,1.3,no run,6,0,6/0,"Pokana to Kotze, no run",,,0
9,10,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,1.4,no run,6,0,6/0,"Pokana to Kotze, no run",,,0
10,11,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,1.5,no run,6,0,6/0,"Pokana to Kotze, no run",,,0
11,12,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,2.0,no run,6,0,6/0,"Pokana to Kotze, no run",,,0
12,13,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,2.1,no run,6,0,6/0,"Vanua to Baard, no run",,,0
13,14,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,2.2,no run,6,0,6/0,"Vanua to Baard, no run",,,0
14,15,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, 2 runs ",1st innings,2.3,run,8,2,8/0,"Vanua to Baard, 2 runs",,,0
15,16,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, 2 runs ",1st innings,2.4,run,10,2,10/0,"Vanua to Baard, 2 runs",,,0
16,17,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, FOUR runs pitched up, outside off, Baard plays this on the up beautifully through the infield for another boundary! Good start here for Baard.",1st innings,2.5,four,14,4,14/0,"Vanua to Baard, FOUR runs",,"pitched up, outside off, Baard plays this on the up beautifully through the infield for another boundary! Good start here for Baard.",0
17,18,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,3.0,no run,14,0,14/0,"Vanua to Baard, no run",,,0
18,19,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,3.1,no run,14,0,14/0,"Pokana to Kotze, no run",,,0
19,20,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,3.2,no run,14,0,14/0,"Pokana to Kotze, no run",,,0
20,21,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,3.3,no run,14,0,14/0,"Pokana to Kotze, no run",,,0
21,22,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,3.4,no run,14,0,14/0,"Pokana to Kotze, no run",,,0
22,23,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, 1 run ",1st innings,3.5,run,15,1,15/0,"Pokana to Kotze, 1 run",,,0
23,24,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,4.0,no run,15,0,15/0,"Pokana to Baard, no run",,,0
24,25,JP Kotze,541991,Norman Vanua,524253,"Vanua to Kotze, no run ",1st innings,4.1,no run,15,0,15/0,"Vanua to Kotze, no run",,,0
25,26,JP Kotze,541991,Norman Vanua,524253,"Vanua to Kotze, 1 run ",1st innings,4.2,run,16,1,16/0,"Vanua to Kotze, 1 run",,,0
26,27,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, 2 runs ",1st innings,4.3,run,18,2,18/0,"Vanua to Baard, 2 runs",,,0
27,28,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,4.4,no run,18,0,18/0,"Vanua to Baard, no run",,,0
28,29,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, 1 run ",1st innings,4.5,run,19,1,19/0,"Vanua to Baard, 1 run",,,0
29,30,JP Kotze,541991,Norman Vanua,524253,"Vanua to Kotze, no run ",1st innings,5.0,no run,19,0,19/0,"Vanua to Kotze, no run",,,0
30,31,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,5.1,no run,19,0,19/0,"Pokana to Baard, no run",,,0
31,32,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,5.2,no run,19,0,19/0,"Pokana to Baard, no run",,,0
32,33,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,5.3,no run,19,0,19/0,"Pokana to Baard, no run",,,0
33,34,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,5.4,no run,19,0,19/0,"Pokana to Baard, no run",,,0
34,35,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, no run ",1st innings,5.5,no run,19,0,19/0,"Pokana to Baard, no run",,,0
35,36,Stephan Baard,437927,Nosaina Pokana,646181,"Pokana to Baard, 1 run ",1st innings,6.0,run,20,1,20/0,"Pokana to Baard, 1 run",,,0
36,37,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,6.1,no run,20,0,20/0,"Vanua to Baard, no run",,,0
37,38,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,6.2,no run,20,0,20/0,"Vanua to Baard, no run",,,0
38,39,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, FOUR runs half a chance there! Vanua manages to get the outside edge of Baard's bat but no first slip in place. It runs just wide of Doriga to the third man boundary!",1st innings,6.3,four,24,4,24/0,"Vanua to Baard, FOUR runs",,half a chance there! Vanua manages to get the outside edge of Baard's bat but no first slip in place. It runs just wide of Doriga to the third man boundary!,0
39,40,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, FOUR runs tad bit short, outside off, Baard punches this one to the extra cover boundary for another four runs!",1st innings,6.4,four,28,4,28/0,"Vanua to Baard, FOUR runs",,"tad bit short, outside off, Baard punches this one to the extra cover boundary for another four runs!",0
40,41,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, no run ",1st innings,6.5,no run,28,0,28/0,"Vanua to Baard, no run",,,0
41,42,Stephan Baard,437927,Norman Vanua,524253,"Vanua to Baard, 2 runs ",1st innings,7.0,run,30,2,30/0,"Vanua to Baard, 2 runs",,,0
42,43,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,7.1,no run,30,0,30/0,"Pokana to Kotze, no run",,,0
43,44,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, FOUR runs pitched up, slightly outside off, Kotze is quickly on top of it and drives it to the cover boundary! First four for him. Gorgeous it was!",1st innings,7.2,four,34,4,34/0,"Pokana to Kotze, FOUR runs",,"pitched up, slightly outside off, Kotze is quickly on top of it and drives it to the cover boundary! First four for him. Gorgeous it was!",0
44,45,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,7.3,no run,34,0,34/0,"Pokana to Kotze, no run",,,0
45,45,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, 1 wide ",1st innings,7.3,wide,35,1,35/0,"Pokana to Kotze, 1 wide",,,0
46,46,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,7.4,no run,35,0,35/0,"Pokana to Kotze, no run",,,0
47,47,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, no run ",1st innings,7.5,no run,35,0,35/0,"Pokana to Kotze, no run",,,0
48,48,JP Kotze,541991,Nosaina Pokana,646181,"Pokana to Kotze, 1 run ",1st innings,8.0,run,36,1,36/0,"Pokana to Kotze, 1 run",,,0
49,49,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, 2 runs ",1st innings,8.1,run,38,2,38/0,"Vala to Kotze, 2 runs",,,0
50,50,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,8.2,no run,38,0,38/0,"Vala to Kotze, no run",,,0
51,51,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,8.3,no run,38,0,38/0,"Vala to Kotze, no run",,,0
52,52,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,8.4,no run,38,0,38/0,"Vala to Kotze, no run",,,0
53,53,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, 1 run ",1st innings,8.5,run,39,1,39/0,"Vala to Kotze, 1 run",,,0
54,54,Stephan Baard,437927,Assad Vala,25056,"Vala to Baard, 1 run ",1st innings,9.0,run,40,1,40/0,"Vala to Baard, 1 run",,,0
55,55,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,9.1,no run,40,0,40/0,"Kila to Baard, no run",,,0
56,56,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,9.2,no run,40,0,40/0,"Kila to Baard, no run",,,0
57,57,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,9.3,no run,40,0,40/0,"Kila to Baard, no run",,,0
58,58,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,9.4,no run,40,0,40/0,"Kila to Baard, no run",,,0
59,59,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,9.5,no run,40,0,40/0,"Kila to Baard, no run",,,0
60,60,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,10.0,no run,40,0,40/0,"Kila to Baard, no run",,,0
61,61,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,10.1,no run,40,0,40/0,"Vala to Kotze, no run",,,0
62,62,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, FOUR runs leg side, get the treatment! Kotze sweeps it perfectly between short fine and square leg to the boundary! Poor delivery there from the skipper!",1st innings,10.2,four,44,4,44/0,"Vala to Kotze, FOUR runs",,"leg side, get the treatment! Kotze sweeps it perfectly between short fine and square leg to the boundary! Poor delivery there from the skipper!",0
63,63,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, 2 runs ",1st innings,10.3,run,46,2,46/0,"Vala to Kotze, 2 runs",,,0
64,64,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,10.4,no run,46,0,46/0,"Vala to Kotze, no run",,,0
65,65,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, no run ",1st innings,10.5,no run,46,0,46/0,"Vala to Kotze, no run",,,0
66,66,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, 1 run ",1st innings,11.0,run,47,1,47/0,"Vala to Kotze, 1 run",,,0
67,67,JP Kotze,541991,Jason Kila,302875,"Kila to Kotze, no run ",1st innings,11.1,no run,47,0,47/0,"Kila to Kotze, no run",,,0
68,68,JP Kotze,541991,Jason Kila,302875,"Kila to Kotze, FOUR runs short, wide, Kotze cuts it fine to the third boundary. PNG bowlers seem to be losing sight here!",1st innings,11.2,four,51,4,51/0,"Kila to Kotze, FOUR runs",,"short, wide, Kotze cuts it fine to the third boundary. PNG bowlers seem to be losing sight here!",0
69,69,JP Kotze,541991,Jason Kila,302875,"Kila to Kotze, 1 run ",1st innings,11.3,run,52,1,52/0,"Kila to Kotze, 1 run",,,0
70,70,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,11.4,no run,52,0,52/0,"Kila to Baard, no run",,,0
71,71,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, SIX runs pitched up to Baard, he picks this one and deposits it over the long on boundary for a maximum! Excellent start for Namibia!",1st innings,11.5,six,58,6,58/0,"Kila to Baard, SIX runs",,"pitched up to Baard, he picks this one and deposits it over the long on boundary for a maximum! Excellent start for Namibia!",0
72,72,Stephan Baard,437927,Jason Kila,302875,"Kila to Baard, no run ",1st innings,12.0,no run,58,0,58/0,"Kila to Baard, no run",,,0
73,73,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, 1 run ",1st innings,12.1,run,59,1,59/0,"Vala to Kotze, 1 run",,,0
74,74,Stephan Baard,437927,Assad Vala,25056,"Vala to Baard, 1 run ",1st innings,12.2,run,60,1,60/0,"Vala to Baard, 1 run",,,0
75,75,JP Kotze,541991,Assad Vala,25056,"Vala to Kotze, OUT flighted into the batsman, Kotze misses the line and the ball has enough turn to kiss the off stump. PNG gets the desperate wicket. Craig Williams new man in!",1st innings,12.3,out,60,0,60/1,"Vala to Kotze, OUT",,"flighted into the batsman, Kotze misses the line and the ball has enough turn to kiss the off stump. PNG gets the desperate wicket. Craig Williams new man in!",1
76,76,Craig Williams,316102,Assad Vala,25056,"Vala to Williams, no run ",1st innings,12.4,no run,60,0,60/1,"Vala to Williams, no run",,,1
