,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run angled into the pads and McCullum missed out as it takes him on the front pad and rolls to square leg",1st innings,0.1,no run,0,0,0/0,"Harris to McCullum, no run",,angled into the pads and McCullum missed out as it takes him on the front pad and rolls to square leg,0
1,1,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, 1 wide angled into leg stump again and it carries on down leg and called wide",1st innings,0.1,wide,1,1,1/0,"Harris to McCullum, 1 wide",,angled into leg stump again and it carries on down leg and called wide,0
2,2,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, 1 run full in at the pads and McCullum clips it to Bollinger at fine leg",1st innings,0.2,run,2,1,2/0,"Harris to McCullum, 1 run",,full in at the pads and McCullum clips it to Bollinger at fine leg,0
3,3,Martin Guptill,226492,Ryan Harris,5779,"Harris to Guptill, no run better channel from Harris and he draws Guptill forward into a defensive shot and he drops it just beside the stumps",1st innings,0.3,no run,2,0,2/0,"Harris to Guptill, no run",,better channel from Harris and he draws Guptill forward into a defensive shot and he drops it just beside the stumps,0
4,4,Martin Guptill,226492,Ryan Harris,5779,"Harris to Guptill, 5 runs back of a length in at Guptill's hip and he clips it behind square, he calls wait then yes and McCullum would've been short of his ground had the throw hit. The backing up isn't in place and it goes for four overthrows",1st innings,0.4,run,7,5,7/0,"Harris to Guptill, 5 runs",,"back of a length in at Guptill's hip and he clips it behind square, he calls wait then yes and McCullum would've been short of his ground had the throw hit. The backing up isn't in place and it goes for four overthrows",0
5,5,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run fuller this time and McCullum drives back to the bowler",1st innings,0.5,no run,7,0,7/0,"Harris to McCullum, no run",,fuller this time and McCullum drives back to the bowler,0
6,6,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run back of a length outside off and McCullum pushes off the outside half of the blade to point",1st innings,0.6,no run,7,0,7/0,"Harris to McCullum, no run",,back of a length outside off and McCullum pushes off the outside half of the blade to point,0
7,7,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, FOUR runs Bollinger goes full to test the swing and it's a half volley ouside off and Guptil cracks it through the covers for four",1st innings,1.1,four,11,4,11/0,"Bollinger to Guptill, FOUR runs",,Bollinger goes full to test the swing and it's a half volley ouside off and Guptil cracks it through the covers for four,0
8,8,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run full on leg and Guptill whips it to square leg",1st innings,1.2,no run,11,0,11/0,"Bollinger to Guptill, no run",,full on leg and Guptill whips it to square leg,0
9,9,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run good channel outside off and Guptill allows it through to the keeper",1st innings,1.3,no run,11,0,11/0,"Bollinger to Guptill, no run",,good channel outside off and Guptill allows it through to the keeper,0
10,10,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run back of a length and Guptill moves back and defends with soft hands to point",1st innings,1.4,no run,11,0,11/0,"Bollinger to Guptill, no run",,back of a length and Guptill moves back and defends with soft hands to point,0
11,11,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run fuller and wider of off stump again and Guptill shoulders' arms",1st innings,1.5,no run,11,0,11/0,"Bollinger to Guptill, no run",,fuller and wider of off stump again and Guptill shoulders' arms,0
12,12,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run good channel from Bollinger again and Guptill is happy to let it go",1st innings,1.6,no run,11,0,11/0,"Bollinger to Guptill, no run",,good channel from Bollinger again and Guptill is happy to let it go,0
13,13,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run cracking delivery from Harris as he angles into off stump and then beats McCullum as it nips away from the bat",1st innings,2.1,no run,11,0,11/0,"Harris to McCullum, no run",,cracking delivery from Harris as he angles into off stump and then beats McCullum as it nips away from the bat,0
14,14,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run identical again from Harris hitting the corridor of uncertainty and McCullum is beaten again",1st innings,2.2,no run,11,0,11/0,"Harris to McCullum, no run",,identical again from Harris hitting the corridor of uncertainty and McCullum is beaten again,0
15,15,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run back of a length closer to off stump and McCullum is back and defending back along the pitch",1st innings,2.3,no run,11,0,11/0,"Harris to McCullum, no run",,back of a length closer to off stump and McCullum is back and defending back along the pitch,0
16,16,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run good length outside off and McCullum tries to push into the off side but it takes the inside half of the bat and back along the pitch to the bowler",1st innings,2.4,no run,11,0,11/0,"Harris to McCullum, no run",,good length outside off and McCullum tries to push into the off side but it takes the inside half of the bat and back along the pitch to the bowler,0
17,17,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run back of a length of off and McCullum plays back and a touch too early and squirts it back to the bowler trying to play into the on side",1st innings,2.5,no run,11,0,11/0,"Harris to McCullum, no run",,back of a length of off and McCullum plays back and a touch too early and squirts it back to the bowler trying to play into the on side,0
18,18,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run great channel again to finish and McCullum sees it clearly and plays with the fuller face of the bat into the off side field",1st innings,2.6,no run,11,0,11/0,"Harris to McCullum, no run",,great channel again to finish and McCullum sees it clearly and plays with the fuller face of the bat into the off side field,0
19,19,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, FOUR runs great delivery from Bollinger has Guptill hanging on the crease and playing away from his body, it takes the outside edge and flies through the vacant second slip region for four",1st innings,3.1,four,15,4,15/0,"Bollinger to Guptill, FOUR runs",,"great delivery from Bollinger has Guptill hanging on the crease and playing away from his body, it takes the outside edge and flies through the vacant second slip region for four",0
20,20,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run back of a length and Guptill plays strongly to short cover",1st innings,3.2,no run,15,0,15/0,"Bollinger to Guptill, no run",,back of a length and Guptill plays strongly to short cover,0
21,21,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, 3 runs full on leg stump and Guptill whips it through forward square leg in the air just past Hopes at square leg and they get three to the long boundary",1st innings,3.3,run,18,3,18/0,"Bollinger to Guptill, 3 runs",,full on leg stump and Guptill whips it through forward square leg in the air just past Hopes at square leg and they get three to the long boundary,0
22,22,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, no run back of a length and outside off, McCullum chops it down into the ground and nearly back onto his stumps as we've already seen him do twice in the series",1st innings,3.4,no run,18,0,18/0,"Bollinger to McCullum, no run",,"back of a length and outside off, McCullum chops it down into the ground and nearly back onto his stumps as we've already seen him do twice in the series",0
23,23,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, FOUR runs around the wicket and just too short as McCullum pulls through square leg, beating Hopes in the deep who had just moved back to the fence",1st innings,3.5,four,22,4,22/0,"Bollinger to McCullum, FOUR runs",,"around the wicket and just too short as McCullum pulls through square leg, beating Hopes in the deep who had just moved back to the fence",0
24,24,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, 1 run back of a length and into McCullum's hip, he moves back and works it into the leg side for an easy single",1st innings,3.6,run,23,1,23/0,"Bollinger to McCullum, 1 run",,"back of a length and into McCullum's hip, he moves back and works it into the leg side for an easy single",0
25,25,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, FOUR runs McCullum advances down the track and hammers it straight out of the middle through cover for four",1st innings,4.1,four,27,4,27/0,"Harris to McCullum, FOUR runs",,McCullum advances down the track and hammers it straight out of the middle through cover for four,0
26,26,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, SIX runs Harris drops short and McCullum is back and pulling over the short boundary at fine leg for six into the construction site",1st innings,4.2,six,33,6,33/0,"Harris to McCullum, SIX runs",,Harris drops short and McCullum is back and pulling over the short boundary at fine leg for six into the construction site,0
27,27,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run Harris is back into the channel and McCullum is back and across and playing into the off side with a straight bat",1st innings,4.3,no run,33,0,33/0,"Harris to McCullum, no run",,Harris is back into the channel and McCullum is back and across and playing into the off side with a straight bat,0
28,28,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run back of a length on off and McCullum moves back and defends back along the pitch",1st innings,4.4,no run,33,0,33/0,"Harris to McCullum, no run",,back of a length on off and McCullum moves back and defends back along the pitch,0
29,29,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, 3 runs Harris loses his line and angles into the pads and McCullum clips him through mid wicket for three",1st innings,4.5,run,36,3,36/0,"Harris to McCullum, 3 runs",,Harris loses his line and angles into the pads and McCullum clips him through mid wicket for three,0
30,30,Martin Guptill,226492,Ryan Harris,5779,"Harris to Guptill, no run good channel and Guptill defends with a slightly open face to cover",1st innings,4.6,no run,36,0,36/0,"Harris to Guptill, no run",,good channel and Guptill defends with a slightly open face to cover,0
31,30,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, 1 no ball Bollinger oversteps and hits a good channel as McCullum pushes back to the bowler. Free-hit coming up...",1st innings,5.0,no ball,37,1,37/0,"Bollinger to McCullum, 1 no ball",,Bollinger oversteps and hits a good channel as McCullum pushes back to the bowler. Free-hit coming up...,0
32,30,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, (no ball) SIX runs another foot fault from Bollinger and McCullum picks it up and deposits it over fine leg for six",1st innings,5.0,six,44,7,44/0,"Bollinger to McCullum, (no ball) SIX runs",,another foot fault from Bollinger and McCullum picks it up and deposits it over fine leg for six,0
33,31,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, 1 run better length and McCullum tries to muscle it over the off side, he gets it high on the blade and Ponting takes the catch at mid off as they take the single from the free-hit",1st innings,5.1,run,45,1,45/0,"Bollinger to McCullum, 1 run",,"better length and McCullum tries to muscle it over the off side, he gets it high on the blade and Ponting takes the catch at mid off as they take the single from the free-hit",0
34,32,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run good length and Guptill drives back at the bowler",1st innings,5.2,no run,45,0,45/0,"Bollinger to Guptill, no run",,good length and Guptill drives back at the bowler,0
35,33,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, FOUR runs Bollinger provides Guptill with a juicy half volley and he pumps it over cover for four",1st innings,5.3,four,49,4,49/0,"Bollinger to Guptill, FOUR runs",,Bollinger provides Guptill with a juicy half volley and he pumps it over cover for four,0
36,34,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run better length outside off and Guptill plays to short cover",1st innings,5.4,no run,49,0,49/0,"Bollinger to Guptill, no run",,better length outside off and Guptill plays to short cover,0
37,35,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, no run half volley on off stump and Guptill drives to mid off without the usual ping off the bat",1st innings,5.5,no run,49,0,49/0,"Bollinger to Guptill, no run",,half volley on off stump and Guptill drives to mid off without the usual ping off the bat,0
38,36,Martin Guptill,226492,Doug Bollinger,4508,"Bollinger to Guptill, 1 run half volley on off stump and Guptill drives wide of Ponting at mid off for a quick single",1st innings,5.6,run,50,1,50/0,"Bollinger to Guptill, 1 run",,half volley on off stump and Guptill drives wide of Ponting at mid off for a quick single,0
