,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, 1 wide good length outside off stump, with some movement away from the right-hander, the umpire calls it wide, thought that was a bit harsh",1st innings,0.0,wide,1,1,1/0,"Steyn to Guptill, 1 wide",,"good length outside off stump, with some movement away from the right-hander, the umpire calls it wide, thought that was a bit harsh",0
1,1,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, no run a fuller and straighter delivery, Guptill drives it past the bowler and Kleinveldt runs to his left from mid-on and slides to cut off the shot",1st innings,0.1,no run,1,0,1/0,"Steyn to Guptill, no run",,"a fuller and straighter delivery, Guptill drives it past the bowler and Kleinveldt runs to his left from mid-on and slides to cut off the shot",0
2,2,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, FOUR runs the outside edge has gone for four through point! Guptill was looking to drive straight and the ball moved away from him a touch, he's scored his first runs of the ODI series",1st innings,0.2,four,5,4,5/0,"Steyn to Guptill, FOUR runs",,"the outside edge has gone for four through point! Guptill was looking to drive straight and the ball moved away from him a touch, he's scored his first runs of the ODI series",0
3,3,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, no run left alone outside off stump",1st innings,0.3,no run,5,0,5/0,"Steyn to Guptill, no run",,left alone outside off stump,0
4,4,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, no run Guptill lets another one go outside off stump",1st innings,0.4,no run,5,0,5/0,"Steyn to Guptill, no run",,Guptill lets another one go outside off stump,0
5,5,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, no run good length on off and middle stump, Guptill tries to force the ball on the leg side but gets an inside edge on to the pad",1st innings,0.5,no run,5,0,5/0,"Steyn to Guptill, no run",,"good length on off and middle stump, Guptill tries to force the ball on the leg side but gets an inside edge on to the pad",0
6,6,Martin Guptill,226492,Dale Steyn,47492,"Steyn to Guptill, no run good length and just outside off, Guptill stays in his crease and plays towards point",1st innings,0.6,no run,5,0,5/0,"Steyn to Guptill, no run",,"good length and just outside off, Guptill stays in his crease and plays towards point",0
7,7,BJ Watling,38924,Lonwabo Tsotsobe,47666,"Tsotsobe to Watling, no run on target right away, on a good length and line, played back to the bowler",1st innings,1.1,no run,5,0,5/0,"Tsotsobe to Watling, no run",,"on target right away, on a good length and line, played back to the bowler",0
8,8,BJ Watling,38924,Lonwabo Tsotsobe,47666,"Tsotsobe to Watling, no run pitches around leg and Watling closes the face to push the ball towards midwicket as it angles across him",1st innings,1.2,no run,5,0,5/0,"Tsotsobe to Watling, no run",,pitches around leg and Watling closes the face to push the ball towards midwicket as it angles across him,0
9,9,BJ Watling,38924,Lonwabo Tsotsobe,47666,"Tsotsobe to Watling, 2 runs short and wide outside off, Watling stays in his crease and cuts, Kleinveldt runs to his right from third man and fumbles the pick up",1st innings,1.3,run,7,2,7/0,"Tsotsobe to Watling, 2 runs",,"short and wide outside off, Watling stays in his crease and cuts, Kleinveldt runs to his right from third man and fumbles the pick up",0
10,10,BJ Watling,38924,Lonwabo Tsotsobe,47666,"Tsotsobe to Watling, no run defended on the off side",1st innings,1.4,no run,7,0,7/0,"Tsotsobe to Watling, no run",,defended on the off side,0
