,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Kemar Roach,230553,"Roach to Sharma, FOUR runs <b>sliced for four</b> short and wide outside off, given lots of room. Rohit didn't try to keep it on the ground, just sliced it above point for four",1st innings,Shikhar Dhawan,28235,,,0.1,four,4,4,4/0,"Roach to Sharma, FOUR runs",,"<b>sliced for four</b> short and wide outside off, given lots of room. Rohit didn't try to keep it on the ground, just sliced it above point for four",0
1,2,Rohit Sharma,34102,Kemar Roach,230553,"Roach to Sharma, 1 run tried to correct his line and strikes Rohit with a slightly painful blow on the waist. Angling into the batsman, he manages to deflect it to square leg",1st innings,Shikhar Dhawan,28235,,,0.2,run,5,1,5/0,"Roach to Sharma, 1 run",,"tried to correct his line and strikes Rohit with a slightly painful blow on the waist. Angling into the batsman, he manages to deflect it to square leg",0
2,3,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run <b>loud shout</b> but the angle was perhaps taking it down leg. Oh and a big inside edge too. Full ball, into the batsman at almost yorker length",1st innings,Rohit Sharma,34102,,,0.3,no run,5,0,5/0,"Roach to Dhawan, no run",,"<b>loud shout</b> but the angle was perhaps taking it down leg. Oh and a big inside edge too. Full ball, into the batsman at almost yorker length",0
3,4,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run length ball on off, he punches it off the front foot to cover",1st innings,Rohit Sharma,34102,,,0.4,no run,5,0,5/0,"Roach to Dhawan, no run",,"length ball on off, he punches it off the front foot to cover",0
4,5,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run given some room outside off and tries to stroke it through the gap, but gets it only off the end of the bat, and it rolls to cover",1st innings,Rohit Sharma,34102,,,0.5,no run,5,0,5/0,"Roach to Dhawan, no run",,"given some room outside off and tries to stroke it through the gap, but gets it only off the end of the bat, and it rolls to cover",0
5,6,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run length ball, angling into him, defended towards mid-on",1st innings,Rohit Sharma,34102,,,0.6,no run,5,0,5/0,"Roach to Dhawan, no run",,"length ball, angling into him, defended towards mid-on",0
6,7,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, FOUR runs welcomes him to the attack with a sumptuous cover drive for four. All those adjectives people use for Rohit - elegant, classy, talented - were on display. overpitched on off and he sent it purring to the fence",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.1,four,9,4,9/0,"Holder to Sharma, FOUR runs",,"welcomes him to the attack with a sumptuous cover drive for four. All those adjectives people use for Rohit - elegant, classy, talented - were on display. overpitched on off and he sent it purring to the fence",0
7,8,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, no run pulls his length back a bit, and gets it angling into Rohit, who had taken a half-step down the pitch. Lets it go through to the keeper",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.2,no run,9,0,9/0,"Holder to Sharma, no run",,"pulls his length back a bit, and gets it angling into Rohit, who had taken a half-step down the pitch. Lets it go through to the keeper",0
8,9,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, no run very wide outside off, but just inside the white lines, so safe. Rohit leaves it well alone",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.3,no run,9,0,9/0,"Holder to Sharma, no run",,"very wide outside off, but just inside the white lines, so safe. Rohit leaves it well alone",0
9,10,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, no run fuller on the stumps, defended towards cover. They briefly think about a single but decide against it",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.4,no run,9,0,9/0,"Holder to Sharma, no run",,"fuller on the stumps, defended towards cover. They briefly think about a single but decide against it",0
10,11,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, no run sticks to that wide line outside off, while keeping it just short of being called 'wide'. Rohit lets it go through again",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.5,no run,9,0,9/0,"Holder to Sharma, no run",,"sticks to that wide line outside off, while keeping it just short of being called 'wide'. Rohit lets it go through again",0
11,12,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, no run similar ball, same result. Hint of some movement for Holder too",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,1.6,no run,9,0,9/0,"Holder to Sharma, no run",,"similar ball, same result. Hint of some movement for Holder too",0
12,13,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run length outside off, steered to point with an open bat face",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.1,no run,9,0,9/0,"Roach to Dhawan, no run",,"length outside off, steered to point with an open bat face",0
13,14,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run full on the stumps, punched back to the bowler",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.2,no run,9,0,9/0,"Roach to Dhawan, no run",,"full on the stumps, punched back to the bowler",0
14,15,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, FOUR runs overpitched, and caressed through extra cover. Good way for Dhawan to get off the mark",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.3,four,13,4,13/0,"Roach to Dhawan, FOUR runs",,"overpitched, and caressed through extra cover. Good way for Dhawan to get off the mark",0
15,16,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run fuller outside off, guided to point",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.4,no run,13,0,13/0,"Roach to Dhawan, no run",,"fuller outside off, guided to point",0
16,17,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run fuller on off, he plays it with an angled bat but straight to cover",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.5,no run,13,0,13/0,"Roach to Dhawan, no run",,"fuller on off, he plays it with an angled bat but straight to cover",0
17,18,Shikhar Dhawan,28235,Kemar Roach,230553,"Roach to Dhawan, no run length ball on off, steered towards point, who runs in and swoops down on the ball to prevent any thoughts of a single",1st innings,Rohit Sharma,34102,Jason Holder,391485,2.6,no run,13,0,13/0,"Roach to Dhawan, no run",,"length ball on off, steered towards point, who runs in and swoops down on the ball to prevent any thoughts of a single",0
18,19,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, 1 run steered it past backward point and they run through for a comfortable single",1st innings,Shikhar Dhawan,28235,Kemar Roach,230553,3.1,run,14,1,14/0,"Holder to Sharma, 1 run",,steered it past backward point and they run through for a comfortable single,0
19,20,Shikhar Dhawan,28235,Jason Holder,391485,"Holder to Dhawan, no run <b>beaten</b> full ball, angling across, Dhawan goes for the drive and ball whistles past the outside edge",1st innings,Rohit Sharma,34102,Kemar Roach,230553,3.2,no run,14,0,14/0,"Holder to Dhawan, no run",,"<b>beaten</b> full ball, angling across, Dhawan goes for the drive and ball whistles past the outside edge",0
