,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hashim Amla,43906,Shafiul Islam,288305,"Shafiul Islam to Amla, no run starts well, some movement away from the right hander, lands on a good length, Amla lets it go",1st innings,0.1,no run,0,0,0/0,"Shafiul Islam to Amla, no run",,"starts well, some movement away from the right hander, lands on a good length, Amla lets it go",0
1,2,Hashim Amla,43906,Shafiul Islam,288305,"Shafiul Islam to Amla, 1 run closer to the off stump, opens the face to steer it down towards third man for a single, he's off",1st innings,0.2,run,1,1,1/0,"Shafiul Islam to Amla, 1 run",,"closer to the off stump, opens the face to steer it down towards third man for a single, he's off",0
2,3,Graeme Smith,47270,Shafiul Islam,288305,"Shafiul Islam to Smith, no run good length on the off, Smith gets behind it nicely and defends it back to the bowler",1st innings,0.3,no run,1,0,1/0,"Shafiul Islam to Smith, no run",,"good length on the off, Smith gets behind it nicely and defends it back to the bowler",0
3,4,Graeme Smith,47270,Shafiul Islam,288305,"Shafiul Islam to Smith, 1 run good length, just outside off, gets forward and crunches it wide of mid-off for a single",1st innings,0.4,run,2,1,2/0,"Shafiul Islam to Smith, 1 run",,"good length, just outside off, gets forward and crunches it wide of mid-off for a single",0
4,5,Hashim Amla,43906,Shafiul Islam,288305,"Shafiul Islam to Amla, no run keeps low, seems slowish, short of a good length outside off, holds its line,  Amla leaves it alone",1st innings,0.5,no run,2,0,2/0,"Shafiul Islam to Amla, no run",,"keeps low, seems slowish, short of a good length outside off, holds its line,  Amla leaves it alone",0
5,6,Hashim Amla,43906,Shafiul Islam,288305,"Shafiul Islam to Amla, FOUR runs found the gap, short of a good length outside off, Amla gets back and plays his favourite punch through point and cover, races away and silences the crowd",1st innings,0.6,four,6,4,6/0,"Shafiul Islam to Amla, FOUR runs",,"found the gap, short of a good length outside off, Amla gets back and plays his favourite punch through point and cover, races away and silences the crowd",0
6,7,Graeme Smith,47270,Rubel Hossain,300619,"Rubel Hossain to Smith, no run short on the off stump and Smith drags it straight to midwicket, didn't time it well enough",1st innings,1.1,no run,6,0,6/0,"Rubel Hossain to Smith, no run",,"short on the off stump and Smith drags it straight to midwicket, didn't time it well enough",0
7,8,Graeme Smith,47270,Rubel Hossain,300619,"Rubel Hossain to Smith, 2 leg byes short ball down the leg side, tries to tickle it fine does Smith, clips the thighs and they scramble for a couple",1st innings,1.2,leg bye,8,2,8/0,"Rubel Hossain to Smith, 2 leg byes",,"short ball down the leg side, tries to tickle it fine does Smith, clips the thighs and they scramble for a couple",0
8,9,Graeme Smith,47270,Rubel Hossain,300619,"Rubel Hossain to Smith, FOUR runs four, poor line from Rubel, full on the pads and it's flicked away past short fine leg for a boundary",1st innings,1.3,four,12,4,12/0,"Rubel Hossain to Smith, FOUR runs",,"four, poor line from Rubel, full on the pads and it's flicked away past short fine leg for a boundary",0
9,10,Graeme Smith,47270,Rubel Hossain,300619,"Rubel Hossain to Smith, no run <b>appeal for lbw</b>, short of a good length, hurries on to Smith who is struck on the thighs as he tries to play that off the back foot, seemed to be too high, Daryl Harper ruled it Not Out. Was struck on the knee roll was Smith, the Bangladeshis don't refer. It also pitched outside leg",1st innings,1.4,no run,12,0,12/0,"Rubel Hossain to Smith, no run",,"<b>appeal for lbw</b>, short of a good length, hurries on to Smith who is struck on the thighs as he tries to play that off the back foot, seemed to be too high, Daryl Harper ruled it Not Out. Was struck on the knee roll was Smith, the Bangladeshis don't refer. It also pitched outside leg",0
