,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, 1 wide sliding past the leg stump. A fittingly anticlimactic opening. Still, Bairstow survives one ball longer than in Barbados",1st innings,Alex Hales,249866,,,0.0,wide,1,1,1/0,"Cottrell to Bairstow, 1 wide",,"sliding past the leg stump. A fittingly anticlimactic opening. Still, Bairstow survives one ball longer than in Barbados",0
1,1,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run tentative block from deep in the crease, gathered at short leg",1st innings,Alex Hales,249866,,,0.1,no run,1,0,1/0,"Cottrell to Bairstow, no run",,"tentative block from deep in the crease, gathered at short leg",0
2,2,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run curling in towards off stump, pushed with a loose waft to the off side",1st innings,Alex Hales,249866,,,0.2,no run,1,0,1/0,"Cottrell to Bairstow, no run",,"curling in towards off stump, pushed with a loose waft to the off side",0
3,3,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run well bowled, yorker length, bending back into the toes, Bairstow can only dig it out, back to the bowler",1st innings,Alex Hales,249866,,,0.3,no run,1,0,1/0,"Cottrell to Bairstow, no run",,"well bowled, yorker length, bending back into the toes, Bairstow can only dig it out, back to the bowler",0
4,4,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run half an appeal as Cottrell finds more late shape into the right-hander's pads, but that was doing too much",1st innings,Alex Hales,249866,,,0.4,no run,1,0,1/0,"Cottrell to Bairstow, no run",,"half an appeal as Cottrell finds more late shape into the right-hander's pads, but that was doing too much",0
5,5,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run knee-high full toss, clipped to midwicket",1st innings,Alex Hales,249866,,,0.5,no run,1,0,1/0,"Cottrell to Bairstow, no run",,"knee-high full toss, clipped to midwicket",0
6,6,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, FOUR runs on the pads, and Cottrell ruins a fine over with a wayward inswinger, helped off the legs through backward square",1st innings,Alex Hales,249866,,,0.6,four,5,4,5/0,"Cottrell to Bairstow, FOUR runs",,"on the pads, and Cottrell ruins a fine over with a wayward inswinger, helped off the legs through backward square",0
7,7,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, no run angled prod out to point",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.1,no run,5,0,5/0,"Holder to Hales, no run",,angled prod out to point,0
8,8,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, 2 runs flashed in the air through backward point, a hard-handed drive outside off with an open face",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.2,run,7,2,7/0,"Holder to Hales, 2 runs",,"flashed in the air through backward point, a hard-handed drive outside off with an open face",0
9,9,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, no run outside off on a fuller length, left alone this time",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.3,no run,7,0,7/0,"Holder to Hales, no run",,"outside off on a fuller length, left alone this time",0
10,10,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, 2 runs driven once more, Hales eager to get bat on ball and doing it well enough for the moment, into the covers",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.4,run,9,2,9/0,"Holder to Hales, 2 runs",,"driven once more, Hales eager to get bat on ball and doing it well enough for the moment, into the covers",0
11,11,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, no run wider line, angled in, and blocked back down the track",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.5,no run,9,0,9/0,"Holder to Hales, no run",,"wider line, angled in, and blocked back down the track",0
12,11,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, 1 wide fired down the leg side",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.5,wide,10,1,10/0,"Holder to Hales, 1 wide",,fired down the leg side,0
13,12,Alex Hales,249866,Jason Holder,391485,"Holder to Hales, 2 runs overpitched on the toes, eased to deep midwicket for more comfortably compiled runs",1st innings,Jonny Bairstow,297433,Sheldon Cottrell,495551,1.6,run,12,2,12/0,"Holder to Hales, 2 runs",,"overpitched on the toes, eased to deep midwicket for more comfortably compiled runs",0
14,13,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run flashed into the covers, planting the front foot for a big wafty drive, but well intercepted",1st innings,Alex Hales,249866,Jason Holder,391485,2.1,no run,12,0,12/0,"Cottrell to Bairstow, no run",,"flashed into the covers, planting the front foot for a big wafty drive, but well intercepted",0
15,14,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run well bowled, Cottrell's angle threatens to bring the ball back in each time, but this one slides across and causes Bairstow to aim a flaccid poke outside off",1st innings,Alex Hales,249866,Jason Holder,391485,2.2,no run,12,0,12/0,"Cottrell to Bairstow, no run",,"well bowled, Cottrell's angle threatens to bring the ball back in each time, but this one slides across and causes Bairstow to aim a flaccid poke outside off",0
16,15,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run flat-batted biff outside off, not quite getting to the pitch yet",1st innings,Alex Hales,249866,Jason Holder,391485,2.3,no run,12,0,12/0,"Cottrell to Bairstow, no run",,"flat-batted biff outside off, not quite getting to the pitch yet",0
17,16,Jonny Bairstow,297433,Sheldon Cottrell,495551,"Cottrell to Bairstow, no run flipped to the leg side, but can't beat mid-on",1st innings,Alex Hales,249866,Jason Holder,391485,2.4,no run,12,0,12/0,"Cottrell to Bairstow, no run",,"flipped to the leg side, but can't beat mid-on",0
