,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run starts with a length delivery outside off which wobbles away on its way to the keeper",1st innings,Calum MacLeod,232435,,,0.1,no run,0,0,0/0,"Southee to Coetzer, no run",,starts with a length delivery outside off which wobbles away on its way to the keeper,0
1,2,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run lucky that this did not go back onto the stumps as he tries to get Southee away off the pads to this fuller length slipping down leg",1st innings,Calum MacLeod,232435,,,0.2,no run,0,0,0/0,"Southee to Coetzer, no run",,lucky that this did not go back onto the stumps as he tries to get Southee away off the pads to this fuller length slipping down leg,0
2,3,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run short enough for Coetzer to crash away through backward point, but finds the fielder",1st innings,Calum MacLeod,232435,,,0.3,no run,0,0,0/0,"Southee to Coetzer, no run",,"short enough for Coetzer to crash away through backward point, but finds the fielder",0
3,4,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run gets shape away from the batsman after pitching on a length outside off",1st innings,Calum MacLeod,232435,,,0.4,no run,0,0,0/0,"Southee to Coetzer, no run",,gets shape away from the batsman after pitching on a length outside off,0
4,5,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run fuller one which is delivered wide of the crease as this is defended towards the right of Southee in his follow through",1st innings,Calum MacLeod,232435,,,0.5,no run,0,0,0/0,"Southee to Coetzer, no run",,fuller one which is delivered wide of the crease as this is defended towards the right of Southee in his follow through,0
5,6,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run gets good carry to this length delivery pitched outside of off as New Zealand open the innings with a maiden",1st innings,Calum MacLeod,232435,,,0.6,no run,0,0,0/0,"Southee to Coetzer, no run",,gets good carry to this length delivery pitched outside of off as New Zealand open the innings with a maiden,0
6,6,Calum MacLeod,232435,Trent Boult,277912,"Boult to MacLeod, 1 wide swing for Boult, but this one nipped back sharply and well down leg-side, he looks to flick and missed",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.0,wide,1,1,1/0,"Boult to MacLeod, 1 wide",,"swing for Boult, but this one nipped back sharply and well down leg-side, he looks to flick and missed",0
7,7,Calum MacLeod,232435,Trent Boult,277912,"Boult to MacLeod, OUT pitches this one on and around off as this bends back enough to crash into the front pad of MacLeod, who goes for a golden duck as he plays down the wrong line. Looked as plumb as you can get. New Zealand off to a fantastic start",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.1,out,1,0,1/1,"Boult to MacLeod, OUT",,"pitches this one on and around off as this bends back enough to crash into the front pad of MacLeod, who goes for a golden duck as he plays down the wrong line. Looked as plumb as you can get. New Zealand off to a fantastic start",1
8,8,Hamish Gardiner,638713,Trent Boult,277912,"Boult to Gardiner, OUT gropes forward to this fuller length which swings in a mile as Boult gets another, much to the delight of the University Oval. This one struck full on the front pad, and looked as good as out. After some deliberation, the umpire gives this out. Phenomenol start now as Boult is on a hat-trick. The wicket-pair pattern is happening again in this World Cup",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.2,out,1,0,1/2,"Boult to Gardiner, OUT",,"gropes forward to this fuller length which swings in a mile as Boult gets another, much to the delight of the University Oval. This one struck full on the front pad, and looked as good as out. After some deliberation, the umpire gives this out. Phenomenol start now as Boult is on a hat-trick. The wicket-pair pattern is happening again in this World Cup",2
9,9,Matt Machan,297488,Trent Boult,277912,"Boult to Machan, no run doesn't quite get this one right as this bends away well outside off, with Machan wise not to flirt with it",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.3,no run,1,0,1/2,"Boult to Machan, no run",,"doesn't quite get this one right as this bends away well outside off, with Machan wise not to flirt with it",2
10,10,Matt Machan,297488,Trent Boult,277912,"Boult to Machan, no run Boult's tail is up! play-and-a-miss outside his off stump to this one which shapes away upon pitching on a length on and around off",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.4,no run,1,0,1/2,"Boult to Machan, no run",,Boult's tail is up! play-and-a-miss outside his off stump to this one which shapes away upon pitching on a length on and around off,2
11,11,Matt Machan,297488,Trent Boult,277912,"Boult to Machan, no run flashes at this wider one on a fuller length which tails away as Machan can't get any bat on it",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.5,no run,1,0,1/2,"Boult to Machan, no run",,flashes at this wider one on a fuller length which tails away as Machan can't get any bat on it,2
12,12,Matt Machan,297488,Trent Boult,277912,"Boult to Machan, no run on the money with this final delivery as he beats the bat with a full, away swinging delivery",1st innings,Kyle Coetzer,25446,Tim Southee,232364,1.6,no run,1,0,1/2,"Boult to Machan, no run",,"on the money with this final delivery as he beats the bat with a full, away swinging delivery",2
13,13,Kyle Coetzer,25446,Tim Southee,232364,"Southee to Coetzer, no run NZ seamers on top as Southee delivers a length one which just nibbles in as the batsman covers the line",1st innings,Matt Machan,297488,Trent Boult,277912,2.1,no run,1,0,1/2,"Southee to Coetzer, no run",,NZ seamers on top as Southee delivers a length one which just nibbles in as the batsman covers the line,2
