,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run good length, angling across the right-hander from move the wicket, Masakadza presses forward and defends towards point",1st innings,0.1,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"good length, angling across the right-hander from move the wicket, Masakadza presses forward and defends towards point",0
1,2,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run good length pitching outside off, seam and bounce for Irfan, Masakadza protects his stumps and lets it go through to the keeper",1st innings,0.2,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"good length pitching outside off, seam and bounce for Irfan, Masakadza protects his stumps and lets it go through to the keeper",0
2,3,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run a fuller ball outside off stump, Masakadza strides forward an drives fluently but to the fielder at mid-off",1st innings,0.3,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"a fuller ball outside off stump, Masakadza strides forward an drives fluently but to the fielder at mid-off",0
3,4,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run good length slanting across the right-hander, Masakadza watches it go past once again",1st innings,0.4,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"good length slanting across the right-hander, Masakadza watches it go past once again",0
4,5,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run closer to the batsman this time, on a good length, Masakadza comes forward and takes his bottom hand off the handle as the ball thuds into the bat",1st innings,0.5,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"closer to the batsman this time, on a good length, Masakadza comes forward and takes his bottom hand off the handle as the ball thuds into the bat",0
5,6,Hamilton Masakadza,55608,Mohammad Irfan,429981,"Mohammad Irfan to Masakadza, no run pitches around off and seams away from the right-hander, Masakadza strides forward and shoulders arms, Irfan begins with a maiden",1st innings,0.6,no run,0,0,0/0,"Mohammad Irfan to Masakadza, no run",,"pitches around off and seams away from the right-hander, Masakadza strides forward and shoulders arms, Irfan begins with a maiden",0
6,7,Chamu Chibhabha,55354,Aamer Yamin,434429,"Aamer Yamin to Chibhabha, FOUR runs that swung a long way from outside off stump, swung on to the middle of the bat it did. Chibhabha strode forward and drove the ball fluently through cover to score Zimbabwe's first runs",1st innings,1.1,four,4,4,4/0,"Aamer Yamin to Chibhabha, FOUR runs",,"that swung a long way from outside off stump, swung on to the middle of the bat it did. Chibhabha strode forward and drove the ball fluently through cover to score Zimbabwe's first runs",0
7,8,Chamu Chibhabha,55354,Aamer Yamin,434429,"Aamer Yamin to Chibhabha, no run stays in his crease this time and defends as the ball nips into the right-hander from outside off stump",1st innings,1.2,no run,4,0,4/0,"Aamer Yamin to Chibhabha, no run",,stays in his crease this time and defends as the ball nips into the right-hander from outside off stump,0
8,9,Chamu Chibhabha,55354,Aamer Yamin,434429,"Aamer Yamin to Chibhabha, no run good length, coming back into the right-hander, a skiddy delivery from Yamin. Chibhabha stays in his crease and defends on the leg side",1st innings,1.3,no run,4,0,4/0,"Aamer Yamin to Chibhabha, no run",,"good length, coming back into the right-hander, a skiddy delivery from Yamin. Chibhabha stays in his crease and defends on the leg side",0
9,10,Chamu Chibhabha,55354,Aamer Yamin,434429,"Aamer Yamin to Chibhabha, no run after several balls came into the right-hander, Yamin gets one to hold its line outside off after pitching on a good length, Chibhabha prods from his crease and is beaten",1st innings,1.4,no run,4,0,4/0,"Aamer Yamin to Chibhabha, no run",,"after several balls came into the right-hander, Yamin gets one to hold its line outside off after pitching on a good length, Chibhabha prods from his crease and is beaten",0
10,11,Chamu Chibhabha,55354,Aamer Yamin,434429,"Aamer Yamin to Chibhabha, 2 runs fuller and straighter, Chibhabha moves back and across and clips the ball off his pads through square leg",1st innings,1.5,run,6,2,6/0,"Aamer Yamin to Chibhabha, 2 runs",,"fuller and straighter, Chibhabha moves back and across and clips the ball off his pads through square leg",0
