,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, 1 wide starts his England career with a wide down the leg side, started outside leg stump and swung a touch",1st innings,0.0,wide,1,1,1/0,"Wood to Porterfield, 1 wide",,"starts his England career with a wide down the leg side, started outside leg stump and swung a touch",0
1,1,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run gets this one full outside off, left alone",1st innings,0.1,no run,1,0,1/0,"Wood to Porterfield, no run",,"gets this one full outside off, left alone",0
2,2,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, 1 run comes forward into a pleasing drive, full outside off, not perfectly timed to the right of mid-off",1st innings,0.2,run,2,1,2/0,"Wood to Porterfield, 1 run",,"comes forward into a pleasing drive, full outside off, not perfectly timed to the right of mid-off",0
3,3,Paul Stirling,303427,Mark Wood,351588,"Wood to Stirling, no run good delivery, back of a length at off stump, touch of extra bounce and takes the splice to the off side...Stirling takes his bottom hand off the bat",1st innings,0.3,no run,2,0,2/0,"Wood to Stirling, no run",,"good delivery, back of a length at off stump, touch of extra bounce and takes the splice to the off side...Stirling takes his bottom hand off the bat",0
4,4,Paul Stirling,303427,Mark Wood,351588,"Wood to Stirling, no run defended into the off side",1st innings,0.4,no run,2,0,2/0,"Wood to Stirling, no run",,defended into the off side,0
5,5,Paul Stirling,303427,Mark Wood,351588,"Wood to Stirling, 2 runs full and angled into leg stump, clipped off the pads through backward square leg",1st innings,0.5,run,4,2,4/0,"Wood to Stirling, 2 runs",,"full and angled into leg stump, clipped off the pads through backward square leg",0
6,6,Paul Stirling,303427,Mark Wood,351588,"Wood to Stirling, no run big appeal for lbw! Just shaping down the leg side. Full again, a little straighter than the previous ball, and ducks in late at Stirling who tries to turn it through the on side",1st innings,0.6,no run,4,0,4/0,"Wood to Stirling, no run",,"big appeal for lbw! Just shaping down the leg side. Full again, a little straighter than the previous ball, and ducks in late at Stirling who tries to turn it through the on side",0
7,7,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run gentle loosener outside off, left alone, carries at shin height to Bairstow",1st innings,1.1,no run,4,0,4/0,"Bresnan to Porterfield, no run",,"gentle loosener outside off, left alone, carries at shin height to Bairstow",0
8,8,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run full and straight, on middle and off, punched to mid-on",1st innings,1.2,no run,4,0,4/0,"Bresnan to Porterfield, no run",,"full and straight, on middle and off, punched to mid-on",0
9,9,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run on a length outside off, touch more zip off the surface this time as it's left alone",1st innings,1.3,no run,4,0,4/0,"Bresnan to Porterfield, no run",,"on a length outside off, touch more zip off the surface this time as it's left alone",0
10,10,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run going across the left hander, at 82mph, who shoulders arms again",1st innings,1.4,no run,4,0,4/0,"Bresnan to Porterfield, no run",,"going across the left hander, at 82mph, who shoulders arms again",0
11,11,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run touch closer to off stump, defended square into the covers",1st innings,1.5,no run,4,0,4/0,"Bresnan to Porterfield, no run",,"touch closer to off stump, defended square into the covers",0
12,12,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, 1 run throws his hands through a drive at a full delivery, skews in the air through the gully area and down to third man",1st innings,1.6,run,5,1,5/0,"Bresnan to Porterfield, 1 run",,"throws his hands through a drive at a full delivery, skews in the air through the gully area and down to third man",0
13,13,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run full on the stumps, defended to the covers",1st innings,2.1,no run,5,0,5/0,"Wood to Porterfield, no run",,"full on the stumps, defended to the covers",0
14,14,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run on a length outside off, 85mph, left alone",1st innings,2.2,no run,5,0,5/0,"Wood to Porterfield, no run",,"on a length outside off, 85mph, left alone",0
15,15,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run dragged down a little short, Porterfield tries to pull it from outside off and finds mid-on...lack of pace in the pitch not helping that shot",1st innings,2.3,no run,5,0,5/0,"Wood to Porterfield, no run",,"dragged down a little short, Porterfield tries to pull it from outside off and finds mid-on...lack of pace in the pitch not helping that shot",0
16,15,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, 1 wide sprayed a little too wide outside off, Porterfield has a dart and misses",1st innings,2.3,wide,6,1,6/0,"Wood to Porterfield, 1 wide",,"sprayed a little too wide outside off, Porterfield has a dart and misses",0
17,16,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run back on middle, 85mph, defended to the on side",1st innings,2.4,no run,6,0,6/0,"Wood to Porterfield, no run",,"back on middle, 85mph, defended to the on side",0
18,17,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run full on off stump, pushed firmly back down the pitch and Wood sticks out his right hand to field",1st innings,2.5,no run,6,0,6/0,"Wood to Porterfield, no run",,"full on off stump, pushed firmly back down the pitch and Wood sticks out his right hand to field",0
19,18,William Porterfield,24611,Mark Wood,351588,"Wood to Porterfield, no run pushed fuller on off stump, 88mph, the speeds nudging up, driven to mid-off",1st innings,2.6,no run,6,0,6/0,"Wood to Porterfield, no run",,"pushed fuller on off stump, 88mph, the speeds nudging up, driven to mid-off",0
20,19,Paul Stirling,303427,Tim Bresnan,9310,"Bresnan to Stirling, OUT has Bairstow pulled off a run out? Sharp work if so. Yes, he has! A short-of-a-length delivery deflected down off Stirling's thigh pad, he wasn't sure where it had gone but was called through by Porterfield. The captain made it easily enough, but Stirling is well short at the non-striker's end as Bairstow makes a direct hit having run from behind the stumps",1st innings,3.1,out,6,0,6/1,"Bresnan to Stirling, OUT",,"has Bairstow pulled off a run out? Sharp work if so. Yes, he has! A short-of-a-length delivery deflected down off Stirling's thigh pad, he wasn't sure where it had gone but was called through by Porterfield. The captain made it easily enough, but Stirling is well short at the non-striker's end as Bairstow makes a direct hit having run from behind the stumps",1
21,20,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, no run full on middle and off, defended to midwicket",1st innings,3.2,no run,6,0,6/1,"Bresnan to Porterfield, no run",,"full on middle and off, defended to midwicket",1
22,21,William Porterfield,24611,Tim Bresnan,9310,"Bresnan to Porterfield, 1 leg bye ooh, gets quite a way across his stumps and tries to flick this full delivery away and it takes the pad to the leg side",1st innings,3.3,leg bye,7,1,7/1,"Bresnan to Porterfield, 1 leg bye",,"ooh, gets quite a way across his stumps and tries to flick this full delivery away and it takes the pad to the leg side",1
