,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Paul Stirling,303427,Sheldon Cottrell,495551,"Cottrell to Stirling, no run back of a length on off stump, defends",1st innings,0.1,no run,0,0,0/0,"Cottrell to Stirling, no run",,"back of a length on off stump, defends",0
1,2,Paul Stirling,303427,Sheldon Cottrell,495551,"Cottrell to Stirling, FOUR runs launches it to the midwicket boundary. The width to free the arms is all that Stirling needs, just shifting his weight back and pulling away",1st innings,0.2,four,4,4,4/0,"Cottrell to Stirling, FOUR runs",,"launches it to the midwicket boundary. The width to free the arms is all that Stirling needs, just shifting his weight back and pulling away",0
2,3,Paul Stirling,303427,Sheldon Cottrell,495551,"Cottrell to Stirling, 1 run tucks the fuller delivery on leg stump down to long leg",1st innings,0.3,run,5,1,5/0,"Cottrell to Stirling, 1 run",,tucks the fuller delivery on leg stump down to long leg,0
3,4,Gareth Delany,1099379,Sheldon Cottrell,495551,"Cottrell to Delany, no run cramps him for room and he blocks towards midwicket",1st innings,0.4,no run,5,0,5/0,"Cottrell to Delany, no run",,cramps him for room and he blocks towards midwicket,0
4,5,Gareth Delany,1099379,Sheldon Cottrell,495551,"Cottrell to Delany, 2 runs good length and outside off, he drives smoothly through the covers. Lovely cricket. Standing tall, using a straight bat, not over-hitting",1st innings,0.5,run,7,2,7/0,"Cottrell to Delany, 2 runs",,"good length and outside off, he drives smoothly through the covers. Lovely cricket. Standing tall, using a straight bat, not over-hitting",0
5,6,Gareth Delany,1099379,Sheldon Cottrell,495551,"Cottrell to Delany, no run lets go a back of a length ball outside off",1st innings,0.6,no run,7,0,7/0,"Cottrell to Delany, no run",,lets go a back of a length ball outside off,0
6,7,Paul Stirling,303427,Hayden Walsh,443263,"Walsh to Stirling, no run ",1st innings,0.7,no run,7,0,7/0,"Walsh to Stirling, no run",,,0
7,7,Paul Stirling,303427,Romario Shepherd,677077,"Shepherd to Stirling, no run ",1st innings,1.1,no run,7,0,7/0,"Shepherd to Stirling, no run",,,0
8,8,Paul Stirling,303427,Romario Shepherd,677077,"Shepherd to Stirling, no run blocks a back of a length ball on middle",1st innings,1.2,no run,7,0,7/0,"Shepherd to Stirling, no run",,blocks a back of a length ball on middle,0
9,9,Paul Stirling,303427,Romario Shepherd,677077,"Shepherd to Stirling, no run blocks a shortish ball on off stump",1st innings,1.3,no run,7,0,7/0,"Shepherd to Stirling, no run",,blocks a shortish ball on off stump,0
