,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,,,,,0.1,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
1,2,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,,,,,0.2,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
2,3,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,,,,,0.3,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
3,4,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,,,,,0.4,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
4,5,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,,,,,0.5,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
5,6,Noor Ali Zadran,318340,Tinashe Panyangara,55705,"Panyangara to Noor Ali Zadran, no run ",1st innings,Usman Ghani,711559,,,1.0,no run,0,0,0/0,"Panyangara to Noor Ali Zadran, no run",,,0
6,7,Usman Ghani,711559,Donald Tiripano,392945,"Tiripano to Usman Ghani, no run ",1st innings,Noor Ali Zadran,318340,Tinashe Panyangara,55705,1.1,no run,0,0,0/0,"Tiripano to Usman Ghani, no run",,,0
7,8,Usman Ghani,711559,Donald Tiripano,392945,"Tiripano to Usman Ghani, no run ",1st innings,Noor Ali Zadran,318340,Tinashe Panyangara,55705,1.2,no run,0,0,0/0,"Tiripano to Usman Ghani, no run",,,0
8,9,Usman Ghani,711559,Donald Tiripano,392945,"Tiripano to Usman Ghani, no run ",1st innings,Noor Ali Zadran,318340,Tinashe Panyangara,55705,1.3,no run,0,0,0/0,"Tiripano to Usman Ghani, no run",,,0
9,10,Usman Ghani,711559,Donald Tiripano,392945,"Tiripano to Usman Ghani, no run ",1st innings,Noor Ali Zadran,318340,Tinashe Panyangara,55705,1.4,no run,0,0,0/0,"Tiripano to Usman Ghani, no run",,,0
