,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohan Mustafa,307808,Alasdair Evans,399259,"Evans to Rohan Mustafa, 3 runs wide of off stump from Evans is met by a lovely cover drive by Mustafa",1st innings,0.1,run,3,3,3/0,"Evans to Rohan Mustafa, 3 runs",,wide of off stump from Evans is met by a lovely cover drive by Mustafa,0
1,2,Laxman Sreekumar,937673,Alasdair Evans,399259,"Evans to Sreekumar, no run better line from Evans is defended down to third man",1st innings,0.2,no run,3,0,3/0,"Evans to Sreekumar, no run",,better line from Evans is defended down to third man,0
2,3,Laxman Sreekumar,937673,Alasdair Evans,399259,"Evans to Sreekumar, no run good length delivery, defended to off side",1st innings,0.3,no run,3,0,3/0,"Evans to Sreekumar, no run",,"good length delivery, defended to off side",0
3,4,Laxman Sreekumar,937673,Alasdair Evans,399259,"Evans to Sreekumar, 1 run the delivery drifts down leg side, and Sreekumar flicks it off his legs for a single",1st innings,0.4,run,4,1,4/0,"Evans to Sreekumar, 1 run",,"the delivery drifts down leg side, and Sreekumar flicks it off his legs for a single",0
4,5,Rohan Mustafa,307808,Alasdair Evans,399259,"Evans to Rohan Mustafa, no run Mustafa plays the ball into the leg side, goes for a run but quickly change their mind",1st innings,0.5,no run,4,0,4/0,"Evans to Rohan Mustafa, no run",,"Mustafa plays the ball into the leg side, goes for a run but quickly change their mind",0
5,6,Rohan Mustafa,307808,Alasdair Evans,399259,"Evans to Rohan Mustafa, FOUR runs short from Evans, and pulled to point in the air where there is no fielders out on the boundary. Great first innings for UAE",1st innings,1.0,four,8,4,8/0,"Evans to Rohan Mustafa, FOUR runs",,"short from Evans, and pulled to point in the air where there is no fielders out on the boundary. Great first innings for UAE",0
6,7,Laxman Sreekumar,937673,Safyaan Sharif,414970,"Sharif to Sreekumar, no run short ball from Sharif, left by Sreekumar",1st innings,1.1,no run,8,0,8/0,"Sharif to Sreekumar, no run",,"short ball from Sharif, left by Sreekumar",0
7,8,Laxman Sreekumar,937673,Safyaan Sharif,414970,"Sharif to Sreekumar, no run fuller length ball, driven to mid off",1st innings,1.2,no run,8,0,8/0,"Sharif to Sreekumar, no run",,"fuller length ball, driven to mid off",0
8,9,Laxman Sreekumar,937673,Safyaan Sharif,414970,"Sharif to Sreekumar, no run shorter stuff from Sharif again, and the batsman has a big swing and a miss as they try to pull",1st innings,1.3,no run,8,0,8/0,"Sharif to Sreekumar, no run",,"shorter stuff from Sharif again, and the batsman has a big swing and a miss as they try to pull",0
9,10,Laxman Sreekumar,937673,Safyaan Sharif,414970,"Sharif to Sreekumar, no run over is developing a pattern here. Fuller bal, driven to fielder at mid off",1st innings,1.4,no run,8,0,8/0,"Sharif to Sreekumar, no run",,"over is developing a pattern here. Fuller bal, driven to fielder at mid off",0
