,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brendan Taylor,55814,Khurram Chohan,41224,"Khurram Chohan to Taylor, OUT <b>is he trapped in front?</b> First ball, it was an inswinger, landed just outside off and nipped back in, struck on the back pad as Taylor tried to close the face on that one. The umpire's given it out, Taylor's called for the referral. No impact with the bat, replays suggest it would have hit middle. The initial decision is upheld, Canada draw first blood",1st innings,0.1,out,0,0,0/1,"Khurram Chohan to Taylor, OUT",,"<b>is he trapped in front?</b> First ball, it was an inswinger, landed just outside off and nipped back in, struck on the back pad as Taylor tried to close the face on that one. The umpire's given it out, Taylor's called for the referral. No impact with the bat, replays suggest it would have hit middle. The initial decision is upheld, Canada draw first blood",1
1,2,Tatenda Taibu,55805,Khurram Chohan,41224,"Khurram Chohan to Taibu, no run lands on a good length outside off, no shape there, held its line, left alone to the keeper",1st innings,0.2,no run,0,0,0/1,"Khurram Chohan to Taibu, no run",,"lands on a good length outside off, no shape there, held its line, left alone to the keeper",1
2,3,Tatenda Taibu,55805,Khurram Chohan,41224,"Khurram Chohan to Taibu, 1 run swinging in this time, gets across does Taibu, risky there, manages to just work it behind square, a thick inside edge",1st innings,0.3,run,1,1,1/1,"Khurram Chohan to Taibu, 1 run",,"swinging in this time, gets across does Taibu, risky there, manages to just work it behind square, a thick inside edge",1
3,4,Charles Coventry,55329,Khurram Chohan,41224,"Khurram Chohan to Coventry, no run in that channel outside off, a hint of away movement, left alone to the keeper",1st innings,0.4,no run,1,0,1/1,"Khurram Chohan to Coventry, no run",,"in that channel outside off, a hint of away movement, left alone to the keeper",1
4,5,Charles Coventry,55329,Khurram Chohan,41224,"Khurram Chohan to Coventry, no run short of a good length and moves back in sharply, caught the batsman by surprise there as he stepped back to whip it through midwicket, caught him on the pads, would have gone over the stumps",1st innings,0.5,no run,1,0,1/1,"Khurram Chohan to Coventry, no run",,"short of a good length and moves back in sharply, caught the batsman by surprise there as he stepped back to whip it through midwicket, caught him on the pads, would have gone over the stumps",1
5,6,Charles Coventry,55329,Khurram Chohan,41224,"Khurram Chohan to Coventry, no run goodish length on middle, swinging in again, impressive stuff here, driven back with a straight bat to the bowler",1st innings,0.6,no run,1,0,1/1,"Khurram Chohan to Coventry, no run",,"goodish length on middle, swinging in again, impressive stuff here, driven back with a straight bat to the bowler",1
6,7,Tatenda Taibu,55805,Harvir Baidwan,355583,"Baidwan to Taibu, no run gentle medium on the pads, Taibu perhaps missed an opportunity there, tried to clip it fine but couldn't get his bat to it",1st innings,1.1,no run,1,0,1/1,"Baidwan to Taibu, no run",,"gentle medium on the pads, Taibu perhaps missed an opportunity there, tried to clip it fine but couldn't get his bat to it",1
7,8,Tatenda Taibu,55805,Harvir Baidwan,355583,"Baidwan to Taibu, 1 run bowls it on a good length on the off, steps forward and pushes it wide of mid-off for a single",1st innings,1.2,run,2,1,2/1,"Baidwan to Taibu, 1 run",,"bowls it on a good length on the off, steps forward and pushes it wide of mid-off for a single",1
8,9,Charles Coventry,55329,Harvir Baidwan,355583,"Baidwan to Coventry, 2 runs took it from middle, straight delivery from Baidwan, turned away off the front foot through square leg for a couple of runs",1st innings,1.3,run,4,2,4/1,"Baidwan to Coventry, 2 runs",,"took it from middle, straight delivery from Baidwan, turned away off the front foot through square leg for a couple of runs",1
9,10,Charles Coventry,55329,Harvir Baidwan,355583,"Baidwan to Coventry, no run short of a good length on middle and off, rocks back does the bespectacled Coventry and punches it back",1st innings,1.4,no run,4,0,4/1,"Baidwan to Coventry, no run",,"short of a good length on middle and off, rocks back does the bespectacled Coventry and punches it back",1
