,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Martin Guptill,226492,Aamer Yamin,434429,"Aamer Yamin to Guptill, 2 wides good length and pushed well down leg side. Sarfraz parries to fine leg with a one-handed dive",1st innings,0.0,wide,2,2,2/0,"Aamer Yamin to Guptill, 2 wides",,good length and pushed well down leg side. Sarfraz parries to fine leg with a one-handed dive,0
1,1,Colin Munro,232359,Aamer Yamin,434429,"Aamer Yamin to Munro, no run good length and pushed across off stump, defended on the front foot",1st innings,0.1,no run,2,0,2/0,"Aamer Yamin to Munro, no run",,"good length and pushed across off stump, defended on the front foot",0
2,2,Colin Munro,232359,Aamer Yamin,434429,"Aamer Yamin to Munro, no run short of a length and pushed wide outside off, tapped into the covers off the back foot",1st innings,0.2,no run,2,0,2/0,"Aamer Yamin to Munro, no run",,"short of a length and pushed wide outside off, tapped into the covers off the back foot",0
3,3,Colin Munro,232359,Aamer Yamin,434429,"Aamer Yamin to Munro, no run good length and swung away from off stump, sliced on the up to point",1st innings,0.3,no run,2,0,2/0,"Aamer Yamin to Munro, no run",,"good length and swung away from off stump, sliced on the up to point",0
4,4,Colin Munro,232359,Aamer Yamin,434429,"Aamer Yamin to Munro, no run good length, swinging away from outside off. Looks to drive on the up and is beaten",1st innings,0.4,no run,2,0,2/0,"Aamer Yamin to Munro, no run",,"good length, swinging away from outside off. Looks to drive on the up and is beaten",0
5,5,Colin Munro,232359,Aamer Yamin,434429,"Aamer Yamin to Munro, 1 run good length and shaping away from off stump. Jabs from the crease and gets a thick outside edge to third man",1st innings,0.5,run,3,1,3/0,"Aamer Yamin to Munro, 1 run",,good length and shaping away from off stump. Jabs from the crease and gets a thick outside edge to third man,0
6,6,Martin Guptill,226492,Aamer Yamin,434429,"Aamer Yamin to Guptill, no run full inswinger coming in at off stump, driven firmly on the up to mid-off",1st innings,0.6,no run,3,0,3/0,"Aamer Yamin to Guptill, no run",,"full inswinger coming in at off stump, driven firmly on the up to mid-off",0
7,7,Colin Munro,232359,Rumman Raees,448243,"Rumman Raees to Munro, FOUR runs full and wide outside off, some swing away, but nothing bothersome. Follows it with his hands and thumps it wide of mid-off",1st innings,1.1,four,7,4,7/0,"Rumman Raees to Munro, FOUR runs",,"full and wide outside off, some swing away, but nothing bothersome. Follows it with his hands and thumps it wide of mid-off",0
8,8,Colin Munro,232359,Rumman Raees,448243,"Rumman Raees to Munro, FOUR runs full and swinging away, wide outside off again. Plenty of room. Reaches out and slices over point",1st innings,1.2,four,11,4,11/0,"Rumman Raees to Munro, FOUR runs",,"full and swinging away, wide outside off again. Plenty of room. Reaches out and slices over point",0
9,9,Colin Munro,232359,Rumman Raees,448243,"Rumman Raees to Munro, 1 run good length and swinging away outside off, skews it to third man off the outside half as he looks to drive on the up",1st innings,1.3,run,12,1,12/0,"Rumman Raees to Munro, 1 run",,"good length and swinging away outside off, skews it to third man off the outside half as he looks to drive on the up",0
10,10,Martin Guptill,226492,Rumman Raees,448243,"Rumman Raees to Guptill, no run back of a length and in the corridor, left alone",1st innings,1.4,no run,12,0,12/0,"Rumman Raees to Guptill, no run",,"back of a length and in the corridor, left alone",0
11,10,Martin Guptill,226492,Rumman Raees,448243,"Rumman Raees to Guptill, 1 wide full and swinging down leg side, looks to flick, can't get bat",1st innings,1.4,wide,13,1,13/0,"Rumman Raees to Guptill, 1 wide",,"full and swinging down leg side, looks to flick, can't get bat",0
12,11,Martin Guptill,226492,Rumman Raees,448243,"Rumman Raees to Guptill, no run full inswinger on off stump, driven firmly back at the bowler who fields on the bounce",1st innings,1.5,no run,13,0,13/0,"Rumman Raees to Guptill, no run",,"full inswinger on off stump, driven firmly back at the bowler who fields on the bounce",0
13,12,Martin Guptill,226492,Rumman Raees,448243,"Rumman Raees to Guptill, no run good length and just outside off, drives on the up with an angled bat. Finds cover",1st innings,1.6,no run,13,0,13/0,"Rumman Raees to Guptill, no run",,"good length and just outside off, drives on the up with an angled bat. Finds cover",0
