,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Quinton de Kock,379143,Chris Woakes,247235,"Woakes to de Kock, no run beautiful line straight up, good length in the channel and de Kock holds his bat <i>just</i> inside it as the ball zips through",1st innings,0.1,no run,0,0,0/0,"Woakes to de Kock, no run",,"beautiful line straight up, good length in the channel and de Kock holds his bat <i>just</i> inside it as the ball zips through",0
1,2,Quinton de Kock,379143,Chris Woakes,247235,"Woakes to de Kock, 1 run touch leg side, no swing and tucked off the pads through backward square for the first run",1st innings,0.2,run,1,1,1/0,"Woakes to de Kock, 1 run",,"touch leg side, no swing and tucked off the pads through backward square for the first run",0
2,3,Reeza Hendricks,269280,Chris Woakes,247235,"Woakes to RR Hendricks, 2 runs fullish, Hendricks is pushing forward and checkes a drive into the covers, where Denly misfields to give them a couple",1st innings,0.3,run,3,2,3/0,"Woakes to RR Hendricks, 2 runs",,"fullish, Hendricks is pushing forward and checkes a drive into the covers, where Denly misfields to give them a couple",0
3,4,Reeza Hendricks,269280,Chris Woakes,247235,"Woakes to RR Hendricks, 1 run pitched up around fourth stump, straightens a touch and hits the outside edge, running rwde of the slips for a single to third man",1st innings,0.4,run,4,1,4/0,"Woakes to RR Hendricks, 1 run",,"pitched up around fourth stump, straightens a touch and hits the outside edge, running rwde of the slips for a single to third man",0
4,5,Quinton de Kock,379143,Chris Woakes,247235,"Woakes to de Kock, 2 runs full outside off, 138kph/86mph and driven on the move, pierces the off-side field but slows up on its way out towards the boundary rope",1st innings,0.5,run,6,2,6/0,"Woakes to de Kock, 2 runs",138kph,"full outside off, 138kph/86mph and driven on the move, pierces the off-side field but slows up on its way out towards the boundary rope",0
5,6,Quinton de Kock,379143,Chris Woakes,247235,"Woakes to de Kock, no run length ball, 139kph and tighter to off stump, steered towards backward point",1st innings,0.6,no run,6,0,6/0,"Woakes to de Kock, no run",139kph,"length ball, 139kph and tighter to off stump, steered towards backward point",0
6,6,Reeza Hendricks,269280,Sam Curran,662973,"SM Curran to RR Hendricks, 1 wide some movement for Big Sam, bowling from over the wicket, but it swings behind the batsman for a wide",1st innings,1.0,wide,7,1,7/0,"SM Curran to RR Hendricks, 1 wide",,"some movement for Big Sam, bowling from over the wicket, but it swings behind the batsman for a wide",0
7,7,Reeza Hendricks,269280,Sam Curran,662973,"SM Curran to RR Hendricks, 2 runs pitched up, 129kph/80mph outside off, drilled through the covers, coming low off the bat for another brace",1st innings,1.1,run,9,2,9/0,"SM Curran to RR Hendricks, 2 runs",129kph,"pitched up, 129kph/80mph outside off, drilled through the covers, coming low off the bat for another brace",0
8,8,Reeza Hendricks,269280,Sam Curran,662973,"SM Curran to RR Hendricks, no run fullish, angling across and blocked towards cover coming forwards",1st innings,1.2,no run,9,0,9/0,"SM Curran to RR Hendricks, no run",,"fullish, angling across and blocked towards cover coming forwards",0
9,9,Reeza Hendricks,269280,Sam Curran,662973,"SM Curran to RR Hendricks, no run length ball, shaping in a touch at 132kph/82mph and defended back down the track",1st innings,1.3,no run,9,0,9/0,"SM Curran to RR Hendricks, no run",132kph,"length ball, shaping in a touch at 132kph/82mph and defended back down the track",0
