,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Chris Gayle,51880,Doug Bollinger,4508,"Bollinger to Gayle, OUT ball 1 strike 1! Right on target is Doug Bollinger, gets some late movement inwards and the ball straightens, lands on a good length and thuds his pads in line with the off stump, Gayle was too lazy in getting his bat down on time and he played down the wrong line",1st innings,0.1,out,0,0,0/1,"Bollinger to Gayle, OUT",,"ball 1 strike 1! Right on target is Doug Bollinger, gets some late movement inwards and the ball straightens, lands on a good length and thuds his pads in line with the off stump, Gayle was too lazy in getting his bat down on time and he played down the wrong line",1
1,1,Travis Dowlin,51660,Doug Bollinger,4508,"Bollinger to Dowlin, 1 wide sprays a full toss really wide outside off, the excitement gets to Bollinger",1st innings,0.1,wide,1,1,1/1,"Bollinger to Dowlin, 1 wide",,"sprays a full toss really wide outside off, the excitement gets to Bollinger",1
2,2,Travis Dowlin,51660,Doug Bollinger,4508,"Bollinger to Dowlin, no run keeps it on a good length outside off and he shoulders arms",1st innings,0.2,no run,1,0,1/1,"Bollinger to Dowlin, no run",,keeps it on a good length outside off and he shoulders arms,1
3,3,Travis Dowlin,51660,Doug Bollinger,4508,"Bollinger to Dowlin, no run makes him play, swings it in to the right-hander and he pushes it to the on side",1st innings,0.3,no run,1,0,1/1,"Bollinger to Dowlin, no run",,"makes him play, swings it in to the right-hander and he pushes it to the on side",1
4,4,Travis Dowlin,51660,Doug Bollinger,4508,"Bollinger to Dowlin, 1 leg bye drifts close to the pads and he gently tucks it to the on side off the pads",1st innings,0.4,leg bye,2,1,2/1,"Bollinger to Dowlin, 1 leg bye",,drifts close to the pads and he gently tucks it to the on side off the pads,1
5,5,Runako Morton,52445,Doug Bollinger,4508,"Bollinger to Morton, no run full and swinging in with pace, he manages to dig it out back to the bowler",1st innings,0.5,no run,2,0,2/1,"Bollinger to Morton, no run",,"full and swinging in with pace, he manages to dig it out back to the bowler",1
6,6,Runako Morton,52445,Doug Bollinger,4508,"Bollinger to Morton, no run lands it on a good length outside off and he allows it to the keeper",1st innings,0.6,no run,2,0,2/1,"Bollinger to Morton, no run",,lands it on a good length outside off and he allows it to the keeper,1
7,7,Travis Dowlin,51660,Mitchell Johnson,6033,"Johnson to Dowlin, no run tucks it to square leg and he thinks of a single but decides against it",1st innings,1.1,no run,2,0,2/1,"Johnson to Dowlin, no run",,tucks it to square leg and he thinks of a single but decides against it,1
8,8,Travis Dowlin,51660,Mitchell Johnson,6033,"Johnson to Dowlin, no run 149.2 kph, pace there, lands it on the spot outside off and well left by Dowlin",1st innings,1.2,no run,2,0,2/1,"Johnson to Dowlin, no run",,"149.2 kph, pace there, lands it on the spot outside off and well left by Dowlin",1
9,9,Travis Dowlin,51660,Mitchell Johnson,6033,"Johnson to Dowlin, no run similar line and length, stays behind it and defends to the off side",1st innings,1.3,no run,2,0,2/1,"Johnson to Dowlin, no run",,"similar line and length, stays behind it and defends to the off side",1
