,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Upul Tharanga,50747,Ravi Rampaul,52912,"Rampaul to Tharanga, 1 leg bye off the pads and Sri Lanka are away with a leg-bye",1st innings,0.1,leg bye,1,1,1/0,"Rampaul to Tharanga, 1 leg bye",,off the pads and Sri Lanka are away with a leg-bye,0
1,2,Tillakaratne Dilshan,48472,Ravi Rampaul,52912,"Rampaul to Dilshan, 3 runs short and wide outside the off stump. Dilshan comes forward and thrashes it through covers for three runs",1st innings,0.2,run,4,3,4/0,"Rampaul to Dilshan, 3 runs",,short and wide outside the off stump. Dilshan comes forward and thrashes it through covers for three runs,0
2,3,Upul Tharanga,50747,Ravi Rampaul,52912,"Rampaul to Tharanga, 1 leg bye and the pads are becoming a weapon here as the ball hits him on the pads and trickles to square leg for a leg-bye",1st innings,0.3,leg bye,5,1,5/0,"Rampaul to Tharanga, 1 leg bye",,and the pads are becoming a weapon here as the ball hits him on the pads and trickles to square leg for a leg-bye,0
3,4,Tillakaratne Dilshan,48472,Ravi Rampaul,52912,"Rampaul to Dilshan, 4 leg byes off the pads to fine-leg boundary and this time they get four of them- leg-bye's",1st innings,0.4,leg bye,9,4,9/0,"Rampaul to Dilshan, 4 leg byes",,off the pads to fine-leg boundary and this time they get four of them- leg-bye's,0
4,5,Tillakaratne Dilshan,48472,Ravi Rampaul,52912,"Rampaul to Dilshan, no run comes forward and defends to a ball pitching on the middle stump",1st innings,0.5,no run,9,0,9/0,"Rampaul to Dilshan, no run",,comes forward and defends to a ball pitching on the middle stump,0
5,6,Tillakaratne Dilshan,48472,Ravi Rampaul,52912,"Rampaul to Dilshan, no run fuller outside the off stump. Dilshan comes forward and pushes it to cover",1st innings,1.0,no run,9,0,9/0,"Rampaul to Dilshan, no run",,fuller outside the off stump. Dilshan comes forward and pushes it to cover,0
6,7,Upul Tharanga,50747,Darren Sammy,53115,"Sammy to Tharanga, no run outside the off stump and moving away a touch. Tharanga looks to drive and the movement beats the outside edge",1st innings,1.1,no run,9,0,9/0,"Sammy to Tharanga, no run",,outside the off stump and moving away a touch. Tharanga looks to drive and the movement beats the outside edge,0
7,8,Upul Tharanga,50747,Darren Sammy,53115,"Sammy to Tharanga, no run good length ball outside the off stump. Tharanga comes forward and defends",1st innings,1.2,no run,9,0,9/0,"Sammy to Tharanga, no run",,good length ball outside the off stump. Tharanga comes forward and defends,0
8,9,Upul Tharanga,50747,Darren Sammy,53115,"Sammy to Tharanga, no run fuller on the off stump. Tharanga drives it back to the bowler",1st innings,1.3,no run,9,0,9/0,"Sammy to Tharanga, no run",,fuller on the off stump. Tharanga drives it back to the bowler,0
9,10,Upul Tharanga,50747,Darren Sammy,53115,"Sammy to Tharanga, 1 run fuller on the leg stump. Tharanga flicks it to midwicket to pick up a single",1st innings,1.4,run,10,1,10/0,"Sammy to Tharanga, 1 run",,fuller on the leg stump. Tharanga flicks it to midwicket to pick up a single,0
