,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, FOUR runs loose drive, chases a full delivery angling away and gets a thick edge that runs past the keeper's outstretched hands as he dives. <b> Lucky escape for Rohit </b>",1st innings,0.1,four,4,4,4/0,"Boult to Sharma, FOUR runs",,"loose drive, chases a full delivery angling away and gets a thick edge that runs past the keeper's outstretched hands as he dives. <b> Lucky escape for Rohit </b>",0
1,2,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run <strong>beauty!</strong> Shapes on and then straightens off the seam to beat Rohit's feeble forward push without any feet movement.",1st innings,0.2,no run,4,0,4/0,"Boult to Sharma, no run",,<strong>beauty!</strong> Shapes on and then straightens off the seam to beat Rohit's feeble forward push without any feet movement.,0
2,3,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run slants a length ball across, Rohit has a good leave",1st innings,0.3,no run,4,0,4/0,"Boult to Sharma, no run",,"slants a length ball across, Rohit has a good leave",0
3,4,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run this is a jaffa! Shortened his length but got this to climb on Rohit, who plays down the wrong line. Zips past the shoulder of the bat",1st innings,0.4,no run,4,0,4/0,"Boult to Sharma, no run",,"this is a jaffa! Shortened his length but got this to climb on Rohit, who plays down the wrong line. Zips past the shoulder of the bat",0
4,5,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run pitched up, looks to swing it back in but there's none this time. Left alone",1st innings,0.5,no run,4,0,4/0,"Boult to Sharma, no run",,"pitched up, looks to swing it back in but there's none this time. Left alone",0
5,6,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run edged, <strong>lands short of Guptill</strong> at second slip as Rohit jabs at this. Eventful first over.",1st innings,0.6,no run,4,0,4/0,"Boult to Sharma, no run",,"edged, <strong>lands short of Guptill</strong> at second slip as Rohit jabs at this. Eventful first over.",0
6,7,Shikhar Dhawan,28235,Doug Bracewell,362541,"Bracewell to Dhawan, 1 run cuts back in off a length around off, Dhawan bunts it down to third man and jogs the single to get off the mark",1st innings,1.1,run,5,1,5/0,"Bracewell to Dhawan, 1 run",,"cuts back in off a length around off, Dhawan bunts it down to third man and jogs the single to get off the mark",0
7,8,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run length ball that moves away from outside off, steered to point",1st innings,1.2,no run,5,0,5/0,"Bracewell to Sharma, no run",,"length ball that moves away from outside off, steered to point",0
8,9,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run in that off-stump channel, left alone",1st innings,1.3,no run,5,0,5/0,"Bracewell to Sharma, no run",,"in that off-stump channel, left alone",0
9,10,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, 1 run drifting into middle and leg on a length, tucked to long leg",1st innings,1.4,run,6,1,6/0,"Bracewell to Sharma, 1 run",,"drifting into middle and leg on a length, tucked to long leg",0
10,10,Shikhar Dhawan,28235,Doug Bracewell,362541,"Bracewell to Dhawan, 1 wide wrong direction. Good pace and carry on this length delivery but pitched way outside leg.",1st innings,1.4,wide,7,1,7/0,"Bracewell to Dhawan, 1 wide",,wrong direction. Good pace and carry on this length delivery but pitched way outside leg.,0
11,11,Shikhar Dhawan,28235,Doug Bracewell,362541,"Bracewell to Dhawan, no run right behind the line of this length ball on middle - hint of shape in - defended with soft hands",1st innings,1.5,no run,7,0,7/0,"Bracewell to Dhawan, no run",,right behind the line of this length ball on middle - hint of shape in - defended with soft hands,0
12,12,Shikhar Dhawan,28235,Doug Bracewell,362541,"Bracewell to Dhawan, FOUR runs friendly leg-stump delivery, Dhawan just uses the pace to tickle it fine. No chance for fine leg on this fast outfield. As a batsman, you want deliveries like those early in the innings.",1st innings,1.6,four,11,4,11/0,"Bracewell to Dhawan, FOUR runs",,"friendly leg-stump delivery, Dhawan just uses the pace to tickle it fine. No chance for fine leg on this fast outfield. As a batsman, you want deliveries like those early in the innings.",0
13,13,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run slants a length ball across, left alone",1st innings,2.1,no run,11,0,11/0,"Boult to Sharma, no run",,"slants a length ball across, left alone",0
14,14,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, FOUR runs shows the full face of the bat to meet this half-volley, laced past the bowler and mid-off. Covered the late movement nicely",1st innings,2.2,four,15,4,15/0,"Boult to Sharma, FOUR runs",,"shows the full face of the bat to meet this half-volley, laced past the bowler and mid-off. Covered the late movement nicely",0
15,15,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run floated full, not much swing so this goes across, Rohit leaves",1st innings,2.3,no run,15,0,15/0,"Boult to Sharma, no run",,"floated full, not much swing so this goes across, Rohit leaves",0
16,16,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run full and swinging back in but from way outside off, left alone",1st innings,2.4,no run,15,0,15/0,"Boult to Sharma, no run",,"full and swinging back in but from way outside off, left alone",0
17,16,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, 1 wide slants one too far across, called wide as Rohit leaves",1st innings,2.4,wide,16,1,16/0,"Boult to Sharma, 1 wide",,"slants one too far across, called wide as Rohit leaves",0
18,17,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run gets on top of the bounce and eases it to point",1st innings,2.5,no run,16,0,16/0,"Boult to Sharma, no run",,gets on top of the bounce and eases it to point,0
19,18,Rohit Sharma,34102,Trent Boult,277912,"Boult to Sharma, no run onto his toes as he defends this short of length ball back down the pitch",1st innings,2.6,no run,16,0,16/0,"Boult to Sharma, no run",,onto his toes as he defends this short of length ball back down the pitch,0
20,19,Shikhar Dhawan,28235,Doug Bracewell,362541,"Bracewell to Dhawan, 1 run <b> thick inside edge </B> that flies past leg stump to fine leg. Dhawan brought his bat down at an angle, was late on the stroke as well.",1st innings,3.1,run,17,1,17/0,"Bracewell to Dhawan, 1 run",,"<b> thick inside edge </B> that flies past leg stump to fine leg. Dhawan brought his bat down at an angle, was late on the stroke as well.",0
21,20,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run tucks this short of length delivery to square leg",1st innings,3.2,no run,17,0,17/0,"Bracewell to Sharma, no run",,tucks this short of length delivery to square leg,0
22,21,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, FOUR runs steps out and slaps this length ball imperiously through cover with oodles of disdain. The kind of shot Ganguly often played to fast bowlers. The early charge, the room doing the trick for him.",1st innings,3.3,four,21,4,21/0,"Bracewell to Sharma, FOUR runs",,"steps out and slaps this length ball imperiously through cover with oodles of disdain. The kind of shot Ganguly often played to fast bowlers. The early charge, the room doing the trick for him.",0
23,22,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run another short of length ball, hint of movement away, left alone",1st innings,3.4,no run,21,0,21/0,"Bracewell to Sharma, no run",,"another short of length ball, hint of movement away, left alone",0
24,23,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run touch fuller, just outside off, left alone",1st innings,3.5,no run,21,0,21/0,"Bracewell to Sharma, no run",,"touch fuller, just outside off, left alone",0
25,24,Rohit Sharma,34102,Doug Bracewell,362541,"Bracewell to Sharma, no run another leave outside off to a length delivery",1st innings,3.6,no run,21,0,21/0,"Bracewell to Sharma, no run",,another leave outside off to a length delivery,0
26,25,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, no run full on off, angled in from wide of the crease, defended back",1st innings,4.1,no run,21,0,21/0,"Boult to Dhawan, no run",,"full on off, angled in from wide of the crease, defended back",0
27,26,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, FOUR runs squirts this off a thick inside edge, races to the midwicket boundary. A couple of inches the difference between this hitting the bat and pinning him plumb in front.",1st innings,4.2,four,25,4,25/0,"Boult to Dhawan, FOUR runs",,"squirts this off a thick inside edge, races to the midwicket boundary. A couple of inches the difference between this hitting the bat and pinning him plumb in front.",0
28,27,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, no run opens the face to bunt this short of length delivery towards point",1st innings,4.3,no run,25,0,25/0,"Boult to Dhawan, no run",,opens the face to bunt this short of length delivery towards point,0
29,28,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, 2 runs lovely on-drive, no more than a punch, mid-on hares back to slide and stop but they get back for the second",1st innings,4.4,run,27,2,27/0,"Boult to Dhawan, 2 runs",,"lovely on-drive, no more than a punch, mid-on hares back to slide and stop but they get back for the second",0
30,29,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, no run looks to cut but this is on a length just around off, so there's no room, left alone.",1st innings,4.5,no run,27,0,27/0,"Boult to Dhawan, no run",,"looks to cut but this is on a length just around off, so there's no room, left alone.",0
31,30,Shikhar Dhawan,28235,Trent Boult,277912,"Boult to Dhawan, no run length outside off again, left alone",1st innings,4.6,no run,27,0,27/0,"Boult to Dhawan, no run",,"length outside off again, left alone",0
