,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, 1 run starts with a back of a length on middle stump which shapes away on the pads as this is tickled through long leg by Tamim",1st innings,0.1,run,1,1,1/0,"Southee to Tamim Iqbal, 1 run",,starts with a back of a length on middle stump which shapes away on the pads as this is tickled through long leg by Tamim,0
1,2,Imrul Kayes,280734,Tim Southee,232364,"Southee to Imrul Kayes, no run reaches out to this back of a length which slants towards the off side, as this one is played away to point",1st innings,0.2,no run,1,0,1/0,"Southee to Imrul Kayes, no run",,"reaches out to this back of a length which slants towards the off side, as this one is played away to point",0
2,3,Imrul Kayes,280734,Tim Southee,232364,"Southee to Imrul Kayes, 1 run full, swinging delivery on the pads which is flicked away towards long leg, but reined in before the boundary",1st innings,0.3,run,2,1,2/0,"Southee to Imrul Kayes, 1 run",,"full, swinging delivery on the pads which is flicked away towards long leg, but reined in before the boundary",0
3,4,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run gets forward to this fuller length outside of off",1st innings,0.4,no run,2,0,2/0,"Southee to Tamim Iqbal, no run",,gets forward to this fuller length outside of off,0
4,5,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run gets some inswing to this length delivery on and around off which curls in as Tamim presented the blade",1st innings,0.5,no run,2,0,2/0,"Southee to Tamim Iqbal, no run",,gets some inswing to this length delivery on and around off which curls in as Tamim presented the blade,0
5,6,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run fends away this length delivery towards the off side behind square",1st innings,0.6,no run,2,0,2/0,"Southee to Tamim Iqbal, no run",,fends away this length delivery towards the off side behind square,0
6,7,Imrul Kayes,280734,Trent Boult,277912,"Boult to Imrul Kayes, no run and right away he gets some purchase as this one swings away well outside of off, with the left-hander playing at it as it went over to the keeper",1st innings,1.1,no run,2,0,2/0,"Boult to Imrul Kayes, no run",,"and right away he gets some purchase as this one swings away well outside of off, with the left-hander playing at it as it went over to the keeper",0
7,8,Imrul Kayes,280734,Trent Boult,277912,"Boult to Imrul Kayes, no run beautiful length outside of off which shapes away as the batsman has a go, but is late on it. That is the spot, Boult, that is it.",1st innings,1.2,no run,2,0,2/0,"Boult to Imrul Kayes, no run",,"beautiful length outside of off which shapes away as the batsman has a go, but is late on it. That is the spot, Boult, that is it.",0
8,9,Imrul Kayes,280734,Trent Boult,277912,"Boult to Imrul Kayes, no run now experiments with a fullish length delivery well wide off the off stump, with the batsman getting in a stride, but not flirting with it in the end",1st innings,1.3,no run,2,0,2/0,"Boult to Imrul Kayes, no run",,"now experiments with a fullish length delivery well wide off the off stump, with the batsman getting in a stride, but not flirting with it in the end",0
9,10,Imrul Kayes,280734,Trent Boult,277912,"Boult to Imrul Kayes, no run this is swing bowling of the highest order as he now gets this back of a length to just nip away as Imrul presented the bat",1st innings,1.4,no run,2,0,2/0,"Boult to Imrul Kayes, no run",,this is swing bowling of the highest order as he now gets this back of a length to just nip away as Imrul presented the bat,0
10,11,Imrul Kayes,280734,Trent Boult,277912,"Boult to Imrul Kayes, no run slips in the full delivery on and around off which is dug away towards the off side by the batsman",1st innings,1.5,no run,2,0,2/0,"Boult to Imrul Kayes, no run",,slips in the full delivery on and around off which is dug away towards the off side by the batsman,0
