,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, no run outside the off stump. Sibanda moves across and lets it past",1st innings,0.1,no run,0,0,0/0,"Bernard to Sibanda, no run",,outside the off stump. Sibanda moves across and lets it past,0
1,1,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, 1 no ball and a no-ball now as Sibanda does the same",1st innings,0.1,no ball,1,1,1/0,"Bernard to Sibanda, 1 no ball",,and a no-ball now as Sibanda does the same,0
2,2,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, no run well its a good length delivery and Sibanda looks to blow it away over cow corner and gets an inside edge onto his thigh",1st innings,0.2,no run,1,0,1/0,"Bernard to Sibanda, no run",,well its a good length delivery and Sibanda looks to blow it away over cow corner and gets an inside edge onto his thigh,0
3,3,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, no run outside the off stump and rising uncomfortably for Sibanda. Sibanda moves across and defends it awkwardly",1st innings,0.3,no run,1,0,1/0,"Bernard to Sibanda, no run",,outside the off stump and rising uncomfortably for Sibanda. Sibanda moves across and defends it awkwardly,0
4,3,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, 1 wide wide outside the off stump and Sibanda lets it pass",1st innings,0.3,wide,2,1,2/0,"Bernard to Sibanda, 1 wide",,wide outside the off stump and Sibanda lets it pass,0
5,4,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, 1 run outside the off stump and moving away a touch. Sibanda looks to leave it and gets an outside edge to third man for a single",1st innings,0.4,run,3,1,3/0,"Bernard to Sibanda, 1 run",,outside the off stump and moving away a touch. Sibanda looks to leave it and gets an outside edge to third man for a single,0
6,5,Hamilton Masakadza,55608,David Bernard,51300,"Bernard to Masakadza, no run outside the off stump and left alone by Masakadza",1st innings,0.5,no run,3,0,3/0,"Bernard to Masakadza, no run",,outside the off stump and left alone by Masakadza,0
7,6,Hamilton Masakadza,55608,David Bernard,51300,"Bernard to Masakadza, no run outside the off stump and left alone by Masakadza",1st innings,0.6,no run,3,0,3/0,"Bernard to Masakadza, no run",,outside the off stump and left alone by Masakadza,0
8,7,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, 3 runs outside the off stump and short in length. Sibanda gets onto the back foot and pulls it to deep midwicket for three runs",1st innings,1.1,run,6,3,6/0,"Rampaul to Sibanda, 3 runs",,outside the off stump and short in length. Sibanda gets onto the back foot and pulls it to deep midwicket for three runs,0
9,8,Hamilton Masakadza,55608,Ravi Rampaul,52912,"Rampaul to Masakadza, no run good length delivery on the middle and leg as Masakadza is deceived by the bounce and manages to put some bat on the ball at the last moment",1st innings,1.2,no run,6,0,6/0,"Rampaul to Masakadza, no run",,good length delivery on the middle and leg as Masakadza is deceived by the bounce and manages to put some bat on the ball at the last moment,0
10,9,Hamilton Masakadza,55608,Ravi Rampaul,52912,"Rampaul to Masakadza, no run outside the off stump and rising high from a good length as Masakadza shoulders arms",1st innings,1.3,no run,6,0,6/0,"Rampaul to Masakadza, no run",,outside the off stump and rising high from a good length as Masakadza shoulders arms,0
11,10,Hamilton Masakadza,55608,Ravi Rampaul,52912,"Rampaul to Masakadza, no run good length delivery coming in from the off stump. Masakadza comes forward and defends",1st innings,1.4,no run,6,0,6/0,"Rampaul to Masakadza, no run",,good length delivery coming in from the off stump. Masakadza comes forward and defends,0
12,11,Hamilton Masakadza,55608,Ravi Rampaul,52912,"Rampaul to Masakadza, OUT and West Indies draw the first blood! Short length delivery on the middle and off. Masakadza moves across and looks to pull it away. All he gets is a top edge to Sammy at backward point",1st innings,1.5,out,6,0,6/1,"Rampaul to Masakadza, OUT",,and West Indies draw the first blood! Short length delivery on the middle and off. Masakadza moves across and looks to pull it away. All he gets is a top edge to Sammy at backward point,1
13,12,Timycen Maruma,235524,Ravi Rampaul,52912,"Rampaul to Maruma, 1 run on the leg stump. Maruma turns it away to fine-leg for a single",1st innings,1.6,run,7,1,7/1,"Rampaul to Maruma, 1 run",,on the leg stump. Maruma turns it away to fine-leg for a single,1
14,13,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run outside the off stump and left alone by Sibanda",1st innings,2.1,no run,7,0,7/1,"Bernard to Maruma, no run",,outside the off stump and left alone by Sibanda,1
15,14,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run full length delivery on the middle stump. Sibanda comes forward and defends it",1st innings,2.2,no run,7,0,7/1,"Bernard to Maruma, no run",,full length delivery on the middle stump. Sibanda comes forward and defends it,1
16,15,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, 1 leg bye struck on the pads on the off stump. It would have sailed over the middle stump. Maruma runs across for a leg-bye",1st innings,2.3,leg bye,8,1,8/1,"Bernard to Maruma, 1 leg bye",,struck on the pads on the off stump. It would have sailed over the middle stump. Maruma runs across for a leg-bye,1
17,16,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, no run outside the off stump. Sibanda comes forward and pushes it to cover",1st innings,2.4,no run,8,0,8/1,"Bernard to Sibanda, no run",,outside the off stump. Sibanda comes forward and pushes it to cover,1
18,17,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, no run outside the off stump and fuller in length. Sibanda drives it to mid-off",1st innings,2.5,no run,8,0,8/1,"Bernard to Sibanda, no run",,outside the off stump and fuller in length. Sibanda drives it to mid-off,1
19,18,Vusi Sibanda,55787,David Bernard,51300,"Bernard to Sibanda, 1 run outside the off stump. Sibanda runs it down to third man for a single",1st innings,2.6,run,9,1,9/1,"Bernard to Sibanda, 1 run",,outside the off stump. Sibanda runs it down to third man for a single,1
20,19,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run fuller on the middle and leg stump. Sibanda leans into the flick shot as Pollard does the fielding at square-leg",1st innings,3.1,no run,9,0,9/1,"Rampaul to Sibanda, no run",,fuller on the middle and leg stump. Sibanda leans into the flick shot as Pollard does the fielding at square-leg,1
21,20,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run outside the off stump. Sibanda comes forward and plays it defensively to the off-side",1st innings,3.2,no run,9,0,9/1,"Rampaul to Sibanda, no run",,outside the off stump. Sibanda comes forward and plays it defensively to the off-side,1
22,21,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run outside the off stump and left alone by Sibanda",1st innings,3.3,no run,9,0,9/1,"Rampaul to Sibanda, no run",,outside the off stump and left alone by Sibanda,1
23,22,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, 2 leg byes on the leg stump. Off the pads to fine-leg for a couple of leg-byes",1st innings,3.4,leg bye,11,2,11/1,"Rampaul to Sibanda, 2 leg byes",,on the leg stump. Off the pads to fine-leg for a couple of leg-byes,1
24,23,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run fuller outside the off stump. Sibanda comes forward and defends it",1st innings,3.5,no run,11,0,11/1,"Rampaul to Sibanda, no run",,fuller outside the off stump. Sibanda comes forward and defends it,1
25,24,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run on the off stump. Sibanda moves across and pushes it to the off side",1st innings,3.6,no run,11,0,11/1,"Rampaul to Sibanda, no run",,on the off stump. Sibanda moves across and pushes it to the off side,1
26,25,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run on the off stump and coming in. Maruma moves across and pushes it to the leg side with soft hands",1st innings,4.1,no run,11,0,11/1,"Bernard to Maruma, no run",,on the off stump and coming in. Maruma moves across and pushes it to the leg side with soft hands,1
27,26,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run outside the off stump and left alone by Maruma",1st innings,4.2,no run,11,0,11/1,"Bernard to Maruma, no run",,outside the off stump and left alone by Maruma,1
28,27,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run outside the off stump and left alone by Maruma",1st innings,4.3,no run,11,0,11/1,"Bernard to Maruma, no run",,outside the off stump and left alone by Maruma,1
29,28,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run and Bernard is consistently bowling the outside the off stump line and Maruma letting the ball past consistently",1st innings,4.4,no run,11,0,11/1,"Bernard to Maruma, no run",,and Bernard is consistently bowling the outside the off stump line and Maruma letting the ball past consistently,1
30,29,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run and the same happens again",1st innings,4.5,no run,11,0,11/1,"Bernard to Maruma, no run",,and the same happens again,1
31,30,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run compelling cricket at its best as Bernard bowls a maiden over consisting of six balls outside the off stump and Maruma handling them in almost similar manner- leaving them",1st innings,4.6,no run,11,0,11/1,"Bernard to Maruma, no run",,compelling cricket at its best as Bernard bowls a maiden over consisting of six balls outside the off stump and Maruma handling them in almost similar manner- leaving them,1
32,31,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run good length delivery outside the off stump. Sibanda comes forward and defends it",1st innings,5.1,no run,11,0,11/1,"Rampaul to Sibanda, no run",,good length delivery outside the off stump. Sibanda comes forward and defends it,1
33,32,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run rising uncomfortably from the off stump as Sibanda handles it in a manner that's not convincing",1st innings,5.2,no run,11,0,11/1,"Rampaul to Sibanda, no run",,rising uncomfortably from the off stump as Sibanda handles it in a manner that's not convincing,1
34,33,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run on the middle stump. Sibanda pushes it to the leg side",1st innings,5.3,no run,11,0,11/1,"Rampaul to Sibanda, no run",,on the middle stump. Sibanda pushes it to the leg side,1
35,34,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run outside the off stump and coming in sharply as Sibanda lets it go. There was very little to separate the ball from the stumps",1st innings,5.4,no run,11,0,11/1,"Rampaul to Sibanda, no run",,outside the off stump and coming in sharply as Sibanda lets it go. There was very little to separate the ball from the stumps,1
36,35,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run outside the off stump. Sibanda comes forward and defends it to the off side",1st innings,5.5,no run,11,0,11/1,"Rampaul to Sibanda, no run",,outside the off stump. Sibanda comes forward and defends it to the off side,1
37,36,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run on the leg stump. Sibanda flicks it to midwicket",1st innings,5.6,no run,11,0,11/1,"Rampaul to Sibanda, no run",,on the leg stump. Sibanda flicks it to midwicket,1
38,37,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run outside the off stump and left alone",1st innings,6.1,no run,11,0,11/1,"Bernard to Maruma, no run",,outside the off stump and left alone,1
39,38,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run and this time this is the seventh ball that Maruma refuse to touch the ball as it is outside the off stump",1st innings,6.2,no run,11,0,11/1,"Bernard to Maruma, no run",,and this time this is the seventh ball that Maruma refuse to touch the ball as it is outside the off stump,1
40,39,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run and make it eight as it is outside the off stump again",1st innings,6.3,no run,11,0,11/1,"Bernard to Maruma, no run",,and make it eight as it is outside the off stump again,1
41,40,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run the streak ends at eight as Maruma pushes one to point as it was pitched on the off and middle",1st innings,6.4,no run,11,0,11/1,"Bernard to Maruma, no run",,the streak ends at eight as Maruma pushes one to point as it was pitched on the off and middle,1
42,41,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run and start counting as Maruma lets one pass outside the off stump",1st innings,6.5,no run,11,0,11/1,"Bernard to Maruma, no run",,and start counting as Maruma lets one pass outside the off stump,1
43,42,Timycen Maruma,235524,David Bernard,51300,"Bernard to Maruma, no run make that two as Maruma shoulders arms to a ball outside the off stump",1st innings,6.6,no run,11,0,11/1,"Bernard to Maruma, no run",,make that two as Maruma shoulders arms to a ball outside the off stump,1
44,43,Vusi Sibanda,55787,Ravi Rampaul,52912,"Rampaul to Sibanda, no run outside the off stump and beten comprehensively as Sibanda looks to play it defensively",1st innings,7.1,no run,11,0,11/1,"Rampaul to Sibanda, no run",,outside the off stump and beten comprehensively as Sibanda looks to play it defensively,1
