,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Roy, 1 run back of a length on leg stump, deflected square and off the mark straightaway",1st innings,0.1,run,1,1,1/0,"Shaheen Shah Afridi to Roy, 1 run",,"back of a length on leg stump, deflected square and off the mark straightaway",0
1,2,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, no run on the leg stump, angling across the right-hander, dabbed to midwicket",1st innings,0.2,no run,1,0,1/0,"Shaheen Shah Afridi to Bairstow, no run",,"on the leg stump, angling across the right-hander, dabbed to midwicket",0
2,3,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, no run fuller length on off stump, solid connection back down the track, but Roy gets in a tangle at the non-striker's end",1st innings,0.3,no run,1,0,1/0,"Shaheen Shah Afridi to Bairstow, no run",,"fuller length on off stump, solid connection back down the track, but Roy gets in a tangle at the non-striker's end",0
3,3,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, 1 wide fired past the leg stump",1st innings,0.3,wide,2,1,2/0,"Shaheen Shah Afridi to Bairstow, 1 wide",,fired past the leg stump,0
4,4,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, no run very full again, and blocked back down the track",1st innings,0.4,no run,2,0,2/0,"Shaheen Shah Afridi to Bairstow, no run",,"very full again, and blocked back down the track",0
5,5,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, no run standing tall on the back foot, and defended back to the bowler",1st innings,0.5,no run,2,0,2/0,"Shaheen Shah Afridi to Bairstow, no run",,"standing tall on the back foot, and defended back to the bowler",0
6,6,Jonny Bairstow,297433,Shaheen Afridi,1072470,"Shaheen Shah Afridi to Bairstow, FOUR runs leaning onto the front foot, <B>punched solidly through long-off</B>. Beautiful balance, and England are up and running in the boundary count",1st innings,0.6,four,6,4,6/0,"Shaheen Shah Afridi to Bairstow, FOUR runs",,"leaning onto the front foot, <B>punched solidly through long-off</B>. Beautiful balance, and England are up and running in the boundary count",0
7,7,Jason Roy,298438,Faheem Ashraf,681117,"Faheem Ashraf to Roy, no run very full, and clipped to the on-side",1st innings,1.1,no run,6,0,6/0,"Faheem Ashraf to Roy, no run",,"very full, and clipped to the on-side",0
8,8,Jason Roy,298438,Faheem Ashraf,681117,"Faheem Ashraf to Roy, no run nips off the seam on a full length, Roy isn't interested in the single as the ball deflects into the off side",1st innings,1.2,no run,6,0,6/0,"Faheem Ashraf to Roy, no run",,"nips off the seam on a full length, Roy isn't interested in the single as the ball deflects into the off side",0
9,9,Jason Roy,298438,Faheem Ashraf,681117,"Faheem Ashraf to Roy, no run full and probing, Roy reaches for the drive, and squirts off an open face to point",1st innings,1.3,no run,6,0,6/0,"Faheem Ashraf to Roy, no run",,"full and probing, Roy reaches for the drive, and squirts off an open face to point",0
10,10,Jason Roy,298438,Faheem Ashraf,681117,"Faheem Ashraf to Roy, no run reaching outside off with hard hands again, Roy looking a touch eager to feel bat on ball as this one ends up in the cordon off a thick edge",1st innings,1.4,no run,6,0,6/0,"Faheem Ashraf to Roy, no run",,"reaching outside off with hard hands again, Roy looking a touch eager to feel bat on ball as this one ends up in the cordon off a thick edge",0
11,11,Jason Roy,298438,Faheem Ashraf,681117,"Faheem Ashraf to Roy, no run probing length, hard-handed block to cover",1st innings,1.5,no run,6,0,6/0,"Faheem Ashraf to Roy, no run",,"probing length, hard-handed block to cover",0
