,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, 1 wide and he starts with a ball that pitches on leg and heads further that way, rightly called wide",1st innings,Craig Kieswetter,230855,,,0.0,wide,1,1,1/0,"Shafiul Islam to Cook, 1 wide",,"and he starts with a ball that pitches on leg and heads further that way, rightly called wide",0
1,1,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, no run much better line, and seaming away slightly, pushed defensively to mid off",1st innings,Craig Kieswetter,230855,,,0.1,no run,1,0,1/0,"Shafiul Islam to Cook, no run",,"much better line, and seaming away slightly, pushed defensively to mid off",0
2,2,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, no run straighter, Cook tucks the ball to mid on this time",1st innings,Craig Kieswetter,230855,,,0.2,no run,1,0,1/0,"Shafiul Islam to Cook, no run",,"straighter, Cook tucks the ball to mid on this time",0
3,3,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, no run that's leg side again, Cook gets across to push to leg but the ball takes the pad. Rahim takes it on the bounce with a slight fumble",1st innings,Craig Kieswetter,230855,,,0.3,no run,1,0,1/0,"Shafiul Islam to Cook, no run",,"that's leg side again, Cook gets across to push to leg but the ball takes the pad. Rahim takes it on the bounce with a slight fumble",0
4,4,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, 1 run tucks him up slightly there, but well played by Cook, he just opens the face and runs the ball down to third man",1st innings,Craig Kieswetter,230855,,,0.4,run,2,1,2/0,"Shafiul Islam to Cook, 1 run",,"tucks him up slightly there, but well played by Cook, he just opens the face and runs the ball down to third man",0
5,5,Craig Kieswetter,230855,Shafiul Islam,288305,"Shafiul Islam to Kieswetter, no run rocks back in watchful defence to his first ball",1st innings,Sir Alastair Cook,11728,,,0.5,no run,2,0,2/0,"Shafiul Islam to Kieswetter, no run",,rocks back in watchful defence to his first ball,0
6,6,Craig Kieswetter,230855,Shafiul Islam,288305,"Shafiul Islam to Kieswetter, no run fuller, but wide of off stump and Kieswetter leaves confidently",1st innings,Sir Alastair Cook,11728,,,0.6,no run,2,0,2/0,"Shafiul Islam to Kieswetter, no run",,"fuller, but wide of off stump and Kieswetter leaves confidently",0
7,7,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, no run that's a nasty blow! Pitched slightly short, Cook misreads the skiddy bounce as he shapes to tuck the ball off his hips to leg and is struck in the midriff",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.1,no run,2,0,2/0,"Rubel Hossain to Cook, no run",,"that's a nasty blow! Pitched slightly short, Cook misreads the skiddy bounce as he shapes to tuck the ball off his hips to leg and is struck in the midriff",0
8,8,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, FOUR runs great comeback from Cook! That's much too short, no pace in this wicket and the ball is pulled away with disdain. Good, clean strike",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.2,four,6,4,6/0,"Rubel Hossain to Cook, FOUR runs",,"great comeback from Cook! That's much too short, no pace in this wicket and the ball is pulled away with disdain. Good, clean strike",0
9,9,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, no run fuller and on the pads, Cook pushes to leg in his characteristic way, but finds the fielder at square leg",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.3,no run,6,0,6/0,"Rubel Hossain to Cook, no run",,"fuller and on the pads, Cook pushes to leg in his characteristic way, but finds the fielder at square leg",0
10,9,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, 5 wides yorker length, but way down leg and moving further away. Rahim dives to his right somewhat sluggishly but the ball passes him by and races to the boundary",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.3,wide,11,5,11/0,"Rubel Hossain to Cook, 5 wides",,"yorker length, but way down leg and moving further away. Rahim dives to his right somewhat sluggishly but the ball passes him by and races to the boundary",0
11,10,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, no run much better line! Not much movement as the ball pitched on off, but Cook misread the line, playing inside it",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.4,no run,11,0,11/0,"Rubel Hossain to Cook, no run",,"much better line! Not much movement as the ball pitched on off, but Cook misread the line, playing inside it",0
12,11,Sir Alastair Cook,11728,Rubel Hossain,300619,"Rubel Hossain to Cook, 1 run Cook leans forward to push the ball into the covers",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,1.5,run,12,1,12/0,"Rubel Hossain to Cook, 1 run",,Cook leans forward to push the ball into the covers,0
13,12,Craig Kieswetter,230855,Rubel Hossain,300619,"Rubel Hossain to Kieswetter, no run full and a touch wide outside off stump, Kieswetter thrusts his front foot out and leaves the ball with high hands",1st innings,Sir Alastair Cook,11728,Shafiul Islam,288305,1.6,no run,12,0,12/0,"Rubel Hossain to Kieswetter, no run",,"full and a touch wide outside off stump, Kieswetter thrusts his front foot out and leaves the ball with high hands",0
14,13,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, no run on a length, delivered from slightly wide of the crease and pushed across the left-hander, left alone",1st innings,Craig Kieswetter,230855,Rubel Hossain,300619,2.1,no run,12,0,12/0,"Shafiul Islam to Cook, no run",,"on a length, delivered from slightly wide of the crease and pushed across the left-hander, left alone",0
15,14,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, no run and there's more skiddy bounce from Rubel, Cook tries to tuck the ball to leg but is squared up and struck in the stomach once again",1st innings,Craig Kieswetter,230855,Rubel Hossain,300619,2.2,no run,12,0,12/0,"Shafiul Islam to Cook, no run",,"and there's more skiddy bounce from Rubel, Cook tries to tuck the ball to leg but is squared up and struck in the stomach once again",0
16,15,Sir Alastair Cook,11728,Shafiul Islam,288305,"Shafiul Islam to Cook, 1 run he's slipped a little too leg side there, put away easily to the fielder at deep square leg",1st innings,Craig Kieswetter,230855,Rubel Hossain,300619,2.3,run,13,1,13/0,"Shafiul Islam to Cook, 1 run",,"he's slipped a little too leg side there, put away easily to the fielder at deep square leg",0
17,16,Craig Kieswetter,230855,Shafiul Islam,288305,"Shafiul Islam to Kieswetter, no run was there an edge there? Big appeal from the bowler, but the fielders were slower to react. Kieswetter pushed forward tentatively and the ball whizzed past the edge to the keeper",1st innings,Sir Alastair Cook,11728,Rubel Hossain,300619,2.4,no run,13,0,13/0,"Shafiul Islam to Kieswetter, no run",,"was there an edge there? Big appeal from the bowler, but the fielders were slower to react. Kieswetter pushed forward tentatively and the ball whizzed past the edge to the keeper",0
18,17,Craig Kieswetter,230855,Shafiul Islam,288305,"Shafiul Islam to Kieswetter, FOUR runs full, yorker length almost and the ball comes off the outside half of the bat and rolls to the third man boundary. It was an edge, but all along the ground",1st innings,Sir Alastair Cook,11728,Rubel Hossain,300619,2.5,four,17,4,17/0,"Shafiul Islam to Kieswetter, FOUR runs",,"full, yorker length almost and the ball comes off the outside half of the bat and rolls to the third man boundary. It was an edge, but all along the ground",0
19,18,Craig Kieswetter,230855,Shafiul Islam,288305,"Shafiul Islam to Kieswetter, no run back of length, Kieswetter gets in line on the back foot to defend",1st innings,Sir Alastair Cook,11728,Rubel Hossain,300619,2.6,no run,17,0,17/0,"Shafiul Islam to Kieswetter, no run",,"back of length, Kieswetter gets in line on the back foot to defend",0
20,19,Sir Alastair Cook,11728,Abdur Razzak,56283,"Abdur Razzak to Cook, 1 run fullish and on the toes, Cook plays it away to midwicket, tucking the ball away under his eyes",1st innings,Craig Kieswetter,230855,Shafiul Islam,288305,3.1,run,18,1,18/0,"Abdur Razzak to Cook, 1 run",,"fullish and on the toes, Cook plays it away to midwicket, tucking the ball away under his eyes",0
