,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, 1 run angled in to Finch from a good length, decent bounce, he tucks it to square leg",1st innings,0.1,run,1,1,1/0,"Panyangara to Finch, 1 run",,"angled in to Finch from a good length, decent bounce, he tucks it to square leg",0
1,2,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run good line outside off stump, carries sharply through to the keeper as it is left alone",1st innings,0.2,no run,1,0,1/0,"Panyangara to Haddin, no run",,"good line outside off stump, carries sharply through to the keeper as it is left alone",0
2,3,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run wider now, and comes in a bit, but easily left",1st innings,0.3,no run,1,0,1/0,"Panyangara to Haddin, no run",,"wider now, and comes in a bit, but easily left",0
3,4,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run pitches it up further, gets it to straighten, he pushes it to mid off",1st innings,0.4,no run,1,0,1/0,"Panyangara to Haddin, no run",,"pitches it up further, gets it to straighten, he pushes it to mid off",0
4,5,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, 1 run leans across and turns this length ball with the incoming angle to midwicket",1st innings,0.5,run,2,1,2/0,"Panyangara to Haddin, 1 run",,leans across and turns this length ball with the incoming angle to midwicket,0
5,6,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, no run hurries onto him and rises as he comes forward to defend, hits the pad high and flies to the slips",1st innings,0.6,no run,2,0,2/0,"Panyangara to Finch, no run",,"hurries onto him and rises as he comes forward to defend, hits the pad high and flies to the slips",0
6,7,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run excellent start from Chatara, gets it to straighten and kick after angling it in, hits Haddin as he misses",1st innings,1.1,no run,2,0,2/0,"Chatara to Haddin, no run",,"excellent start from Chatara, gets it to straighten and kick after angling it in, hits Haddin as he misses",0
7,8,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run moves across on the back foot this time and calmly defends a back of a length ball",1st innings,1.2,no run,2,0,2/0,"Chatara to Haddin, no run",,moves across on the back foot this time and calmly defends a back of a length ball,0
8,9,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run pitched much further up, Haddin leans into the line to defend",1st innings,1.3,no run,2,0,2/0,"Chatara to Haddin, no run",,"pitched much further up, Haddin leans into the line to defend",0
9,10,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, 3 runs combination of the inward angle and fuller length means he can clip this nicely off the legs through midwicket",1st innings,1.4,run,5,3,5/0,"Chatara to Haddin, 3 runs",,combination of the inward angle and fuller length means he can clip this nicely off the legs through midwicket,0
10,11,Aaron Finch,5334,Tendai Chatara,425639,"Chatara to Finch, no run Finch decides to leave this short of a length ball really late, almost takes the edge as it moves in",1st innings,1.5,no run,5,0,5/0,"Chatara to Finch, no run",,"Finch decides to leave this short of a length ball really late, almost takes the edge as it moves in",0
11,12,Aaron Finch,5334,Tendai Chatara,425639,"Chatara to Finch, no run shout for lbw now, caught on the crease as this comes in with the angle, looked high, he was hopping too",1st innings,1.6,no run,5,0,5/0,"Chatara to Finch, no run",,"shout for lbw now, caught on the crease as this comes in with the angle, looked high, he was hopping too",0
12,13,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run leans well forward to push a good length ball outside off to covers",1st innings,2.1,no run,5,0,5/0,"Panyangara to Haddin, no run",,leans well forward to push a good length ball outside off to covers,0
13,14,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run another tester, comes in sharply after pitching, but rises too much, catches him on the thigh pad",1st innings,2.2,no run,5,0,5/0,"Panyangara to Haddin, no run",,"another tester, comes in sharply after pitching, but rises too much, catches him on the thigh pad",0
14,15,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run he is hesitant to move forward, manages to play this length ball to off from the crease",1st innings,2.3,no run,5,0,5/0,"Panyangara to Haddin, no run",,"he is hesitant to move forward, manages to play this length ball to off from the crease",0
15,16,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run good length ball turned straight to midwicket with the angle",1st innings,2.4,no run,5,0,5/0,"Panyangara to Haddin, no run",,good length ball turned straight to midwicket with the angle,0
16,17,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run short of a good length, he lets it climb and guides it to point",1st innings,2.5,no run,5,0,5/0,"Panyangara to Haddin, no run",,"short of a good length, he lets it climb and guides it to point",0
17,18,Brad Haddin,5560,Tinashe Panyangara,55705,"Panyangara to Haddin, no run hops, moves across, gets behind the line and defends a short of a length ball down the track",1st innings,2.6,no run,5,0,5/0,"Panyangara to Haddin, no run",,"hops, moves across, gets behind the line and defends a short of a length ball down the track",0
18,19,Aaron Finch,5334,Tendai Chatara,425639,"Chatara to Finch, 1 run good length on off stump, turned to the right of mid on for a single",1st innings,3.1,run,6,1,6/0,"Chatara to Finch, 1 run",,"good length on off stump, turned to the right of mid on for a single",0
19,20,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run stays on the crease and pushes a shortish ball to cover, no chance of a single",1st innings,3.2,no run,6,0,6/0,"Chatara to Haddin, no run",,"stays on the crease and pushes a shortish ball to cover, no chance of a single",0
20,21,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run nice, hint of straightening as he pitches it up just outside off, Haddin leans into it to block",1st innings,3.3,no run,6,0,6/0,"Chatara to Haddin, no run",,"nice, hint of straightening as he pitches it up just outside off, Haddin leans into it to block",0
21,22,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run similar delivery around off, a firm push this time from Haddin to mid off",1st innings,3.4,no run,6,0,6/0,"Chatara to Haddin, no run",,"similar delivery around off, a firm push this time from Haddin to mid off",0
22,23,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run leans across and plays it out close to the pitch on the leg side",1st innings,3.5,no run,6,0,6/0,"Chatara to Haddin, no run",,leans across and plays it out close to the pitch on the leg side,0
23,24,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, 2 runs sees a shorter length this time and swivels for the pull, not much pace off the wicket and he mistimes it to midwicket",1st innings,3.6,run,8,2,8/0,"Chatara to Haddin, 2 runs",,"sees a shorter length this time and swivels for the pull, not much pace off the wicket and he mistimes it to midwicket",0
24,25,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, no run tentatively pushes a short of a length ball down the track, hit close to the splice there, bowler fields",1st innings,4.1,no run,8,0,8/0,"Panyangara to Finch, no run",,"tentatively pushes a short of a length ball down the track, hit close to the splice there, bowler fields",0
25,26,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, no run neatly forward this time to push a length ball to cover",1st innings,4.2,no run,8,0,8/0,"Panyangara to Finch, no run",,neatly forward this time to push a length ball to cover,0
26,27,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, 2 runs with runs not coming the conventional way, he jumps out of the crease, moves outside off and flicks it off the pad behind square",1st innings,4.3,run,10,2,10/0,"Panyangara to Finch, 2 runs",,"with runs not coming the conventional way, he jumps out of the crease, moves outside off and flicks it off the pad behind square",0
27,28,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, no run wasn't really expecting a fuller length, does not really move forward, bends to keep it out down the pitch",1st innings,4.4,no run,10,0,10/0,"Panyangara to Finch, no run",,"wasn't really expecting a fuller length, does not really move forward, bends to keep it out down the pitch",0
28,29,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, FOUR runs some release now, shortish and wide, Finch does not miss out, cuts in front of square and collects four",1st innings,4.5,four,14,4,14/0,"Panyangara to Finch, FOUR runs",,"some release now, shortish and wide, Finch does not miss out, cuts in front of square and collects four",0
29,30,Aaron Finch,5334,Tinashe Panyangara,55705,"Panyangara to Finch, no run more rhythm in this back foot punch to mid off now from Finch",1st innings,4.6,no run,14,0,14/0,"Panyangara to Finch, no run",,more rhythm in this back foot punch to mid off now from Finch,0
30,31,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, no run tries to walk out and clip it through midwicket but cannot time it, and chips it to mid on instead",1st innings,5.1,no run,14,0,14/0,"Chatara to Haddin, no run",,"tries to walk out and clip it through midwicket but cannot time it, and chips it to mid on instead",0
31,32,Brad Haddin,5560,Tendai Chatara,425639,"Chatara to Haddin, 1 run rises and holds the line from short of a length, he adjusts and runs it to third man",1st innings,5.2,run,15,1,15/0,"Chatara to Haddin, 1 run",,"rises and holds the line from short of a length, he adjusts and runs it to third man",0
