,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, 1 wide some swing for Umesh, but he errs in line by sliding that down leg side, Guptill misses an attempted flick",1st innings,Tom Latham,388802,,,0.0,wide,1,1,1/0,"Yadav to Guptill, 1 wide",,"some swing for Umesh, but he errs in line by sliding that down leg side, Guptill misses an attempted flick",0
1,1,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run bounce from the good length area outside off, Guptill shoulders arms. <b> 141kph that delivery </b>",1st innings,Tom Latham,388802,,,0.1,no run,1,0,1/0,"Yadav to Guptill, no run",141kph,"bounce from the good length area outside off, Guptill shoulders arms. <b> 141kph that delivery </b>",0
2,2,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run pokes outside the line of that away-going delivery from middle, gets an inside edge onto the pad",1st innings,Tom Latham,388802,,,0.2,no run,1,0,1/0,"Yadav to Guptill, no run",,"pokes outside the line of that away-going delivery from middle, gets an inside edge onto the pad",0
3,3,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run shapes away from length around off stump. Guptill plants forward and defends",1st innings,Tom Latham,388802,,,0.3,no run,1,0,1/0,"Yadav to Guptill, no run",,shapes away from length around off stump. Guptill plants forward and defends,0
4,4,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run bowls this a lot fuller outside off, there's some movement away as well, Guptill watches it through to MS Dhoni",1st innings,Tom Latham,388802,,,0.4,no run,1,0,1/0,"Yadav to Guptill, no run",,"bowls this a lot fuller outside off, there's some movement away as well, Guptill watches it through to MS Dhoni",0
5,5,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run play and a miss. Beauty of a delivery that leaves him late and misses Guptill's tentative poke by a whisker",1st innings,Tom Latham,388802,,,0.5,no run,1,0,1/0,"Yadav to Guptill, no run",,play and a miss. Beauty of a delivery that leaves him late and misses Guptill's tentative poke by a whisker,0
6,6,Martin Guptill,226492,Umesh Yadav,376116,"Yadav to Guptill, no run once again he watches that length ball jag away a wee bit through to Dhoni. Excellent start from Umesh",1st innings,Tom Latham,388802,,,0.6,no run,1,0,1/0,"Yadav to Guptill, no run",,once again he watches that length ball jag away a wee bit through to Dhoni. Excellent start from Umesh,0
7,7,Tom Latham,388802,Hardik Pandya,625371,"Pandya to Latham, 1 run floats it full outside off, Latham slices it behind point to get off the mark immediately",1st innings,Martin Guptill,226492,Umesh Yadav,376116,1.1,run,2,1,2/0,"Pandya to Latham, 1 run",,"floats it full outside off, Latham slices it behind point to get off the mark immediately",0
8,8,Martin Guptill,226492,Hardik Pandya,625371,"Pandya to Guptill, FOUR runs a thick edge flies into the third man boundary. This is bowled full on off, it swung a little as Guptill shaped to drive. Dhoni won't mind that even if it mean four for the time being",1st innings,Tom Latham,388802,Umesh Yadav,376116,1.2,four,6,4,6/0,"Pandya to Guptill, FOUR runs",,"a thick edge flies into the third man boundary. This is bowled full on off, it swung a little as Guptill shaped to drive. Dhoni won't mind that even if it mean four for the time being",0
9,9,Martin Guptill,226492,Hardik Pandya,625371,"Pandya to Guptill, FOUR runs another lucky boundary. Guptill bring his bat down to drive but wants to leave it go. Too late by then as the ball deflects off the bottom edge into the third man boundary",1st innings,Tom Latham,388802,Umesh Yadav,376116,1.3,four,10,4,10/0,"Pandya to Guptill, FOUR runs",,another lucky boundary. Guptill bring his bat down to drive but wants to leave it go. Too late by then as the ball deflects off the bottom edge into the third man boundary,0
10,10,Martin Guptill,226492,Hardik Pandya,625371,"Pandya to Guptill, no run this is a peach! Slants back in and then straightens to beat Guptill's forward push. <B> Very, very close to the edge </b>",1st innings,Tom Latham,388802,Umesh Yadav,376116,1.4,no run,10,0,10/0,"Pandya to Guptill, no run",,"this is a peach! Slants back in and then straightens to beat Guptill's forward push. <B> Very, very close to the edge </b>",0
11,11,Martin Guptill,226492,Hardik Pandya,625371,"Pandya to Guptill, FOUR runs width and that has been thumped into the point boundary. This was short and sitting up nicely for Guptill to free his arms and flay that on the up. Trusted the bounce and went through with the stoke",1st innings,Tom Latham,388802,Umesh Yadav,376116,1.5,four,14,4,14/0,"Pandya to Guptill, FOUR runs",,width and that has been thumped into the point boundary. This was short and sitting up nicely for Guptill to free his arms and flay that on the up. Trusted the bounce and went through with the stoke,0
