,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, 1 run and Guptill is underway as this one moves a bit to the leg side off a back of a length, as Guptill looks to work this away leg side for a single, but ends up being called a leg-bye by the umpire",1st innings,0.1,run,1,1,1/0,"Kumar to Guptill, 1 run",,"and Guptill is underway as this one moves a bit to the leg side off a back of a length, as Guptill looks to work this away leg side for a single, but ends up being called a leg-bye by the umpire",0
1,2,Jesse Ryder,38373,Bhuvneshwar Kumar,326016,"Kumar to Ryder, no run Ryder gets solidly behind the line of this back of a length offering from Bhuvi",1st innings,0.2,no run,1,0,1/0,"Kumar to Ryder, no run",,Ryder gets solidly behind the line of this back of a length offering from Bhuvi,0
2,3,Jesse Ryder,38373,Bhuvneshwar Kumar,326016,"Kumar to Ryder, no run once again behind the line as this is played just to the left of the bowler",1st innings,0.3,no run,1,0,1/0,"Kumar to Ryder, no run",,once again behind the line as this is played just to the left of the bowler,0
3,4,Jesse Ryder,38373,Bhuvneshwar Kumar,326016,"Kumar to Ryder, no run gets this one to swing in from a shortish length as Ryder fends this away to the leg side",1st innings,0.4,no run,1,0,1/0,"Kumar to Ryder, no run",,gets this one to swing in from a shortish length as Ryder fends this away to the leg side,0
4,5,Jesse Ryder,38373,Bhuvneshwar Kumar,326016,"Kumar to Ryder, no run Ryder fixed at the crease as he pushes this shortish length on middle and off to the off side",1st innings,0.5,no run,1,0,1/0,"Kumar to Ryder, no run",,Ryder fixed at the crease as he pushes this shortish length on middle and off to the off side,0
5,6,Jesse Ryder,38373,Bhuvneshwar Kumar,326016,"Kumar to Ryder, SIX runs and it doesn't take long for Ryder to tee off as Bhuvi has been a tad predictable with this line and length. Ryder is able to flick this with that beautiful pick-up shot of his over square leg for the first six of the morning",1st innings,0.6,six,7,6,7/0,"Kumar to Ryder, SIX runs",,and it doesn't take long for Ryder to tee off as Bhuvi has been a tad predictable with this line and length. Ryder is able to flick this with that beautiful pick-up shot of his over square leg for the first six of the morning,0
6,7,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, 1 run prods forward slightly on the back foot to play this one to the leg side for a quick single",1st innings,1.1,run,8,1,8/0,"Mohammed Shami to Guptill, 1 run",,prods forward slightly on the back foot to play this one to the leg side for a quick single,0
7,8,Jesse Ryder,38373,Mohammed Shami,481896,"Mohammed Shami to Ryder, no run pitches this a bit further up on the leg stump as this is played away to the leg side",1st innings,1.2,no run,8,0,8/0,"Mohammed Shami to Ryder, no run",,pitches this a bit further up on the leg stump as this is played away to the leg side,0
8,9,Jesse Ryder,38373,Mohammed Shami,481896,"Mohammed Shami to Ryder, FOUR runs Shami has not got his lines quite right as this leg side delivery is helped down to the man at deep fine leg, but beats the fielder to the boundary, despite the fielder's dive",1st innings,1.3,four,12,4,12/0,"Mohammed Shami to Ryder, FOUR runs",,"Shami has not got his lines quite right as this leg side delivery is helped down to the man at deep fine leg, but beats the fielder to the boundary, despite the fielder's dive",0
9,10,Jesse Ryder,38373,Mohammed Shami,481896,"Mohammed Shami to Ryder, FOUR runs this time decides to slant the ball across Ryder, who sees this early as he slaps this away through point off the back foot to find the square boundary",1st innings,1.4,four,16,4,16/0,"Mohammed Shami to Ryder, FOUR runs",,"this time decides to slant the ball across Ryder, who sees this early as he slaps this away through point off the back foot to find the square boundary",0
10,11,Jesse Ryder,38373,Mohammed Shami,481896,"Mohammed Shami to Ryder, no run much better line and length as this one is pitched just around middle and off, with that little hint of away movement after the tentative forward prod from Ryder",1st innings,1.5,no run,16,0,16/0,"Mohammed Shami to Ryder, no run",,"much better line and length as this one is pitched just around middle and off, with that little hint of away movement after the tentative forward prod from Ryder",0
