,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, 2 leg byes full but drifts on Guptill's pads, pings off it towards fine leg for a couple of extras to set the ball rolling",1st innings,Tom Latham,388802,,,0.1,leg bye,2,2,2/0,"Pradeep to Guptill, 2 leg byes",,"full but drifts on Guptill's pads, pings off it towards fine leg for a couple of extras to set the ball rolling",0
1,2,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, no run pushed towards midwicket by Guptill. Rather full, with not much swing",1st innings,Tom Latham,388802,,,0.2,no run,2,0,2/0,"Pradeep to Guptill, no run",,"pushed towards midwicket by Guptill. Rather full, with not much swing",0
2,3,Martin Guptill,226492,Nuwan Pradeep,324358,"Pradeep to Guptill, 1 run shortish length on middle and leg, clipped to fine leg. Not much swing so far",1st innings,Tom Latham,388802,,,0.3,run,3,1,3/0,"Pradeep to Guptill, 1 run",,"shortish length on middle and leg, clipped to fine leg. Not much swing so far",0
3,4,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run full and wide outside off, a testing line. Left",1st innings,Martin Guptill,226492,,,0.4,no run,3,0,3/0,"Pradeep to Latham, no run",,"full and wide outside off, a testing line. Left",0
4,5,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, no run ",1st innings,Martin Guptill,226492,,,0.5,no run,3,0,3/0,"Pradeep to Latham, no run",,,0
5,6,Tom Latham,388802,Nuwan Pradeep,324358,"Pradeep to Latham, OUT gone! Latham nicks off. Pradeep has the wicket. Keeps it on a terrific area, just outside off. Latham plays defensively and gets a thick outside edge, which is easily taken. Lovely start for SL.",1st innings,Martin Guptill,226492,,,0.6,out,3,0,3/1,"Pradeep to Latham, OUT",,"gone! Latham nicks off. Pradeep has the wicket. Keeps it on a terrific area, just outside off. Latham plays defensively and gets a thick outside edge, which is easily taken. Lovely start for SL.",1
6,7,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length on off, Guptill stands back and defends towards cover",1st innings,Kane Williamson,277906,Nuwan Pradeep,324358,1.1,no run,3,0,3/1,"Chameera to Guptill, no run",,"back of a length on off, Guptill stands back and defends towards cover",1
7,8,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run back of a length outside off, Guptill tries to thrash a cut over point but the ball steeply climbed past the outside edge. Did not bother keeping that down",1st innings,Kane Williamson,277906,Nuwan Pradeep,324358,1.2,no run,3,0,3/1,"Chameera to Guptill, no run",,"back of a length outside off, Guptill tries to thrash a cut over point but the ball steeply climbed past the outside edge. Did not bother keeping that down",1
8,9,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run good length on off, lovely lines but not much swing or seam movement. Blocked",1st innings,Kane Williamson,277906,Nuwan Pradeep,324358,1.3,no run,3,0,3/1,"Chameera to Guptill, no run",,"good length on off, lovely lines but not much swing or seam movement. Blocked",1
9,10,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 1 run that is a good run. Back of a length on off, Guptill plays it with soft hands towards gully for a run. Important to keep ticking it over in tough conditions",1st innings,Kane Williamson,277906,Nuwan Pradeep,324358,1.4,run,4,1,4/1,"Chameera to Guptill, 1 run",,"that is a good run. Back of a length on off, Guptill plays it with soft hands towards gully for a run. Important to keep ticking it over in tough conditions",1
10,11,Kane Williamson,277906,Dushmantha Chameera,552152,"Chameera to Williamson, no run fullish on middle, nurdled towards midwicket",1st innings,Martin Guptill,226492,Nuwan Pradeep,324358,1.5,no run,4,0,4/1,"Chameera to Williamson, no run",,"fullish on middle, nurdled towards midwicket",1
11,12,Kane Williamson,277906,Dushmantha Chameera,552152,"Chameera to Williamson, 1 run wonderful run. Just worked with soft hands towards midwicket and sets off immediately, makes the run easily",1st innings,Martin Guptill,226492,Nuwan Pradeep,324358,1.6,run,5,1,5/1,"Chameera to Williamson, 1 run",,"wonderful run. Just worked with soft hands towards midwicket and sets off immediately, makes the run easily",1
12,13,Kane Williamson,277906,Nuwan Pradeep,324358,"Pradeep to Williamson, no run skids through. Good length on off and middle, the ball hurries onto KW who misses his flick and is struck high on the pad",1st innings,Martin Guptill,226492,Dushmantha Chameera,552152,2.1,no run,5,0,5/1,"Pradeep to Williamson, no run",,"skids through. Good length on off and middle, the ball hurries onto KW who misses his flick and is struck high on the pad",1
