,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, no run good delivery to start with, pitches it on a length and gets it to shape away from outside off stump, left alone",1st innings,0.1,no run,0,0,0/0,"Odoyo to Mohammad Hafeez, no run",,"good delivery to start with, pitches it on a length and gets it to shape away from outside off stump, left alone",0
1,2,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, no run on target again, getting some away movement, he takes a step out and leaves it alone",1st innings,0.2,no run,0,0,0/0,"Odoyo to Mohammad Hafeez, no run",,"on target again, getting some away movement, he takes a step out and leaves it alone",0
2,3,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, no run this one went straight on after pitching close to off, he was forward and was struck on the pads, but outside the line",1st innings,0.3,no run,0,0,0/0,"Odoyo to Mohammad Hafeez, no run",,"this one went straight on after pitching close to off, he was forward and was struck on the pads, but outside the line",0
3,4,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, no run straightens this time from around off, good stuff from Thomo, bit of bounce too, defended down the track",1st innings,0.4,no run,0,0,0/0,"Odoyo to Mohammad Hafeez, no run",,"straightens this time from around off, good stuff from Thomo, bit of bounce too, defended down the track",0
4,5,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, 2 runs bowls it too straight now, around middle and is picked away through midwicket",1st innings,0.5,run,2,2,2/0,"Odoyo to Mohammad Hafeez, 2 runs",,"bowls it too straight now, around middle and is picked away through midwicket",0
5,6,Mohammad Hafeez,41434,Thomas Odoyo,24705,"Odoyo to Mohammad Hafeez, 2 runs pleasing stroke, easy on the eyes, he takes a step out, and caresses the full delivery through covers, not much power on the shot though",1st innings,0.6,run,4,2,4/0,"Odoyo to Mohammad Hafeez, 2 runs",,"pleasing stroke, easy on the eyes, he takes a step out, and caresses the full delivery through covers, not much power on the shot though",0
6,7,Ahmed Shehzad,259410,Elijah Otieno,293031,"Otieno to Ahmed Shehzad, no run bowls a fullish delivery angled on around off stump, he takes a half step out and drives back down the pitch, the bowler gets a hand to it",1st innings,1.1,no run,4,0,4/0,"Otieno to Ahmed Shehzad, no run",,"bowls a fullish delivery angled on around off stump, he takes a half step out and drives back down the pitch, the bowler gets a hand to it",0
7,8,Ahmed Shehzad,259410,Elijah Otieno,293031,"Otieno to Ahmed Shehzad, 1 leg bye plants the front foot across the stumps, and works this one on off to  square leg",1st innings,1.2,leg bye,5,1,5/0,"Otieno to Ahmed Shehzad, 1 leg bye",,"plants the front foot across the stumps, and works this one on off to  square leg",0
8,9,Mohammad Hafeez,41434,Elijah Otieno,293031,"Otieno to Mohammad Hafeez, 1 run not much pace from either of the bowlers, but they have been on target though, this one on middle is driven to mid on, Ngoche was the fielder and he got some bad bounce, and a misfield results",1st innings,1.3,run,6,1,6/0,"Otieno to Mohammad Hafeez, 1 run",,"not much pace from either of the bowlers, but they have been on target though, this one on middle is driven to mid on, Ngoche was the fielder and he got some bad bounce, and a misfield results",0
9,10,Ahmed Shehzad,259410,Elijah Otieno,293031,"Otieno to Ahmed Shehzad, no run no movement for Otieno so far, pitching it full on the stumps and is driven past the non-striker to mid on",1st innings,1.4,no run,6,0,6/0,"Otieno to Ahmed Shehzad, no run",,"no movement for Otieno so far, pitching it full on the stumps and is driven past the non-striker to mid on",0
